Date,Season,Haisar Bazar,Sotha,Mehdawal,Semariyawan,Khalilabad,Baghauli,Haisar Bazar_Trend,Haisar Bazar_SMA,Haisar Bazar_EWMA,Haisar Bazar_DES,Haisar Bazar_TES,Haisar Bazar_ARIMA,Sotha_Trend,Sotha_SMA,Sotha_EWMA,Sotha_DES,Sotha_TES,Sotha_ARIMA,Mehdawal_Trend,Mehdawal_SMA,Mehdawal_EWMA,Mehdawal_DES,Mehdawal_TES,Mehdawal_ARIMA,Semariyawan_Trend,Semariyawan_SMA,Semariyawan_EWMA,Semariyawan_DES,Semariyawan_TES,Semariyawan_ARIMA,Khalilabad_Trend,Khalilabad_SMA,Khalilabad_EWMA,Khalilabad_DES,Khalilabad_TES,Khalilabad_ARIMA,Baghauli_Trend,Baghauli_SMA,Baghauli_EWMA,Baghauli_DES,Baghauli_TES,Baghauli_ARIMA
2016-02-29,POMRB,3.25375,1.62,4.5,2.6020000000000003,3.47,3.432,3.7890625,3.4096875,3.317433583039767,3.5878815246348945,3.504344627399022,3.837510853944992,1.756875,1.7374999999999996,1.51340790519027,1.7204025531478093,1.5658387122050654,1.4059462087752994,4.853750000000001,4.4300000000000015,4.360363509304024,3.929857446838694,4.707219183067977,4.585014384512709,2.9055000000000004,2.905499999999999,2.4116544117639984,2.760945229258766,2.6263334140346717,2.566550489859463,4.22625,4.030000000000003,3.824878816757221,3.2556905146956905,4.091940064519164,4.362679835596392,3.0050238095238098,3.0050238095238084,2.9874579831654735,2.9735254872473424,3.4614963524444358,3.3699347590085518
2016-05-31,PREMON,4.945,3.72,5.72,6.66,5.42,4.101428571428571,3.8034375000000002,3.7409375000000002,3.9684601498238603,4.177327847147428,4.649088728866776,4.796974777422141,1.9616911764705884,1.7562499999999996,2.396044743114162,2.3975917597383316,3.7812035388780485,3.526179632945231,5.07875,4.687500000000001,4.904218105582414,4.189884546819406,5.537128774681644,5.324565296887265,2.9055,2.905499999999999,4.110992647058399,3.222413292924451,6.636991536787919,6.540001756179099,3.9625,4.347500000000004,4.462927290054333,3.5910744016769844,5.187936389912389,4.863022539871512,3.0050238095238093,3.0050238095238084,3.4330462184707127,3.3391926415342206,4.064838118377261,4.010206853869107
2016-08-31,MONSOON,3.275,0.68,5.13,0.8699999999999999,2.58,2.1216666666666666,3.8517187500000003,3.8371874999999998,3.6910760898943162,4.268280784593205,2.2140683242345345,1.9749642348317555,2.2096323529411763,1.7574999999999996,1.7096268458684971,2.00991768546111,0.6696929513568309,0.5659941433757121,5.25875,5.0200000000000005,4.994530863349448,4.352163669390535,3.2165503699606903,3.0740379358488648,2.9055,2.905499999999999,2.8145955882350395,2.9750192115580263,0.8747458112380291,0.8595001890249758,3.8725,4.105000000000003,3.7097563740325996,3.4854481226018663,2.385662096459406,2.2633737956653355,3.0050238095238093,3.0050238095238084,2.9084943977490942,3.028804990515557,2.0706991584381824,2.140662990478287
2016-11-30,POMKH,3.605,2.6435294117647063,5.2,1.49,3.81,2.365,3.9200000000000004,3.7696875,3.65664565393659,4.389070142796747,3.0893438054077103,2.948489428169605,2.4600169683257915,2.165882352941176,2.083187872226981,2.27188393943707,1.0614689496654448,0.8963338035836674,5.39625,5.1375,5.076718518009669,4.510229317091421,4.498914975985263,4.5753123716988675,2.9055000000000004,2.905499999999999,2.2847573529410234,2.804898786208404,1.4915894169601889,1.4730003100081002,3.88125,3.820000000000003,3.7498538244195596,3.5642882282438983,3.1746478451963256,2.920354759137186,3.0050238095238093,3.0050238095238084,2.691096638649457,2.8187986502058417,2.423045327738357,2.362396395794012
2017-02-28,POMRB,3.91,1.97,5.47,2.6020000000000003,3.89,3.432,3.746875,3.93375,3.757987392361954,4.536605912371432,3.9445603311465556,3.8359389935718156,2.8589849170437405,2.253382352941176,2.0379127233361887,2.2769203058777014,2.010072206542765,1.943351808677057,5.313750000000001,5.38,5.234031110805802,4.690614575361453,5.504781237885351,5.194616004705997,2.9055000000000004,2.905499999999999,2.411654411764614,2.7720299764377945,2.6201830691012655,2.5682386489438,3.53375,3.925000000000003,3.8059122946517356,3.648823506522506,4.217301403833422,3.8990201341066206,3.0050238095238098,3.0050238095238084,2.987457983189674,2.973625780064665,3.4614999997115388,3.3699127074991617
2017-05-31,PREMON,4.835,5.373076923076923,5.85,6.66,5.07,4.101428571428571,3.604375,3.90625,4.188792435417172,4.876736417010071,5.146587435229071,4.9067143312844355,3.0513182503770744,2.6666515837104066,3.3719784032324824,3.460218129683354,4.199031300859335,3.8559796227682916,5.185625,5.4125,5.48041866648348,4.906244063978757,6.383494201133235,6.134008234091746,2.9055,2.905499999999999,4.110992647058769,3.2356568401499795,6.638946900370259,6.54571625335008,3.30125,3.8375000000000026,4.311547376791042,3.9044451735763133,5.372209272453318,5.05639170789229,3.0050238095238093,3.0050238095238084,3.433046218485233,3.3394794783527715,4.064840947621524,4.010189511322603
2017-08-31,MONSOON,2.0,2.2186666666666666,4.34,0.8699999999999999,0.15,2.1216666666666666,3.6287499999999997,3.5875,3.313275461250303,4.424708448677643,2.55048450809946,2.260691984749523,3.194599500377074,3.051318250377073,2.910653708606156,3.4664012935961734,1.43365728564146,1.3627099745438809,5.11125,5.215,5.024251199890088,4.904249932369944,3.8601701208861217,3.79562711036166,2.9055,2.905499999999999,2.814595588235261,2.989819428529736,0.8720746976722695,0.8600002058435733,3.3362500000000006,3.2300000000000026,2.6469284260746253,3.4111786616722197,2.4631097592874283,2.195497060969236,3.0050238095238093,3.0050238095238084,2.9084943977578064,3.0291985356654303,2.0707013531288574,2.1406493513248877
2017-11-30,POMKH,3.74,2.6435294117647063,4.965,1.49,4.38,2.365,3.6431250000000004,3.62125,3.483965276750182,4.397562723381855,2.998481736947811,2.6029147627114284,3.3378807503770735,3.051318250377073,2.803803989869576,3.535492154728042,2.042517268925323,2.2122884738579174,5.058125,5.15625,5.000550719934052,4.9814806785621855,4.736791798426273,4.7556375700928575,2.9055000000000004,2.905499999999999,2.2847573529411567,2.8207612572438596,1.4896890525714925,1.473809860858788,3.321875,3.3725000000000027,3.340157055644775,3.566090159730251,2.7507437501452516,2.287524774930539,3.0050238095238093,3.0050238095238084,2.6910966386546837,2.8192362928074597,2.423047030195519,2.3623856691971197
2018-02-28,POMRB,3.97,3.11625,5.11,2.6020000000000003,3.6,3.432,3.6700000000000004,3.6362499999999995,3.6783791660501093,4.405931054943764,3.913587166411349,3.467564202737568,3.337880750377074,3.337880750377073,2.928782393921746,3.693454317175959,2.716215094913742,2.5005641184481675,5.0062500000000005,5.06625,5.044330431960431,5.069170370734909,5.608824505958497,5.386940593583322,2.9055000000000004,2.905499999999999,2.411654411764694,2.7886209482744597,2.6158749506845034,2.5697733430819842,3.6875,3.3000000000000025,3.444094233386865,3.596329680929529,3.992123514820599,4.0684117512782105,3.0050238095238098,3.0050238095238084,2.9874579831928103,2.974072582719755,3.461501320335179,3.3699042715004213
2018-05-31,PREMON,4.8900000000000015,5.373076923076923,5.785,6.66,5.245,4.101428571428571,3.673125,3.6499999999999995,4.163027499630066,4.629380419482377,5.139736439952902,4.95983589486299,3.337880750377074,3.3378807503770727,3.9065002055838165,4.5703158749435175,5.028499241545954,4.95906273737601,4.991875,5.050000000000001,5.340598259176259,5.236744036191848,6.3562039865680156,6.156306880509021,2.9055,2.905499999999999,4.110992647058817,3.2530157601398915,6.641347445976516,6.550911264526659,3.96,3.3437500000000027,4.16445654003212,3.8700152109316313,5.134070521945597,4.9647559521041105,3.0050238095238093,3.0050238095238084,3.4330462184871147,3.339912357927741,4.064841972050706,4.010182876779004
2018-08-31,MONSOON,2.16,2.2186666666666666,3.99,0.8699999999999999,2.9,2.1216666666666666,,3.6899999999999995,3.3618164997780395,4.133320017243133,2.5600337357713756,2.2747413072356264,,3.3378807503770727,3.2313667900169563,4.2572657661010735,2.0306950422597225,2.1117111259898618,,4.962500000000001,4.8003589555057555,5.151878080658401,3.822207286559808,3.9489838031021502,,2.905499999999999,2.81459558823529,3.007504116042955,0.8706041912927336,0.860454767790735,,4.031250000000003,3.658673924019272,3.7779243421754387,2.307576057436497,1.9918901653126198,,3.0050238095238084,2.9084943977589353,3.0295878839721264,2.0707021477951946,2.140644133546872
2018-11-30,POMKH,3.605,2.6435294117647063,5.2,1.49,3.81,2.365,,3.6562499999999996,3.459089899866824,,3.047924038823383,2.756768289503401,,3.3378807503770727,2.9962318387160565,,2.4722554967230983,2.725865515791339,,5.021250000000001,4.960215373303454,,4.610516234406785,4.742204014296585,,2.905499999999999,2.284757352941174,,1.4887997053361826,1.4745458181252804,,3.8887500000000026,3.719204354411563,,3.1761571400982955,3.3863222483448627,,3.0050238095238084,2.6910966386553614,,2.423047646631089,2.362381565643196
