Date,Season,Ghosawari,Dulhin Bazar,Athmalgola,Patna Sadar,Bakhtiarpur,Naubatpur,Barh,Sampatchak,Paliganj,Fathua,Danapur/khagaul,Masaurhi,Bikram,Maner,Phulwarisharif,Daniwan,Bihta,Ghosawari_Trend,Ghosawari_SMA,Ghosawari_EWMA,Ghosawari_DES,Ghosawari_TES,Ghosawari_ARIMA,Dulhin Bazar_Trend,Dulhin Bazar_SMA,Dulhin Bazar_EWMA,Dulhin Bazar_DES,Dulhin Bazar_TES,Dulhin Bazar_ARIMA,Athmalgola_Trend,Athmalgola_SMA,Athmalgola_EWMA,Athmalgola_DES,Athmalgola_TES,Athmalgola_ARIMA,Patna Sadar_Trend,Patna Sadar_SMA,Patna Sadar_EWMA,Patna Sadar_DES,Patna Sadar_TES,Patna Sadar_ARIMA,Bakhtiarpur_Trend,Bakhtiarpur_SMA,Bakhtiarpur_EWMA,Bakhtiarpur_DES,Bakhtiarpur_TES,Bakhtiarpur_ARIMA,Naubatpur_Trend,Naubatpur_SMA,Naubatpur_EWMA,Naubatpur_DES,Naubatpur_TES,Naubatpur_ARIMA,Barh_Trend,Barh_SMA,Barh_EWMA,Barh_DES,Barh_TES,Barh_ARIMA,Sampatchak_Trend,Sampatchak_SMA,Sampatchak_EWMA,Sampatchak_DES,Sampatchak_TES,Sampatchak_ARIMA,Paliganj_Trend,Paliganj_SMA,Paliganj_EWMA,Paliganj_DES,Paliganj_TES,Paliganj_ARIMA,Fathua_Trend,Fathua_SMA,Fathua_EWMA,Fathua_DES,Fathua_TES,Fathua_ARIMA,Danapur/khagaul_Trend,Danapur/khagaul_SMA,Danapur/khagaul_EWMA,Danapur/khagaul_DES,Danapur/khagaul_TES,Danapur/khagaul_ARIMA,Masaurhi_Trend,Masaurhi_SMA,Masaurhi_EWMA,Masaurhi_DES,Masaurhi_TES,Masaurhi_ARIMA,Bikram_Trend,Bikram_SMA,Bikram_EWMA,Bikram_DES,Bikram_TES,Bikram_ARIMA,Maner_Trend,Maner_SMA,Maner_EWMA,Maner_DES,Maner_TES,Maner_ARIMA,Phulwarisharif_Trend,Phulwarisharif_SMA,Phulwarisharif_EWMA,Phulwarisharif_DES,Phulwarisharif_TES,Phulwarisharif_ARIMA,Daniwan_Trend,Daniwan_SMA,Daniwan_EWMA,Daniwan_DES,Daniwan_TES,Daniwan_ARIMA,Bihta_Trend,Bihta_SMA,Bihta_EWMA,Bihta_DES,Bihta_TES,Bihta_ARIMA
2005-08-31,MONSOON,7.46,1.4266666666666663,0.81,0.8,3.17,5.7650000000000015,5.45,5.27,1.4484615384615382,4.05,3.265000000000001,6.77,2.6644444444444444,1.55,5.3157999999999985,3.6,6.330000000000001,6.18125,6.599687499999998,7.005317493057397,7.942384389353943,3.3953207293764827,3.490716827466704,2.837083333333333,2.845416666666667,2.7347837317344954,2.730286043206817,2.25809283572985,2.103323888606227,5.265416666666667,5.265416666666667,4.258841911776651,4.471367384290824,0.7600783405845819,0.8099999464017686,1.7175,1.9150000000000018,1.7086563049075059,2.0940742994481085,1.5679779273766292,1.7155373807965857,7.57375,7.622499999999993,6.603588385010294,6.7745847683514535,2.839641878937508,2.8026402920736238,5.441625000000001,5.441625,5.829472426958539,5.7684036686720725,5.78579537384859,5.7650000000000015,6.385,6.821249999999997,6.681506651035745,6.560762696999277,3.8215094295419156,3.8349703931233208,7.195,7.337500000000001,6.570310446772579,8.30499834409015,5.299944304430367,3.721326232808903,2.3860547785547785,2.549615384615384,2.379586505691279,2.3109510267524827,1.5513105480552016,1.3802725300152296,3.563125,3.676874999999997,3.9090226309358918,3.401033838294468,2.129554488491628,2.5106560255423593,5.192875000000001,5.192875,4.938354781345566,5.171085826708643,3.256380517576449,3.264999914443157,6.284583333333334,6.640416666666665,6.361781590047437,6.829395785644864,6.001662786384039,5.841665002102596,3.422861111111111,3.4228611111111107,3.489310867700377,3.7340855003912345,2.6668057330825077,2.664444444444495,3.1087499999999997,3.445,3.1674677679023415,3.983648682396857,2.099248259920723,2.0657433873140456,5.416206249999999,5.41620625,5.70895910267982,5.781400090771421,5.346089986235078,5.315799950905857,5.421197916666666,5.6616666666666635,5.202697519682302,4.308395013143298,3.3376102293198926,3.071675362751609,5.6485,5.6485,5.880374999597584,5.818175827257225,6.2520867470059,4.43118158543413
2005-11-30,POMKH,3.28,2.3166666666666664,6.415000000000001,1.4,8.0,3.727,4.58,7.39,1.7066666666666668,2.23,4.3825,6.5,2.0909999999999997,1.95,3.151125,5.3,5.186,5.827187499999999,6.532499999999999,5.515190495834439,7.146287501220479,4.393067205916318,4.3140616613143985,2.571458333333333,2.9383333333333335,2.567536905707364,2.734144561631909,2.447479889608954,2.026546827043653,5.265416666666667,5.265416666666667,5.121305147065991,5.3853019020179955,6.465694572986784,6.414999829820625,1.55625,1.8325000000000018,1.5851937829445033,1.9710790865513959,2.0268995801802454,2.174090339947826,7.16125,7.7424999999999935,7.162153031006176,6.766676855828755,7.302514258045033,7.172074950378512,5.441625,5.441625,4.988483456175123,5.256091814325257,3.652815432171454,3.727,5.808750000000001,6.604999999999997,5.840903990621447,6.324722673000153,6.072010945423862,6.631625488864837,7.1575,7.23,6.898186268063547,7.909563874685268,6.1556160214713,5.044182844280893,2.2443502331002327,2.496282051282051,2.1104185700814337,1.5846725111963391,1.9650532328074015,1.7218783392944528,3.5025,3.6237499999999967,3.2374135785615348,3.268081388170871,3.00585557333772,3.0710315771574406,5.192875,5.192875,4.71601286880734,4.748182028021731,4.388949569273144,4.382499788504867,6.093541666666666,6.5579166666666655,6.417068954028462,7.069079459821329,6.5703481164531645,6.140626287933557,3.4228611111111107,3.4228611111111107,2.929986520620226,2.9963488799805034,2.155018665601996,2.0909999999999687,2.8125,3.3425,2.680480660741405,2.5954716997483107,2.4204336685013508,2.4903132841456914,5.416206249999999,5.41620625,4.685825461607893,4.989763138229435,3.0637877648613214,3.1511249708977433,5.098697916666667,5.6391666666666636,5.241618511809381,4.359871342942025,5.800417929164153,5.378282648699323,5.6485,5.6485,5.60262499975855,5.6479919698511765,5.219789977567323,3.630348768098167
2006-02-28,POMRB,3.28,2.15,5.126666666666666,1.4,8.0,5.2075000000000005,4.58,7.39,2.148181818181818,2.23,5.584,4.933333333333334,3.6873333333333336,1.95,6.2187,4.5095833333333335,5.422000000000001,5.427708333333333,5.829999999999999,4.621114297500664,6.277694652736827,5.903311022960269,5.23718926776582,2.421875,2.7358333333333333,2.400522143424418,2.7372225989954657,2.775875868749999,2.7401325060146764,5.265416666666667,5.265416666666667,5.123449754906261,5.32598818814349,5.102714647188255,5.126666627789464,1.6075,1.6025000000000018,1.5111162697667018,1.8766994191771094,2.289126035142723,1.862343686081327,6.97125,7.404999999999992,7.497291818603705,6.758780654091062,9.060521273607081,8.970041372974835,5.441625,5.441625,5.076090073705074,5.202174269468564,5.242300944897633,5.2075000000000005,5.2,6.1649999999999965,5.336542394372868,6.090154449514468,7.076295303697295,6.752732185324096,7.0825,7.16,7.094911760838128,7.586940393613978,7.382435285989372,6.503549378962866,2.21287296037296,2.2758275058275057,2.1255238693215874,1.81803979976017,2.639977722929711,2.4170324586181313,3.4587499999999998,3.502499999999997,2.834448147136921,3.133187454400838,3.296843575577439,2.7770447120120725,5.192875,5.192875,5.063207721284404,5.03651106798416,5.660239935981274,5.58399987851254,5.9229166666666675,6.011249999999999,5.823574705750411,6.819026385640153,6.61344583267775,6.656959753834867,3.422861111111111,3.422861111111111,3.232925245705469,3.21081552156375,3.703264532981702,3.6873333333333527,2.78125,2.8749999999999996,2.388288396444843,1.8712081392091622,3.2728959144879926,3.198832255205499,5.416206249999999,5.41620625,5.298975276964736,5.2981831286386925,6.299594050886666,6.218699902140427,4.741666666666666,5.203229166666664,4.948804440418963,4.3598192926575825,6.340319545614564,6.0978331839297955,5.6485,5.6485,5.53037499985513,5.56926625264546,5.428690578916973,3.610476008036805
2006-05-31,PREMON,9.2775,3.735,8.709999999999999,2.44,8.5,7.067,7.2,8.57,3.5481818181818183,5.5,7.539999999999999,6.5,5.248666666666667,5.55,6.979199999999999,6.567083333333334,5.656000000000001,5.308541666666667,5.824374999999999,6.4836685785003985,7.478302595442599,7.952049082131439,7.357683067926683,2.350833333333333,2.4070833333333335,2.9343132860546506,2.7475313814768745,4.064028154342091,4.087951615037238,5.265416666666666,5.265416666666667,6.558069852943756,7.581857654573493,8.733179114916773,8.709999921616115,1.755,1.5100000000000016,1.882669761860021,2.0748287100132177,2.257444064792184,2.0621885859208664,6.942500000000001,6.917499999999992,7.898375091162223,6.751024611191997,9.123896750653175,9.056671257560412,5.441625,5.441625,5.872454044223044,5.694295695378472,7.085134731560734,7.067,5.1375,5.452499999999996,6.081925436623721,6.245572750922895,8.071357168167598,8.037943358708658,6.563750000000001,7.155,7.684947056502876,8.203976981952046,9.39660220886633,7.973591570331759,2.21287296037296,2.2128729603729607,2.69458704886568,3.7569125056974637,3.9678610313619362,3.7593433843273933,3.4799999999999995,3.502499999999997,3.9006688882821527,3.566745554592552,5.280324607370222,4.64135154924808,5.192875,5.192875,6.053924632770642,6.3362242924428065,7.645655952021993,7.539999836325839,5.690625,6.175833333333332,6.094144823450247,6.9476622494721125,5.909036024196984,5.399985640328698,3.4228611111111116,3.422861111111111,4.039221814089949,4.249802897006842,5.261915909298764,5.248666666666655,2.8375,2.749999999999999,3.652973037866906,4.8783926154918245,5.196603432984391,5.240317058656736,5.416206249999999,5.41620625,5.971065166178841,5.850144386275162,6.954717262771795,6.979199890172939,4.0841666666666665,4.994166666666664,5.596115997584711,4.495472501367017,6.582792784548178,6.4543459040724604,5.6485,5.6485,5.580624999913079,5.57883480503879,5.70677124935221,3.7662951496599355
2006-08-31,MONSOON,4.286666666666667,1.545,0.81,1.58,3.6,5.7650000000000015,3.43,4.69,1.4484615384615382,3.7,3.265000000000001,4.746666666666667,2.6644444444444444,1.8,5.3157999999999985,1.58,6.330000000000001,6.288541666666666,5.031041666666665,5.604867813766906,6.817020742650044,4.727006027280049,5.225486759481469,2.3491666666666666,2.436666666666667,2.3785879716327902,2.7478174098560704,1.7484917316236728,1.5667327125962531,5.265416666666667,5.265416666666667,4.258841911766254,4.471607434015548,0.76007833765809,0.8099999491557239,1.875,1.7050000000000016,1.7616018571160126,2.003137226385658,1.085776757123119,1.190144684376143,7.063750000000001,7.024999999999993,6.179025054697334,6.742021133993429,2.8991214579169675,2.9106346268217367,5.441625000000001,5.441625,5.829472426533827,5.776438056318334,5.78584828357963,5.7650000000000015,5.7675,4.947499999999996,5.021155261974233,5.845335275491892,3.0423443602605307,3.1189367764610667,5.84625,7.010000000000001,6.486968233901726,6.022094967444193,5.58977827074981,4.072344638101064,2.21287296037296,2.2128729603729607,2.1961368447040233,2.2464154713057964,1.460419225926006,1.3893457083249872,3.6662500000000002,3.4149999999999965,3.8204013329692916,3.669539482998879,3.312097755504336,3.592526522420311,5.192875000000001,5.192875,4.938354779662386,5.170224302237903,3.256447870204006,3.264999917706063,5.752083333333333,5.669999999999999,5.555153560736815,6.568086530173625,6.38305436808654,5.994070130553292,3.422861111111111,3.4228611111111107,3.4893108662317465,3.7332833185152716,2.66680573573417,2.6644444444444515,3.0175,2.812499999999999,2.911783822720144,3.4449425470932242,1.6096133214912096,1.5575638678596904,5.416206249999999,5.41620625,5.708959099707304,5.781719053558156,5.346269389079636,5.315799916348766,3.4404687500000004,4.489166666666664,3.989669598550827,4.303497851416794,2.9130485602776157,2.6037945397236775,5.6485,5.6485,5.880374999947848,5.81655185630405,6.252087537014096,4.21510754903596
2006-11-30,POMKH,5.5,1.63,6.415000000000001,1.8,7.34,3.727,6.1,3.82,1.7066666666666668,2.75,4.3825,6.665,2.0909999999999997,2.15,3.151125,2.06,5.186,7.081354166666667,5.586041666666665,5.562920688260144,6.5556404909580595,3.9197525813959246,3.3041321832824453,2.460208333333333,2.2650000000000006,2.079152782979674,2.7484667233695426,2.1280421898658455,2.108225140849424,5.265416666666667,5.265416666666667,5.121305147059752,5.385591563319151,6.465694571008088,6.414999841204685,1.8524999999999998,1.8050000000000015,1.7769611142696076,2.0053571188270922,2.039124416808551,1.4312252621468355,7.4325,6.859999999999992,6.6434150328184,6.733991607485346,7.459215945356176,7.413997337080089,5.441625,5.441625,4.988483455920296,5.262236062120213,3.652868619574282,3.727,6.451249999999999,5.327499999999997,5.452693157184539,5.848431516600371,4.993630922114906,5.300775951359843,5.40125,6.117500000000001,5.4201809403410355,4.208890537967774,6.113519173871934,5.266973047059403,2.21287296037296,2.2128729603729607,2.0003487734890806,1.6830230378859339,1.8215173436654926,1.8552756504592254,3.7375,3.5449999999999964,3.392240799781575,3.594350287189757,2.446331223396151,2.562385223581866,5.192875,5.192875,4.716012867797431,4.747415456186665,4.389006239581806,4.382499804767844,5.792916666666667,5.711249999999999,5.999092136442089,6.687020509194574,5.93732490019319,6.185568239982987,3.4228611111111107,3.4228611111111107,2.929986519739048,2.995656611923041,2.155018667324872,2.0909999999999953,3.15625,2.8624999999999994,2.6070702936320864,2.6175535989238545,2.172278518490164,2.1913219756787825,5.416206249999999,5.41620625,4.6858254598243825,4.991419361555103,3.0639443962324497,3.151124950412828,3.1908854166666667,3.6791666666666636,3.217801759130496,4.145267485919511,4.692487749443273,4.870561223984425,5.6485,5.6485,5.602624999968709,5.647071134645955,5.219790603421091,3.453325078878434
2007-02-28,POMRB,8.9,2.8233333333333333,5.126666666666666,1.96,9.63,5.2075000000000005,8.1,5.22,2.148181818181818,3.2,5.584,5.26,3.6873333333333336,3.19,6.2187,2.6,5.422000000000001,6.8533333333333335,6.991041666666664,6.897752412956087,7.446996711603386,5.308817167798891,4.944535479044427,2.4714583333333335,2.433333333333334,2.3768250031211378,2.7545500253419863,2.345226700842926,2.415192406767787,5.265416666666667,5.265416666666667,5.123449754902518,5.326255242562403,5.102714645850393,5.126666629214823,1.75125,1.9450000000000016,1.8501766685617644,2.0486837688547346,2.4254073828836384,1.8612038478467496,7.402500000000001,7.267499999999993,7.83804901969104,6.726562298251151,8.778758350077549,8.657057005597341,5.441625,5.441625,5.0760900735521775,5.206551985139917,5.242352625448098,5.2075000000000005,6.507499999999999,6.207499999999998,6.511615894310724,6.149444999052268,6.624488678628646,6.668559743693419,4.9025,5.575,5.3401085642046215,4.176367010849323,5.994081783939414,5.460021423934837,2.21287296037296,2.2128729603729607,2.0594819913661757,1.9367134275000755,2.4263381364376952,2.6830114192315033,3.4374999999999996,3.787499999999996,3.315344479868945,3.5901255743163025,2.764698229826756,2.6346421841133587,5.192875,5.192875,5.063207720678459,5.035903946711794,5.6602876182172945,5.583999885501854,5.758333333333333,5.792916666666666,5.703455281865253,6.412869634519494,5.258485995653784,5.212470866633071,3.422861111111111,3.422861111111111,3.2329252451767623,3.210281954197457,3.70326453409565,3.6873333333333362,3.1325,3.1724999999999994,2.8402421761792516,2.9322895638171627,3.1710567409888544,2.9628297814475264,5.416206249999999,5.41620625,5.298975275894629,5.300764996605712,6.299727164888796,6.218700126883835,3.03,3.2017708333333306,2.9706810554782974,4.025061967362892,4.205533382155314,4.4276492867948924,5.6485,5.6485,5.530374999981226,5.568921775848995,5.4286910747256645,3.8880153185481587
2007-05-31,PREMON,10.0,3.9500000000000006,8.709999999999999,1.7,9.82,7.067,9.15,7.18,3.5481818181818183,5.1,7.539999999999999,6.5,5.248666666666667,5.42,6.979199999999999,6.48,5.656000000000001,6.421249999999999,7.171666666666664,8.138651447773652,8.629588481106847,9.015168645815042,9.327155019677209,2.500833333333333,2.4870833333333344,3.0060950018726826,2.765773575370546,3.9677085879170972,4.262233516160002,5.265416666666666,5.265416666666667,6.558069852941511,7.582071429732882,8.733179114012202,8.70999992488052,1.6862499999999998,1.7600000000000016,1.7901060011370586,2.014292477823051,2.6530338623167546,2.147857967059297,7.13,7.597499999999993,8.630829411814624,6.719192922429716,8.999375434012398,8.870362376686467,5.441625,5.441625,5.872454044131307,5.697020029767621,7.085183596497734,7.067,6.257499999999999,6.694999999999998,7.566969536586434,6.602312279998503,8.577312052932477,9.08416908891834,4.39,5.2275,6.076065138522773,5.793200535556823,7.709970450829145,7.340031444824149,2.21287296037296,2.2128729603729607,2.6549619220924328,3.8502867135167214,3.790346185983011,3.6344052207125856,3.05625,3.6874999999999964,4.029206687921367,3.9097562836996924,5.712768403538992,5.1831788950019675,5.192875,5.192875,6.0539246324070755,6.335804893198629,7.645696071719339,7.539999846821412,5.703125,5.792916666666666,6.022073169119151,6.467441267444482,6.207937103735632,5.945935137327034,3.4228611111111116,3.422861111111111,4.039221813772724,4.249451000852171,5.261915910013381,5.248666666666665,3.0437499999999997,3.1399999999999997,3.872145305707551,5.262566254115805,5.5328547665895815,5.568011794344754,5.416206249999999,5.41620625,5.971065165536777,5.853335917602555,6.954827144682535,6.979200142400766,2.8475,3.179999999999997,4.374408633286979,4.16127115630613,5.168429642087029,5.842920681332497,5.6485,5.6485,5.580624999988736,5.578938117132726,5.706771642137647,4.05581236475625
2007-08-31,MONSOON,1.74,1.42,0.81,1.51,2.04,5.7650000000000015,1.93,2.09,1.4484615384615382,1.7,3.265000000000001,4.47,2.6644444444444444,1.74,5.3157999999999985,0.38,6.330000000000001,6.095,6.534999999999997,5.579190868664191,6.844774873145494,5.2954963723733,5.155657238445889,2.4054166666666665,2.4558333333333344,2.3716570011236096,2.765420911429174,1.746452053243477,1.6435775298346007,5.265416666666667,5.265416666666667,4.258841911764907,4.471745255886861,0.7600783370464796,0.8099999516329075,1.6041666666666665,1.7425000000000015,1.6780636006822351,1.938474935282801,1.0764986592102082,1.2336819718137375,6.93,7.2074999999999925,5.994497647088774,6.709835674942432,3.1284659804323534,3.1171475820575933,5.441625000000001,5.441625,5.829472426478785,5.7777198019334035,5.785893428317046,5.7650000000000015,6.101249999999999,6.319999999999998,5.312181721951861,5.980385983296285,3.896516306028759,4.045445593675528,4.1525,4.5775,4.481639083113664,3.5796468627563542,4.016341932417634,3.688328970917014,2.21287296037296,2.2128729603729607,2.1723617686400747,2.2907500947089274,1.4231739147684155,1.4483273062408268,2.7812499999999996,3.1874999999999964,3.0975240127528205,3.6222416580793664,3.6926669014980407,3.618138850688225,5.192875000000001,5.192875,4.9383547794442455,5.16997727287936,3.2564816268028847,3.2649999209413956,5.449999999999999,5.723749999999999,5.40124390147149,5.9870399528796225,5.365524423311209,5.311702932540992,3.422861111111111,3.4228611111111107,3.4893108660414125,3.7330931240001646,2.6668057361869426,2.6644444444444453,2.9690624999999997,3.1249999999999996,3.0192871834245305,3.4448871439722026,1.7936405399577624,1.750668529757307,5.416206249999999,5.41620625,5.708959099322065,5.78513891080037,5.346357117261802,5.315800108461427,3.04,2.8799999999999972,2.7766451799721876,3.8989647942261776,1.353847800669187,1.8002510004857746,5.6485,5.6485,5.880374999993242,5.816991871912448,6.252087848183301,4.539125224347076
2007-11-30,POMKH,4.59,1.99,6.415000000000001,1.35,6.72,3.727,5.6,2.32,1.7066666666666668,1.7,4.3825,6.5,2.0909999999999997,1.5,3.151125,1.8,5.186,5.8325000000000005,6.3074999999999966,5.183514521198514,6.134105756842017,4.699756364716952,3.8066073715668276,2.24125,2.5458333333333343,2.2189942006741656,2.7676486872970854,2.088765258513211,2.0014630395432396,5.265416666666667,5.265416666666667,5.121305147058944,5.385658691293759,6.465694570594557,6.414999851101791,1.7283333333333333,1.6300000000000014,1.546838160409341,1.838673552846764,1.9398603414276487,2.173557466290081,6.8175,7.052499999999992,6.284698588253264,6.7016943114910585,7.44418012255353,7.378590009249478,5.441625,5.441625,4.9884834558872715,5.262410594465815,3.6529094761902825,3.727,5.92,6.194999999999997,5.427309033171117,5.910064857811284,5.280117809164928,5.051155998646275,4.06375,4.2025,3.616983449868198,2.434950237226518,4.148343578103559,4.204817883137636,2.21287296037296,2.2128729603729607,1.9860837278507115,1.694408012222569,1.7489423540026956,1.7544392534613946,2.475,2.9249999999999963,2.538514407651692,3.3383916051958535,2.3688953059963564,2.294114108364495,5.192875,5.192875,4.716012867666548,4.7473051083725695,4.38903464228779,4.382499818582578,5.217499999999999,5.682499999999999,5.840746340882895,6.067826092536129,6.412891983183091,6.141227639858212,3.4228611111111107,3.4228611111111107,2.929986519624847,2.9955829289549474,2.155018667605881,2.0909999999999993,2.9731250000000005,2.9624999999999995,2.4115723100547184,2.0643529993851923,2.2766344845515865,2.2876983458968465,5.416206249999999,5.41620625,4.685825459593239,4.99467224220419,3.0640116273680302,3.1511250642942774,3.245,2.8149999999999973,2.3859871079833126,3.734237967927,2.749490643414257,3.1848632890560307,5.6485,5.6485,5.602624999995945,5.647721366770235,5.219790849932934,3.7187841095519643
2008-02-29,POMRB,7.2,1.7,5.126666666666666,1.7533333333333332,8.65,5.2075000000000005,7.35,4.82,2.148181818181818,2.05,5.584,3.4,3.6873333333333336,3.2425,6.2187,4.4,5.422000000000001,5.9366666666666665,5.882499999999997,5.990108712719109,6.369976982255531,6.441959379028916,6.431776690482208,2.178125,2.2650000000000006,2.0113965204044995,2.7685283602300186,2.4268666302752067,2.5966557006204507,5.265416666666667,5.265416666666667,5.123449754902033,5.3262692201851145,5.102714645570793,5.12666663057114,1.7583333333333333,1.5783333333333347,1.629436229578938,1.8670167590308728,2.171708242065816,1.7414773058629442,6.8625,6.807499999999992,7.230819152951959,6.6940607962588885,8.975897272261552,8.940612910772252,5.441625,5.441625,5.076090073532363,5.205881131184853,5.242388900456713,5.2075000000000005,5.8225,6.007499999999997,6.19638541990267,6.100740392486991,6.721322105803471,6.830316571599335,4.01625,4.1025,4.098190069920919,3.5493282056482665,4.2064183574846155,4.865257754411321,2.21287296037296,2.2128729603729607,2.050922963983154,1.9313691460137006,2.303878857315293,2.2654327795011637,2.3999999999999995,2.6374999999999966,2.343108644591015,3.124755728886856,2.591100685401557,2.7489954633500817,5.192875,5.192875,5.063207720599928,5.035896727038612,5.660311516173071,5.583999891732985,4.93,5.217499999999999,4.864447804529736,5.359508390048943,5.181960673544527,4.718219158151238,3.422861111111111,3.422861111111111,3.232925245108242,3.2102930976933446,3.7032645342641293,3.687333333333334,2.809375,2.9756249999999995,2.7439433860328313,2.6505567467435056,3.0291267215293907,2.8578053824432015,5.416206249999999,5.41620625,5.298975275755944,5.303692589077389,6.299775945301373,6.218699944943732,3.5378125000000002,3.2649999999999975,3.1915922647899877,3.7430830880268426,3.0646433012178442,3.7018203736337383,5.6485,5.6485,5.5303749999975675,5.569678224137296,5.428691270015188,3.7022177390843662
2008-05-31,PREMON,9.6,3.76,8.709999999999999,2.9,9.9,7.067,8.45,6.87,3.5481818181818183,3.8,7.539999999999999,6.5,5.248666666666667,5.4,6.979199999999999,6.32,5.656000000000001,6.029583333333333,5.782499999999997,7.434065227631465,7.421523089214662,9.182530630010506,9.18628469344284,2.249375,2.2175000000000002,2.7108379122426998,2.778806807938474,3.6844349153375653,3.8225792738702786,5.265416666666666,5.265416666666667,6.55806985294122,7.582039387111649,8.733179113823155,8.709999927948877,1.7133333333333332,1.8783333333333345,2.137661737747363,2.187065558129459,2.3728493676267783,1.8906137508013992,6.92,6.827499999999992,8.298491491771175,6.686759797763835,9.155980903795431,9.146405269482624,5.441625,5.441625,5.872454044119419,5.695671319570319,7.085215214648627,7.067,5.78125,5.832499999999998,7.097831251941602,6.451465228238016,8.469940054629312,8.827508473392214,4.315,4.025,5.206914041952551,6.170812286375579,6.451842853761981,7.128538363601473,2.21287296037296,2.2128729603729607,2.64982650566262,3.8347426408787197,3.6875465663513984,3.536982468646523,2.4375,2.312499999999997,2.925865186754609,3.2198860851616087,4.796153422472399,4.543800106375974,5.192875,5.192875,6.053924632359957,6.335880032608155,7.645716179391142,7.539999856021154,4.274652777777778,5.217499999999999,5.518668682717841,5.517920666053766,5.890705226784892,5.716300621562494,3.4228611111111116,3.422861111111111,4.039221813731611,4.2495311276029915,5.26191591010803,5.248666666666667,2.810625,2.9706249999999996,3.8063660316196986,5.208494013020945,5.454403251072059,5.482134195339404,5.416206249999999,5.41620625,5.971065165453566,5.855839123008686,6.9548597489428445,6.9791999382107655,4.079375000000001,3.224999999999997,4.442955358873993,3.8792485841308837,5.839409063979335,6.529469116885545,5.6485,5.6485,5.580624999998541,5.579720428583915,5.706771796848238,3.861996225057392
2008-08-31,MONSOON,2.973333333333333,1.105,0.81,0.55,2.32,5.7650000000000015,1.85,2.02,1.4484615384615382,2.4,3.265000000000001,2.17,2.6644444444444444,0.45,5.3157999999999985,2.8825,6.330000000000001,6.1433333333333335,6.090833333333331,5.649772469912213,6.158735343870986,4.222229984489427,3.7905205967442477,2.5862499999999997,2.1387500000000004,2.0685027473456197,2.776935427962454,1.4914253404310998,1.5385193784339926,5.265416666666667,5.265416666666667,4.258841911764732,4.471703887370501,0.7600783369186592,0.8099999538749325,1.8391666666666666,1.6383333333333345,1.5025970426484176,1.8213119919926128,1.487387148893251,1.6928868820581315,7.08625,6.897499999999992,5.907094895062705,6.67752222034754,2.8318468784205546,2.7814570905422302,5.441625000000001,5.441625,5.829472426471652,5.775905869394169,5.7859204827961435,5.7650000000000015,5.7625,5.812499999999998,4.998698751164961,5.823901606381561,3.6462379824031412,3.3940131552501827,4.70875,4.0075,3.9321484251715306,4.300832669247906,3.1200221942772224,3.375612595830841,2.21287296037296,2.2128729603729607,2.169280518782187,2.279250291783621,1.412196215282424,1.4798555944205023,2.44375,2.487499999999997,2.7155191120527653,3.074491757915095,1.9538716541618053,2.1351279328555313,5.192875000000001,5.192875,4.938354779415974,5.170085094540846,3.2564985453405684,3.2649999240687992,3.906805555555555,4.6425,4.179201209630705,4.595234100817398,4.454249462874856,4.010793418467912,3.422861111111111,3.4228611111111107,3.4893108660167442,3.73320211190681,2.666805736233187,2.6644444444444444,3.0778125000000003,2.6481249999999994,2.463819618971819,2.5672392682066203,1.7342725733018667,1.6941849705833678,5.416206249999999,5.41620625,5.708959099272139,5.787151267231032,5.346375914002121,5.315799952937412,4.369375,3.850624999999997,3.818773215324396,3.7910574443563374,0.9788746508615387,1.135632185442204,5.6485,5.6485,5.880374999999125,5.817744709719659,6.25208797074679,4.322212889783113
