Date,Season,Sringeri,Narasimharajapura,Chikmagalur,Koppa,Kadur,Tarikere,Mudigere,Sringeri_Trend,Sringeri_SMA,Sringeri_EWMA,Sringeri_DES,Sringeri_TES,Sringeri_ARIMA,Narasimharajapura_Trend,Narasimharajapura_SMA,Narasimharajapura_EWMA,Narasimharajapura_DES,Narasimharajapura_TES,Narasimharajapura_ARIMA,Chikmagalur_Trend,Chikmagalur_SMA,Chikmagalur_EWMA,Chikmagalur_DES,Chikmagalur_TES,Chikmagalur_ARIMA,Koppa_Trend,Koppa_SMA,Koppa_EWMA,Koppa_DES,Koppa_TES,Koppa_ARIMA,Kadur_Trend,Kadur_SMA,Kadur_EWMA,Kadur_DES,Kadur_TES,Kadur_ARIMA,Tarikere_Trend,Tarikere_SMA,Tarikere_EWMA,Tarikere_DES,Tarikere_TES,Tarikere_ARIMA,Mudigere_Trend,Mudigere_SMA,Mudigere_EWMA,Mudigere_DES,Mudigere_TES,Mudigere_ARIMA
2013-05-31,PREMON,8.0525,13.466,8.109375,7.8400000000000025,11.9675,8.83272727272727,7.59,5.97,6.104791666666664,6.801678951318147,6.830014056086884,8.02870686089078,7.2938374222647955,7.612541666666666,7.9288655303030335,9.556898872530418,7.877684295115036,9.666689250028881,8.870669853747197,6.53408905228758,6.955448325163397,7.494199709042672,7.80540964629572,8.979473495350206,8.202495235935693,6.096502976190476,6.330971726190473,6.861902918013675,6.705374415626068,7.394514585059151,7.370375535983533,10.472083333333334,10.28428125,10.868723925344664,10.432955096695544,11.01777230953715,10.710243937808933,7.804650349650348,8.02631492812743,8.31070571949589,7.97745723888998,9.315961334810414,8.881870705227493,5.9321875,5.971882440476192,6.318937408032528,6.718941916521163,6.375531294229241,6.289528748932459
2013-08-31,MONSOON,3.285,3.511,4.109411764705882,4.015714285714285,10.1,7.343846153846152,4.3025,5.9196875,5.968124999999997,5.395007370790888,5.866204779314755,3.690512244773562,4.058068430158412,7.394625,7.723333333333337,7.13853932351825,7.071663351472886,6.26896910055164,6.116822890496503,6.116222426470587,6.710668913398692,6.140284531307955,6.728344251607753,5.627228578245984,4.7243035540078955,6.002916666666667,6.1703869047619015,5.723427465093918,6.129061622417165,5.232235691065293,5.037812303025294,9.978871527777777,10.54888888888889,10.561234355206798,10.357438393836965,12.026585330591752,11.784001423919834,7.021846348096347,8.291695804195806,7.923961893235995,7.787177597959383,7.700079316501703,7.642446927624071,5.976979166666667,5.981250000000001,5.512362444819517,6.252626041935196,4.499807554456929,4.610556609172556
2013-11-30,POMKH,5.7525,5.457000000000002,5.31625,5.791428571428571,8.351111111111111,4.9700000000000015,5.4300000000000015,5.839062500000001,5.971874999999997,5.538004422474533,5.839915729289648,5.303276730788423,5.3104176693023275,6.647772727272728,7.501750000000005,6.465923594110951,6.764187272373276,6.161953178947436,4.905869035527315,5.745430453431372,6.357509191176469,5.810670718784773,6.1789400845801215,5.046934004628192,4.837933246741692,6.157077922077923,6.022619047619044,5.750627907627779,6.033239598703428,6.038958964968478,6.015513676944598,9.362499999999999,10.395277777777778,9.677185057568522,9.866460190489496,8.703088769631048,9.146391727701976,6.498524669774669,7.317604895104896,6.742377135941597,6.945979026873223,6.707469335875968,6.987900974965763,6.103541666666667,5.8831250000000015,5.479417466891711,6.202781391845163,5.129176812842355,5.107339230973124
2014-02-28,POMRB,6.379999999999999,6.716000000000001,5.964705882352941,6.285714285714287,7.83125,5.757777777777778,6.9608333333333325,5.87625,5.867499999999997,5.8748026534847195,6.036192650235029,6.2891896247669425,6.425181159539133,6.020193181818183,7.287500000000005,6.565954156466571,6.740144307466902,8.076196821521659,7.350058557536437,5.619087009803921,5.874935661764704,5.872284784212041,5.945173272081697,6.934096184004603,7.003784775451072,6.390539772727273,5.983214285714284,5.964662458862382,6.072764572517128,6.444003993246697,6.319692987083707,8.697256944444444,9.562465277777777,8.938811034541114,9.367975951035888,9.609594183528571,9.859333304983958,6.027841880341882,6.726087801087801,6.34853739267607,6.564902445305885,7.207641329630104,7.237485523993737,6.106473214285715,6.070833333333335,6.07198381346836,6.737158240764643,5.7872344254529695,5.76038702347705
2014-05-31,PREMON,7.825,8.34818181818182,7.073333333333332,9.23090909090909,10.367777777777778,7.012222222222222,7.8516666666666675,5.909270833333333,5.810624999999996,6.654881592090832,6.729372603984869,8.123145144312952,7.512737152284466,5.956920454545455,6.00804545454546,7.27884522115267,7.015090321057096,9.338099400535942,9.731138897461287,5.476614583333333,5.615925245098037,6.352704203860558,6.156632149629533,7.7859480165688755,7.290567036149733,6.534334415584416,6.330941558441555,7.2711611116810655,6.877421513282415,7.310322568239477,7.140777829497756,7.7778125,9.162534722222222,9.51039773183578,9.622583639120409,10.362151081155368,10.108845116271022,5.486847222222222,6.27096153846154,6.61401132449453,6.658233325847051,7.534471747535311,7.137616631453401,6.0268749999999995,6.136250000000001,6.783856954747683,7.530315697509942,7.0197238035948075,7.027030430107022
2014-08-31,MONSOON,3.81,3.608181818181818,4.134705882352941,4.4925,6.377777777777776,5.398888888888887,4.064285714285715,5.908750000000001,5.941874999999996,5.5169289552544996,5.9043383810628605,3.7138392681409225,3.9432388595652412,5.867113636363637,6.032340909090915,5.81057985996433,6.384257637726252,4.1997167938243685,2.98111935359774,5.252767156862745,5.622248774509801,5.465504875257511,5.3897543720449805,4.495515623981989,4.084818770625256,6.790701173826173,6.450137987012984,6.159696667008639,6.407697033152807,5.034439675684955,4.865055173330991,6.9304340277777765,8.231979166666667,8.25734975021258,8.823653889391055,11.111740293049749,10.796983617750966,5.238138888888889,5.784722222222224,6.1279623502522735,6.251513980827048,5.901328966263828,5.852233458525561,5.667752976190476,6.076696428571429,5.696028458562896,6.557470743583161,5.045098972631919,5.1391725901887675
2014-11-30,POMKH,5.491666666666667,4.853636363636364,4.151176470588236,6.465,4.717777777777778,2.5869999999999997,5.031428571428571,5.954375000000001,5.8766666666666625,5.506824039819366,5.740307785063941,5.438340247113742,5.510285953158771,5.884973776223776,5.881500000000006,5.427802461433144,6.093509919081019,4.880099228886261,4.878726531387832,5.0934135706914345,5.33098039215686,4.9397735133898015,4.774831436526704,4.36934726873657,4.515272145655024,6.948238636363636,6.618530844155841,6.281818000205183,6.454862686328912,6.2812947654088385,6.4138588370855745,6.258333333333333,7.323645833333334,6.841520961238659,7.810419283454099,7.0174162334320735,7.4294045386678516,5.241902777777778,5.188972222222223,4.711577410151364,5.132340167137301,4.844035840145149,5.038626312395412,5.277708333333334,5.977053571428572,5.430188503709166,6.042321117282009,5.471894830522603,5.481524753731279
2015-02-28,POMRB,6.636666666666668,6.600909090909092,5.3389999999999995,7.6630769230769245,4.685555555555556,6.1511111111111125,4.486428571428571,5.963541666666667,5.940833333333329,5.958761090558287,6.006007717698233,6.338401115284075,6.459463861731236,6.208793706293707,5.852727272727279,5.897045113223523,6.171267096261422,7.040942638282344,6.940416551884011,5.053837762297901,5.1745539215686245,5.099464108033881,4.6964005891945275,6.065170484453059,5.966923519649959,7.178966346153848,6.9628715034965,6.834321569353879,6.801841528038592,6.862840544084199,6.856569551701388,6.255,6.537222222222222,5.9791347989654176,7.040024903219228,7.389148297784528,7.55243715701979,5.313305555555555,5.287305555555557,5.287390890535264,5.368143503044576,5.114347326374539,5.083753764952176,5.215178571428572,5.358452380952381,5.0526845307969275,5.384462106206325,5.938293950883705,6.007249169299546
2015-05-31,PREMON,7.933333333333334,8.606153846153846,6.424210526315787,9.113846153846156,8.136666666666667,6.648999999999999,7.205714285714286,6.0629583333333334,5.967916666666663,6.748589987668305,6.717708234617633,8.21867189523714,7.647275326855962,6.600367132867133,5.917220279720285,6.980688606395653,6.59674292164597,8.637281902363235,8.620216814578244,5.201366357069142,5.012273219814238,5.629362675346643,5.055783593838847,7.0124862934122385,6.948462659507546,7.480240384615385,6.933605769230767,7.74613140315079,7.500476854241811,8.582739838783903,8.267116498686969,6.643802083333332,5.979444444444444,6.842147546045918,7.317079995094381,7.8876577392908285,7.642488302868911,5.513263888888889,5.196500000000002,5.832034534321158,5.688575839535747,6.541282189779038,6.118947305755469,5.290464285714286,5.196964285714286,5.91389643276387,5.950530464870294,6.491976223232941,6.578800567411044
2015-08-31,MONSOON,3.775,5.94076923076923,4.4672222222222215,6.455384615384616,8.582222222222219,6.333333333333332,4.210000000000001,6.2138333333333335,5.959166666666663,5.559153992600983,5.866945767309971,3.8139299136207385,4.016984611096831,6.691878496503496,6.5003671328671375,6.564720856145083,6.463379569772137,3.8473748330773963,3.649319989648839,5.339508980785295,5.095402304781558,5.164506494096875,4.751403406003733,3.7708570267070254,3.989767967899616,7.522852564102565,7.42432692307692,7.22983268804432,7.4459208954790315,5.409431038820891,5.461118505840409,6.549104166666666,6.530555555555554,7.538177416516438,7.636154409031284,8.70407292568269,8.204858049918862,5.024402777777778,5.430111111111113,6.032554053926027,5.830849448358671,5.18684215416785,5.09861643872299,5.495578296703298,5.233392857142858,5.2323378596583225,5.258327957218645,4.486789830225355,4.525568517119124
2015-11-30,POMKH,6.322,5.6536363636363625,4.998888888888889,6.912307692307693,5.62375,3.2522222222222226,5.488,6.572750000000001,6.166749999999996,5.8642923955605895,5.987646490995467,5.509659648220272,5.574588778101828,6.601711538461538,6.700367132867137,6.200287059141595,6.30256468796429,5.50360460778847,5.825623507808263,5.622411236424393,5.307330409356721,5.09825945201368,4.694048903065214,4.059630695560129,4.385812848272115,7.508047785547786,7.5361538461538435,7.10282268974967,7.476423561323359,7.29504562364308,7.133121727831215,6.36050496031746,6.757048611111109,6.772406449909863,7.141805618239838,5.876106173101024,6.173463136592961,4.728607638888889,5.596416666666669,4.920421321244506,5.030521123749332,4.859049817513375,4.908232277004737,5.687406593406593,5.347535714285716,5.334602715794993,5.201804071793487,5.095609155424958,5.0831523852729585
2016-02-29,POMRB,7.0133333333333345,6.533000000000001,5.596428571428571,7.5566666666666675,3.022,1.5750000000000002,5.67076923076923,6.949583333333334,6.260916666666663,6.3239087706696875,6.347086271456086,6.581833208590245,6.684955908441144,6.560770396270396,6.683389860139863,6.3333722354849575,6.329857980908096,7.728595629019043,7.32587956771155,6.002758458646616,5.3716875522138645,5.297527099779637,4.87931776359171,6.209745733363552,6.418409814301963,7.449100378787879,7.509551282051279,7.284360280516468,7.642892162579039,8.007986725133577,7.882108696933223,6.607627976190476,6.34115972222222,5.2722438699459175,6.123962297275025,6.809964869213927,6.852901475652062,4.860659722222222,4.4523888888888905,3.5822527927467034,3.964547398353169,5.417018795156967,5.414103582165366,5.857442307692308,5.64362087912088,5.469069321784688,5.26448201936919,5.77734135169752,5.740535330560157
2016-05-31,PREMON,10.428,7.952727272727272,8.43,9.101818181818182,8.291428571428572,8.858749999999997,7.555999999999999,6.962041666666667,6.884583333333329,7.965545262401813,7.933466829029111,8.501014033903575,7.918742270842375,6.838448863636364,6.5200332167832205,6.981114250381884,6.608411800448014,9.050323110351792,8.65134035784125,6.356340329991646,5.873134920634918,6.550516259867782,6.081264961278702,7.201356563358543,6.928348227852453,7.4277141608391615,7.506544289044285,8.011343441037154,8.177291548267393,9.42650758523176,9.014286291095493,7.33160367063492,6.379850198412696,6.479917750538979,6.66621970403839,7.010735959486933,6.780108098083684,4.976354166666667,5.00482638888889,5.69285167564802,5.3383345357548375,4.685540000573073,4.325266722088946,6.0528485576923075,5.731192307692309,6.303841593070812,6.1299756007249435,6.678845783189451,6.799110116053861
2016-08-31,MONSOON,4.295000000000001,6.2666666666666675,5.504210526315791,5.995833333333334,10.404444444444444,5.1800000000000015,5.22,6.898250000000001,7.01458333333333,6.497327157441088,7.101192043665054,4.607282796041124,4.588441199122896,7.361056818181818,6.601507575757579,6.695335216895797,6.5317375478194535,3.872804454430827,3.9298083395226673,6.814626670843777,6.13238199665831,6.131993966446986,6.123705142946057,4.672869564400672,5.070899468355064,7.5327462121212125,7.391656468531465,7.205139397955626,7.844881450096932,6.2035182151082005,5.903751524159767,8.781857142857142,6.835405753968251,8.049728428101165,7.598784404168718,8.110422719901255,7.621896068097422,5.960590277777777,4.716493055555557,5.487711005388812,5.25691720835542,5.129707245191919,5.075897823804187,6.260580528846154,5.9836923076923085,5.870304955842487,5.912505539527146,4.715910214231604,4.728566547822707
2016-11-30,POMKH,5.901666666666666,7.5491666666666655,6.7905555555555575,7.200769230769232,9.593333333333332,5.331111111111111,6.041249999999999,6.848000000000001,6.909499999999997,6.259062961131319,6.848405247137082,6.275992821509501,6.316178525335054,7.814450757575758,7.075390151515156,7.036867796804145,6.700556590963639,5.6382403447290415,5.908582315719045,7.048494152046785,6.580298663324977,6.395418602090414,6.568581762578441,5.014621331551393,5.199660127319445,7.648127913752915,7.46377185314685,7.203391331081068,7.807440362330627,7.388675369226788,7.072594020818543,9.929484126984127,7.827801587301584,8.667170390194032,8.099124681109892,5.945787175863544,6.2180079409983025,6.591510416666667,5.236215277777779,5.425071047677732,5.243209665518564,4.316947682843226,4.28970642859986,6.4744062499999995,6.122004807692308,5.938682973505491,6.031283652503557,5.526623979428765,5.532634201803144
2017-02-28,POMRB,6.923333333333335,8.818333333333333,7.471052631578948,8.108461538461539,10.654444444444444,7.37,6.779375,6.783791666666666,6.886999999999997,6.524771110012125,6.953964682507085,7.111368932838497,7.167328786992564,8.004412878787878,7.646723484848488,7.749454011415821,7.067595994672265,8.50323489376282,8.070366650984965,7.103888888888889,7.048954678362571,6.825672213885827,7.170458413852461,7.493132392997951,7.104797215734393,7.695248397435899,7.601720571095568,7.565419414033256,7.9846327119768725,8.072658870904025,7.722771167080677,10.27847222222222,9.735912698412696,9.462080011894198,8.739017047216697,7.950450313532998,7.840885594556367,6.860680555555556,6.6849652777777795,6.20304262860664,5.838227115934267,6.0344647092634744,5.830534706903905,6.5006562500000005,6.399156250000001,6.274959784103295,6.422303707214929,6.23995976597841,6.1901639064822485
2017-05-31,PREMON,10.115999999999998,9.294545454545457,8.426315789473684,9.473076923076924,9.84,8.11111111111111,8.158,6.756916666666667,6.808999999999997,7.961262666007274,8.196541624999261,8.908919930592994,8.741756795619644,8.033314393939396,7.982178030303034,8.367490588667675,7.4535074578812885,10.374029626621288,9.545596597220365,7.000398391812865,7.048033625730993,7.46592964412097,8.006657076742451,8.71680438445169,8.507602236501857,7.564134615384616,7.694535256410253,8.328482417650722,8.487502690336408,9.596718776183668,9.122588946058157,10.336388888888887,10.123055555555553,9.61324800713652,9.018312312130098,9.93373233420743,9.757082126874398,7.493166666666666,6.498055555555557,6.966270021608429,6.496665383908193,7.59357855240272,7.362382474819026,6.409000000000001,6.549656250000002,7.028175870461977,7.3234868768935515,7.308482589107602,7.468087068213057
2017-08-31,MONSOON,4.093333333333334,6.4445454545454535,5.951052631578947,6.001538461538463,11.647777777777774,8.081,4.828000000000001,6.742749999999999,6.75858333333333,6.414090932937698,7.11803349052901,4.863944313518127,4.770643156924403,7.994876893939393,8.026647727272731,7.598312535018787,7.254489030337623,5.20309373033311,4.806377059534859,6.712105263157895,7.159744152046781,6.85997883910416,7.790372831651533,5.592056825462837,5.092176484306749,7.389326923076924,7.695961538461536,7.397704835205818,8.040372227509959,6.425419600205512,6.1840279917516305,10.189027777777778,10.433888888888886,10.427059915393022,9.677240062530249,10.656040326598298,10.27154201776249,7.80775,7.223305555555557,7.412162012965057,6.972858323977722,6.420443941801658,6.370964183504713,6.355505208333333,6.451656250000003,6.148105522277187,6.663474187343097,5.338401592155663,5.379864533310123
2017-11-30,POMKH,5.888333333333333,7.6025,5.515789473684211,6.146153846153848,8.813333333333333,7.4899999999999975,5.7,6.74975,6.755249999999996,6.203787893095951,6.740032748889794,6.432608027091652,6.389506298117233,7.865909090909091,8.039981060606065,7.599987521011272,7.300844142502464,6.549681841739577,6.437479405342298,6.583388157894737,6.841052631578945,6.322303092936179,7.340847771323775,5.748412734188141,5.825852298211027,7.323142482517483,7.43230769230769,6.897084439585031,7.6341833775517705,7.53925831024808,7.349774745225878,10.042380952380952,10.238888888888885,9.781569282569146,9.469399068874475,8.13383383183297,8.535515702707972,7.899199652777776,7.763027777777777,7.4432972077790325,7.147251431089511,6.320078148033353,6.321194631743024,5.637416666666667,6.366343750000003,5.968863313366312,6.3855843108153625,5.886821196082866,5.9293605045624025
2018-02-28,POMRB,6.823333333333332,8.4575,6.439473684210527,7.764615384615383,10.255555555555556,7.727777777777778,6.692666666666668,6.781854166666666,6.730249999999995,6.451606069190904,6.730501685009976,7.228113891824032,7.2406406948999145,7.770928030303031,7.949772727272732,7.942992512606763,7.493047589635855,9.10279385845438,8.42258386047215,6.537236842105264,6.583157894736839,6.369171329445918,7.1964335026797945,7.438563346555846,6.905312677534728,7.005996503496504,7.3463461538461505,7.244096817597172,7.659975493567874,7.943962219709462,7.742721464083088,9.867886904761903,10.139166666666663,9.971163791763711,9.671039311785364,9.323554113870703,9.323142800955564,7.764614583333332,7.8524722222222225,7.55708943577853,7.34607677948037,8.106503986207413,7.95926216048067,4.954666666666667,6.344666666666669,6.258384654686454,6.532638040753885,6.418799591846858,6.41409183440502
2018-05-31,PREMON,10.271999999999998,8.623636363636365,8.428157894736843,9.287447552447553,9.065714285714286,8.484930555555554,2.5,6.774458333333333,6.769249999999996,7.979763641514541,7.976905871571671,8.973310508263097,9.089350753138223,7.4727935606060605,7.782045454545459,8.215250053018604,7.6801101083887025,10.624530518397476,9.421979781395725,6.393187134502925,6.583618421052629,7.1927659555622885,7.733021163275811,8.278758155920087,7.560048033213924,6.844409965034965,7.299938811188808,8.061437111537325,8.076161111629919,9.286808329088776,8.833779227311515,9.510039682539682,9.945595238095233,9.60898398934394,9.527386239236218,10.820296349392839,10.649416023065765,7.384677083333333,7.945927083333333,7.92822588368934,7.718183287030333,8.907214401498994,8.720288317352331,4.944635416666667,4.930166666666668,4.755030792811873,5.00627529459173,7.418665616921628,7.6280815975359255
2018-08-31,MONSOON,4.194166666666668,6.3556060606060605,5.58,3.65,11.02611111111111,6.6305000000000005,5.024000000000001,,6.7944583333333295,6.465524851575392,6.917811881041317,4.943366660486484,4.749803575936598,,7.75981060606061,7.471392456053587,7.42362495363522,5.118704819710455,4.486153829123839,,6.490855263157892,6.5476595733373735,7.190694910155786,5.326667126334251,5.289946860784122,,6.712054195804192,6.296862266922394,7.035009795402219,5.974211475136119,5.788569777220877,,9.790178571428566,10.175834838050807,9.905959209519912,11.086581314454328,10.75545377133172,,7.583302083333334,7.409135530213605,7.43818893852888,7.318297261322356,7.359495646843653,,4.979166666666668,4.862618475687124,4.75287698514839,3.9572355826706733,4.006121011469853
2018-11-30,POMKH,5.7283333333333335,5.306363636363637,4.734444444444447,7.204999999999999,6.572222222222222,5.9010000000000025,5.42375,,6.7544583333333295,6.170648244278569,,6.512191739582361,6.3911319670206295,,7.1857765151515185,6.605380928177606,,6.463639040821915,6.448600610766367,,6.295519005847951,5.822373521780203,,5.441550247966672,5.06650356526055,,6.97676573426573,6.660117360153436,,6.260244926722505,6.435638977026871,,9.229900793650788,8.734389791719373,,8.275467935772715,8.690990418638712,,7.186052083333334,6.805881318128164,,6.17900058772415,6.266435481080942,,4.910104166666668,5.0870710854122745,,4.913427442480071,4.96200306344302
