Date,Season,Lakhimpur,Nighasan,Bankeyganj,Isanagar,Mitauli,Pasgawan,Bijua,Mohammadi,Dhaurehra,Palia,Nakaha,Lakhimpur_Trend,Lakhimpur_SMA,Lakhimpur_EWMA,Lakhimpur_DES,Lakhimpur_TES,Lakhimpur_ARIMA,Nighasan_Trend,Nighasan_SMA,Nighasan_EWMA,Nighasan_DES,Nighasan_TES,Nighasan_ARIMA,Bankeyganj_Trend,Bankeyganj_SMA,Bankeyganj_EWMA,Bankeyganj_DES,Bankeyganj_TES,Bankeyganj_ARIMA,Isanagar_SMA,Isanagar_EWMA,Isanagar_TES,Isanagar_ARIMA,Mitauli_Trend,Mitauli_SMA,Mitauli_EWMA,Mitauli_DES,Mitauli_TES,Mitauli_ARIMA,Pasgawan_Trend,Pasgawan_SMA,Pasgawan_EWMA,Pasgawan_DES,Pasgawan_TES,Pasgawan_ARIMA,Bijua_Trend,Bijua_SMA,Bijua_EWMA,Bijua_DES,Bijua_TES,Bijua_ARIMA,Mohammadi_Trend,Mohammadi_SMA,Mohammadi_EWMA,Mohammadi_DES,Mohammadi_TES,Mohammadi_ARIMA,Dhaurehra_Trend,Dhaurehra_SMA,Dhaurehra_EWMA,Dhaurehra_DES,Dhaurehra_TES,Dhaurehra_ARIMA,Palia_Trend,Palia_SMA,Palia_EWMA,Palia_DES,Palia_TES,Palia_ARIMA,Nakaha_Trend,Nakaha_SMA,Nakaha_EWMA,Nakaha_DES,Nakaha_TES,Nakaha_ARIMA
2007-02-28,POMRB,3.45,3.275,4.0325,3.4450000000000003,4.155,6.529999999999999,2.455,3.2275,3.62,7.2200000000000015,2.3866666666666667,3.6374999999999997,3.1741666666666672,3.148198509292848,3.1539382941471112,2.373462353049211,2.307194989538999,2.9625,2.9625000000000004,2.918750000061718,2.9037859439482383,3.275,3.2749999999999444,3.7993749999999995,3.985625000000001,3.8585708452972747,3.894278424291163,4.082269427498894,3.897807461065426,3.1991666666666667,3.1996938892648705,2.995660781392899,3.438037380263511,6.13,5.410000000000002,4.81028315385668,3.8725210542411883,5.345617224935554,4.924789976068224,6.793125,6.382500000000002,6.159037794758131,5.933385256267981,6.082850923256687,5.664825557325266,2.494958333333333,2.4949583333333343,2.3676101667760614,2.346271241454622,2.4437715352851526,2.450592543275631,3.7699999999999996,3.674375000000002,3.454289784923173,3.506371280917745,3.5502730240859854,3.6919074062782196,3.602083333333333,3.6020833333333337,3.5107904411953905,3.4950921691435948,3.62,3.6199999993481335,6.614375000000001,6.738750000000001,6.738800946815179,6.401396764716192,6.51509401548938,6.679675737376334,2.165,2.31,2.2613294626205716,2.160396626570565,2.2152469362024862,2.2254509594180822
2007-05-31,PREMON,3.955,4.025,4.86,,8.65,8.05,3.6639999999999997,5.359999999999999,4.33,7.065,2.67,4.42875,3.188750000000001,3.470919105575709,3.5372882881955117,4.4262302002184954,4.280534872924672,2.9625,2.9625000000000004,3.361250000037031,3.3765528372838314,4.025,4.025000000000046,3.714375,3.8681250000000014,4.259142507178365,4.213965124709706,5.416459448831265,5.534542468991793,,,,,7.188125,5.410000000000002,6.346169892314009,3.8769342604252826,6.79423724358201,5.710980568062945,7.734374999999999,6.497500000000003,6.915422676854879,6.534830160019922,6.942101184138306,6.67580037667422,2.4949583333333334,2.4949583333333343,2.886166100065637,3.004194752771042,3.6694980656743375,3.64796640742489,3.8543749999999997,3.756875000000002,4.216573870953903,3.859684263197428,5.258768540837174,4.861294441771119,3.6020833333333333,3.602083333333334,3.8384742647172345,3.827467457240968,4.33,4.329999999338564,6.33,6.718750000000001,6.869280568089107,6.581087452631463,7.744119483347928,7.653528599598996,1.9433333333333334,2.325,2.424797677572343,2.166913010097051,2.9908948333158634,2.9848697768326304
2007-08-31,MONSOON,5.84,2.18,2.65,2.99,8.65,8.04,1.7125,3.045,3.295,4.985,0.7566666666666667,4.60875,4.0862500000000015,4.418551463345425,4.636835633635974,2.4230405906140273,2.812980602969794,2.9625000000000004,2.9625000000000004,2.8887500000222186,2.9981191955908373,2.18,2.1799999999999633,3.7703125,3.7306250000000016,3.615485504307019,3.7073726577622943,2.603312744739967,2.942659732686981,3.0854166666666667,3.1158163335589224,3.0843752866973033,2.989159642725739,7.872500000000001,6.850000000000001,7.267701935388406,3.881352495966526,4.148638953412153,4.002611575386897,8.340625000000001,7.088750000000004,7.365253606112928,6.9410874697083695,6.589329749672887,6.699479913757624,2.494958333333333,2.4949583333333343,2.416699660039382,2.525733599253668,1.6979527609169502,1.7466103397944195,4.0584375,3.7831250000000023,3.7479443225723417,3.707704717547907,3.071968928093802,3.5408278835323648,3.6020833333333337,3.602083333333334,3.621084558830341,3.6695694998980293,3.295,3.294999999500294,5.929375,6.510000000000001,6.115568340853464,6.3375206899999315,5.966638730265628,5.442269531501507,1.8020833333333335,2.005,1.7575452732100725,2.1734490389700527,1.5710541576256094,1.480248376137843
2007-11-30,POMKH,5.84,2.37,3.25,2.9166666666666665,8.65,10.9,2.148333333333333,4.07,3.1633333333333336,5.33,1.7133333333333336,4.394375,4.771250000000001,4.987130878007255,5.616537159656267,3.6055509396167045,3.464079913509619,2.9625000000000004,2.9625000000000004,2.681250000013331,2.7407464175629577,2.37,2.37000000000003,3.9162500000000002,3.698125000000002,3.469291302584211,3.480733807043267,3.2542038337519186,2.9066758888505912,3.067083333333333,3.0361564668020202,3.1773599326725925,2.924469643677417,7.8175,7.526250000000001,7.820621161233044,3.885775766596452,5.169457035129199,5.16897262651594,8.3625,8.380000000000004,8.779152163667757,8.104523103192435,6.489734948473358,6.924857647835294,2.494958333333333,2.4949583333333343,2.3093531293569622,2.335905142042426,2.164399080872625,2.133858668936193,4.236875,3.925625000000002,3.876766593543405,3.7786095500161405,3.149908583087324,2.737557389555384,3.602083333333333,3.6020833333333337,3.437984068631538,3.470219729431075,3.1633333333333336,3.1633333329439197,5.615,6.150000000000001,5.801341004512079,6.164314965795762,6.50557392880003,5.940479321537598,1.6933333333333336,1.8816666666666664,1.739860497259377,2.180004787320385,1.9169473521507925,1.72233442711412
2008-02-29,POMRB,2.15,3.275,4.61,3.4450000000000003,6.925000000000002,6.215,2.455,4.29,3.62,5.455,1.75,3.7337499999999997,4.446250000000001,3.8522785268043527,4.916883013794953,4.451030916699148,4.206367166814603,2.9625,2.9625000000000004,2.9187500000079987,2.9034911271829174,3.275,3.274999999999976,3.8937500000000003,3.842500000000002,3.925574781550527,3.7878473646370274,3.8055086992853973,3.9307129550510673,3.1991666666666667,3.1996938800812122,3.112776438148691,3.438037380263511,6.396250000000001,8.218750000000002,7.462372696739827,3.89020407365312,7.213048144744548,5.934796556929114,8.33,8.301250000000003,7.753491298200654,7.443501268947494,8.713037473364595,8.461650638063395,2.494958333333333,2.4949583333333343,2.3676118776141775,2.3452613949640466,2.4484427636543207,2.4572223774863104,4.071875,4.191250000000002,4.042059956126043,3.8778036634905413,3.8108944580843747,4.239903073465548,3.602083333333333,3.6020833333333337,3.510790441178923,3.4951247149453595,3.62,3.61999999939607,5.4325,5.708750000000001,5.662804602707247,6.021632605841979,6.712664567679333,6.563652615701616,1.6908333333333336,1.7224999999999997,1.743916298355626,2.18658030985934,2.2007888004484433,2.1247849125697353
2008-05-31,PREMON,3.54,4.025,5.45,,5.44,8.54,3.6639999999999997,5.725,4.33,6.315,2.436666666666667,2.59625,4.342500000000001,3.727367116082612,4.705201442483636,5.4315705572504545,4.892517351293445,2.9625,2.9625000000000004,3.3612500000048,3.3761956381247327,4.025,4.02500000000002,3.7250000000000005,3.990000000000002,4.535344868930316,4.390051269388525,5.559082715956102,5.739488274528862,,,,,4.45875,7.416250000000002,6.653423618043896,3.8946374234882932,8.853263697285287,7.075906651063953,7.699999999999999,8.423750000000002,8.068094778920392,7.714608887944406,8.527734389325438,8.362487726832203,2.4949583333333334,2.4949583333333343,2.8861671265685063,3.0029897539244987,3.667530957285568,3.6628550652174483,3.583125,4.282500000000002,4.715235973675625,4.230125286216383,5.813829495270589,5.386504730355013,3.6020833333333333,3.602083333333334,3.838474264707354,3.8275064752656136,4.33,4.329999999386416,5.314375,5.521250000000001,5.923682761624349,6.054767782494374,6.655622726569978,6.964847590992152,1.7266666666666668,1.6641666666666666,2.0210164456800426,2.193175669600359,2.8350861322483465,2.7475925695755956
2008-08-31,MONSOON,0.97,2.18,1.88,2.99,0.49,7.29,1.7125,1.36,3.295,4.275,0.97,2.08625,3.125000000000001,2.624420269649567,3.5154044594530927,4.421882612987559,3.2532913530894616,2.9625000000000004,2.9625000000000004,2.8887500000028803,2.9977644830074612,2.18,2.179999999999984,3.5075000000000003,3.7975000000000017,3.47320692135819,3.6317158317810225,2.9655676015346604,3.3069074004012986,3.0854166666666667,3.1158163280487274,3.1117903159700644,2.989159642725739,3.3531250000000004,5.376250000000001,4.188054170826337,3.8990758130105307,5.089167264268795,3.103650053575706,7.021249999999999,8.236250000000002,7.756856867352235,7.51148871073901,7.7863806665012865,8.077113134740781,2.494958333333333,2.4949583333333343,2.416700275941104,2.5246123812791814,1.7032159041982557,1.6836998459434265,3.0875,3.8612500000000023,3.373141584205375,3.6889715484324923,3.5572419387542626,4.025621348814175,3.6020833333333337,3.602083333333334,3.6210845588244123,3.6696086249210134,3.295,3.294999999536053,5.309375,5.343750000000002,5.264209656974609,5.694832647166104,4.646896619635248,5.037128911669846,1.7408333333333337,1.7174999999999998,1.6006098674080254,2.1997909152176027,1.3020996954231039,1.2764943699525944
2008-11-30,POMKH,1.61,2.37,2.67,2.9166666666666665,1.31,6.61,2.148333333333333,1.845,3.1633333333333336,5.0950000000000015,1.7866666666666668,2.08875,2.067500000000001,2.2186521617897403,2.744787187975206,3.545116583129895,2.7309728946876897,2.9625000000000004,2.9625000000000004,2.6812500000017283,2.740434057019789,2.37,2.370000000000013,3.3437500000000004,3.6525000000000016,3.151924152814914,3.2435912661998167,3.0605984596416214,2.460370724643216,3.067083333333333,3.036156463495903,3.0529336568878453,2.924469643677417,3.2087499999999998,3.5412500000000002,3.0368325024958023,3.9035192626808306,4.17814381535602,2.174818701540053,6.748749999999999,7.163750000000002,7.298114120411341,7.162362348250333,6.996235873545062,7.9619905886579305,2.494958333333333,2.4949583333333343,2.3093534988979956,2.3350004553135917,2.1581690604856716,2.1484275753963793,2.7668749999999998,3.3050000000000024,2.761884950523225,3.341890318319594,2.8382851912741742,2.363427750463628,3.602083333333333,3.6020833333333337,3.437984068627981,3.470254589489634,3.1633333333333336,3.163333332972784,5.3968750000000005,5.285000000000002,5.196525794184766,5.517677217610841,5.081195403920139,5.324871116390938,1.8104166666666668,1.7358333333333331,1.675032587111482,2.2064261185267693,1.798123998030456,1.7593812561696203
2009-02-28,POMRB,2.3,3.275,3.45,3.4450000000000003,5.42,5.074999999999998,2.455,2.55,3.62,5.65,1.79,2.68125,2.105000000000001,2.251191297073844,2.391366052307328,1.6559394919759827,2.356506811287478,2.9625,2.9625000000000004,2.9187500000010367,2.9032373055099354,3.275,3.2749999999999897,3.37125,3.3625000000000016,3.2711544916889483,3.201433723810928,3.422209808196446,3.5681399209926834,3.1991666666666667,3.199693878097542,3.1131811350075047,3.438037380263511,3.40875,3.165,3.9900995014974816,3.907967786657706,4.874048670436005,3.0611412119109698,6.288749999999999,6.878750000000001,6.408868472246804,6.4487128424338245,7.518389421970886,6.9712540843242605,2.494958333333333,2.4949583333333343,2.3676120993387975,2.3446145163498446,2.4511736738672143,2.4368778966329656,2.940625,2.8700000000000028,2.677130970313935,3.193912264472723,2.7967037265130053,2.7974240216714836,3.602083333333333,3.6020833333333337,3.5107904411767885,3.4951531600842225,3.62,3.619999999437631,5.496875,5.333750000000002,5.37791547651086,5.467376245539435,5.375461933085953,5.992170403656842,1.8479166666666669,1.7458333333333331,1.7210195522668892,2.213081335510513,2.0367381010783787,2.0589910810454697
2009-05-31,PREMON,3.41,4.025,5.3,,5.79,7.5,3.6639999999999997,4.9,4.33,6.82,2.953333333333333,3.26375,2.0725000000000007,2.7147147782443066,2.546651372997155,3.0917458623170604,3.2475104945221567,2.9625,2.9625000000000004,3.3612500000006222,3.376007799352945,4.025,4.025000000000009,3.39,3.325000000000002,4.082692695013369,3.8653806574915803,4.794476334534364,4.806184514777339,,,,,3.6375,3.2524999999999995,4.710059700898489,3.9124213811841955,6.691303905867569,6.33816602082163,5.37,6.61875,6.845321083348082,6.715012175750827,7.352468066019489,7.104442732192847,2.4949583333333334,2.4949583333333343,2.8861672596032784,3.0026123081296525,3.6662753807650903,3.6439920900653693,3.286875,2.6637500000000025,3.566278582188361,3.519082617758633,4.533130913278144,3.69032906753886,3.6020833333333333,3.602083333333334,3.8384742647060732,3.8275276792365704,4.33,4.3299999994280105,5.536875,5.460000000000002,5.954749285906516,5.658013309694163,6.128956102491429,6.891105185678028,1.7833333333333332,1.8749999999999996,2.213945064693467,2.2197566325479032,2.6900612449127927,2.681545164775237
2009-08-31,MONSOON,5.84,2.18,2.25,2.99,1.74,4.65,1.7125,3.575,3.295,4.57,0.7533333333333333,3.16,3.2900000000000005,3.9648288669465837,3.685534336067168,1.8584361893399033,3.3011460244217496,2.9625000000000004,2.9625000000000004,2.888750000000373,2.9976401522915945,2.18,2.179999999999993,3.3400000000000003,3.417500000000002,3.3496156170080216,3.3648279379818464,2.502691208653338,3.072841049861316,3.0854166666666667,3.1158163268585253,3.209084235077544,2.989159642725739,4.1137500000000005,3.5649999999999995,3.5220358205390934,3.916880040764563,3.4604411417315433,3.035251340220041,5.149374999999999,5.95875,5.967192650008849,6.012436566113256,6.659088516667709,6.831992272942918,2.494958333333333,2.4949583333333343,2.416700355761967,2.524447363758649,1.7065822595436626,1.703015468921811,3.35875,3.217500000000003,3.5697671493130168,3.5318291233192185,2.443870028939497,2.7420695184128125,3.6020833333333337,3.602083333333334,3.621084558823644,3.669622736338949,3.295,3.2949999995671835,5.5225,5.533750000000001,5.40084957154391,5.412595782818597,4.278517971793267,4.985284313624721,1.7679166666666666,1.820833333333333,1.6297003721494132,2.226452052774323,1.2049568552306227,1.3481641330369503
2009-11-30,POMKH,1.4,2.37,2.45,2.9166666666666665,1.89,1.9,2.148333333333333,2.4,3.1633333333333336,5.12,1.4866666666666666,3.06625,3.2375000000000007,2.9388973201679502,3.007932351824001,3.1589365509760006,4.206313915277209,2.9625000000000004,2.9625000000000004,2.6812500000002237,2.7403637402140224,2.37,2.370000000000006,3.3100000000000005,3.362500000000002,2.989769370204813,2.9994553273687194,3.006607805990598,2.7992643795018455,3.067083333333333,3.036156462781782,3.0767690879010785,2.9244696436774165,4.495625,3.7099999999999995,2.8692214923234562,3.9213437818840737,3.160507772866848,2.6060525566707264,5.37,4.78125,4.34031559000531,4.681431849578989,5.332439832397084,6.087195851969842,2.494958333333333,2.4949583333333343,2.3093535467905135,2.3349840605859202,2.154341365300396,2.1429090155733346,3.391875,3.356250000000003,3.10186028958781,3.31956627838963,2.947048739999758,3.122710139800512,3.602083333333333,3.6020833333333337,3.43798406862752,3.470262553560693,3.1633333333333336,3.163333332997789,5.521875,5.540000000000001,5.288509742926346,5.293484159139987,5.092845225353563,5.412592957958985,1.7854166666666667,1.7458333333333331,1.5724868899563145,2.2331676720901457,1.760957113792489,1.7016131979681641
2010-02-28,POMRB,1.68,3.275,3.27,3.4450000000000003,8.65,8.02,2.455,2.5700000000000003,3.62,5.51,1.9666666666666663,2.6075,3.0825000000000005,2.4353383921007703,2.513059060725095,2.2624979939737253,1.9434453435986845,2.9625,2.9625000000000004,2.9187500000001343,2.903211727894228,3.275,3.274999999999995,3.2525000000000004,3.3175000000000026,3.101861622122888,2.9890344416168717,3.28671984102658,3.6599522445271075,3.1991666666666667,3.199693877669069,3.009559050540407,3.438037380263511,4.436249999999999,4.5175,5.181532895394074,3.9258126271940306,4.195555530899398,3.474181438490513,4.816249999999999,5.5175,5.812189354003186,5.673415914985191,4.774212739257477,4.017284614603727,2.494958333333333,2.4949583333333343,2.3676121280743083,2.3446926012114995,2.452770555768612,2.440438510971379,3.30375,3.3612500000000027,2.8891161737526865,3.1795928049116737,3.069319574434119,3.292153883367802,3.602083333333333,3.6020833333333337,3.5107904411765123,3.495156147630415,3.62,3.619999999474021,5.520312499999999,5.505000000000001,5.377105845755807,5.265972619599243,5.585909982868327,6.082383932302817,1.799583333333333,1.7899999999999998,1.7301588006404551,2.239903550108564,1.9342400598335738,1.9216532819909633
2010-05-31,PREMON,3.28,4.025,5.24,,5.615,6.32,3.6639999999999997,5.145,4.33,6.955,2.9166666666666665,2.2275,3.0500000000000003,2.773203035260462,2.6913685291372023,3.4239947723060364,2.8920479690083627,2.9625,2.9625000000000004,3.361250000000081,3.37601970976201,4.025,4.025000000000005,3.2525,3.302500000000003,3.957116973273733,3.7279741787598,4.6371349644422075,4.672268377120245,,,,,4.367500000000001,4.473750000000001,5.354919737236445,3.930286557526879,6.842497690735801,7.5964806023192635,4.385,5.2225,6.015313612401911,5.821390876033576,6.626040830642056,6.361163236644845,2.4949583333333334,2.4949583333333343,2.886167276844585,3.002757982233785,3.6654720500839213,3.6437617855175173,3.17875,3.4225000000000025,3.791469704251612,3.55388215751773,4.712989463189121,4.44527315923345,3.6020833333333333,3.602083333333334,3.8384742647059076,3.827526717041249,4.33,4.32999999946451,5.536250000000001,5.53875,6.008263507453484,5.531268080674617,6.570406166111468,6.948862383295396,1.86625,1.7808333333333333,2.20476194705094,2.246659750371532,2.7084349171817452,2.7600357346664586
2010-08-31,MONSOON,2.3,2.18,1.85,2.99,1.44,1.4,1.7125,2.625,3.295,4.4225,0.9033333333333332,2.4050000000000002,2.165,2.5839218211562773,2.5037265960022665,3.31652822831593,2.1391745935732933,2.9625000000000004,2.9625000000000004,2.888750000000049,2.9976742739966302,2.18,2.1799999999999966,3.3625,3.202500000000003,3.1142701839642397,3.1647500668218633,2.393137839689853,2.556858708303497,3.0854166666666667,3.1158163266014416,3.208194584304414,2.989159642725739,3.5287500000000005,4.3987500000000015,3.788951842341867,3.9347655757697595,3.5423911780513038,2.8650640072395426,3.63875,4.41,4.169188167441146,4.3963442493803635,5.771795088132231,5.683551678308898,2.494958333333333,2.4949583333333343,2.4167003661067508,2.5246076915162883,1.708734014003225,1.7225104221018717,3.248125,3.185000000000003,3.3248818225509673,3.3800808638769753,2.647647683487328,2.2288791838846445,3.6020833333333337,3.602083333333334,3.6210845588235445,3.669619252356425,3.295,3.2949999995945385,5.65,5.501875,5.3739581044720905,5.299438528875099,4.434865891528817,5.051796067241806,1.9458333333333333,1.8183333333333331,1.6841905015638972,2.253436318818103,1.0685851301681706,1.2257897541493343
2010-11-30,POMKH,1.9,2.37,2.85,2.9166666666666665,1.64,1.7,2.148333333333333,2.35,3.1633333333333336,5.395,1.87,2.52,2.29,2.3103530926937665,2.215141668241713,1.596781819225464,2.2942779561377784,2.9625000000000004,2.9625000000000004,2.681250000000029,2.7404078273355434,2.37,2.370000000000003,3.44875,3.302500000000003,3.008562110378544,3.017874080969136,2.754464868553704,2.5585729628959983,3.067083333333333,3.036156462627532,3.1574224795492403,2.924469643677417,2.743125,4.3362500000000015,2.9293711054051204,3.9392496988803622,3.161378237026554,2.424556455758711,2.849166666666667,4.36,3.181512900464688,3.5194561283569605,3.6071780747575684,3.830038262592284,2.494958333333333,2.4949583333333343,2.3093535529973837,2.3351289687956887,2.151995520614005,2.1387151850304815,3.349375,3.172500000000003,2.9349290935305805,3.187001262760862,2.727174044055214,2.5483743733526314,3.602083333333333,3.6020833333333337,3.43798406862746,3.4702578256144463,3.1633333333333336,3.163333333019666,5.7718750000000005,5.570625,5.382374862683254,5.271930755042388,5.04233804639262,5.273967975094251,2.005,1.9141666666666666,1.7585143009383382,2.26023333232949,1.6764399387886946,1.6907909950221376
2011-02-28,POMRB,2.6,3.275,3.75,3.4450000000000003,2.19,2.25,2.455,3.1750000000000003,3.62,6.1450000000000005,2.22,2.5949999999999998,2.52,2.42621185561626,2.247099212006988,1.44217497639857,1.7600712607877962,2.9625,2.9625000000000004,2.9187500000000175,2.903258865660953,3.275,3.2749999999999972,3.5083333333333337,3.422500000000003,3.3051372662271263,3.2224838847774135,3.354734791771536,3.7446466569881016,3.1991666666666667,3.199693877576519,3.030104551089174,3.4380373802635105,2.78375,2.7212500000000017,2.6336226632430724,3.9437389335690267,4.1431717257247636,3.743153645586008,2.855833333333333,2.9175000000000004,2.8089077402788125,3.0931869648552217,3.5899072992333103,3.410576296385647,2.494958333333333,2.4949583333333343,2.36761213179843,2.3448081716914784,2.453703016825637,2.44756696803077,3.334375,3.323750000000003,3.0309574561183483,3.186677490514264,2.911820687157549,3.161053265448448,3.602083333333333,3.6020833333333337,3.510790441176476,3.4951510528247507,3.62,3.6199999995061587,5.8165625,5.729374999999999,5.6874249176099525,5.398494079060014,5.537884697827873,6.0440363195239355,2.174166666666667,1.9775,1.943108580563003,2.267050849377705,1.9396636670457834,2.020949472578698
2011-05-31,PREMON,3.28,4.025,5.45,,5.79,5.7733333333333325,3.6639999999999997,5.35,4.33,7.295,3.1366666666666667,2.8200000000000003,2.52,2.767727113369756,2.5560573274703264,3.121849561681749,3.024943388135191,2.9625,2.9625000000000004,3.3612500000000107,3.376065647748024,4.025,4.025000000000002,3.6166666666666667,3.4750000000000028,4.163082359736276,4.056147704747576,4.907406592032754,5.164034629227563,,,,,2.8537500000000002,2.765000000000002,3.8961735979458436,3.948233293440702,5.429918223291111,4.854038100571057,3.1558333333333333,2.7808333333333337,3.9946779775006203,3.8956933636275655,3.8153519646709855,3.4516697911274035,2.4949583333333334,2.4949583333333343,2.886167279079058,3.0028387425616776,3.664955706183372,3.6514542539846278,3.4625,3.3750000000000027,3.958574473671009,3.5984659962457664,4.835470383606591,4.670907950808761,3.6020833333333333,3.602083333333334,3.838474264705886,3.8275217956658674,4.33,4.329999999496807,5.837500000000001,5.814375,6.330454950565972,5.751090483282054,6.954279380381603,7.134876709450996,2.3783333333333334,2.0325,2.420531815004469,2.2738889347442024,2.7653498041298437,2.845276808200786
2011-08-31,MONSOON,2.9,2.18,2.1166666666666667,2.99,1.59,2.0,1.7125,2.3,3.295,4.44,2.036666666666666,3.0825,2.67,2.8206362680218535,2.695131060459903,2.8291637665401828,3.5586180952570223,2.9625000000000004,2.9625000000000004,2.888750000000006,2.997714085345931,2.18,2.179999999999999,3.6604166666666664,3.541666666666669,3.344516082508432,3.5625259569126086,2.6338201917484665,2.5880728796543204,3.0854166666666667,3.1158163265459113,3.1217904561102507,2.989159642725739,3.30875,2.802500000000002,2.9737041587675064,3.952732764440456,2.4668198210612884,2.8359458655935645,3.5745833333333334,2.9308333333333336,3.196806786500372,3.271734880812453,3.7640747000541133,3.180717393881894,2.494958333333333,2.4949583333333343,2.4167003674474348,2.5246558624437228,1.7101074694549454,1.7087267456980013,3.746875,3.293750000000003,3.2951446842026053,3.354674765256675,2.800428551113869,2.8302416937672996,3.6020833333333337,3.602083333333334,3.6210845588235316,3.6696149753508167,3.295,3.2949999996187733,5.8062499999999995,5.8187500000000005,5.5742729703395835,5.530653250441999,4.593214444431275,4.95610258301468,2.4741666666666666,2.315833333333334,2.2669857556693476,2.2807476400167257,1.0573388788546403,1.2303420347683187
2011-11-30,POMKH,3.1,2.37,3.45,2.9166666666666665,2.05,3.5,2.148333333333333,3.7,3.1633333333333336,5.545,2.37,3.355,2.9699999999999998,2.9323817608131124,2.8905984577288524,1.8300068146639028,1.6902656088992534,2.9625000000000004,2.9625000000000004,2.681250000000004,2.740439228617459,2.37,2.3700000000000014,3.666666666666667,3.6916666666666695,3.3867096495050593,3.5730720196635564,3.0079037542730527,2.593852987768739,3.067083333333333,3.0361564625942137,3.155563384739221,2.9244696436774165,3.7156101190476187,2.905000000000002,2.6042224952605038,3.9572373642793948,2.345968651978053,2.4318603924139386,3.484166666666667,3.380833333333334,3.3180840719002234,3.3122244916953028,2.524323737657312,2.5611919728868644,2.494958333333333,2.4949583333333343,2.3093535538017944,2.335150920929998,2.1505609380262687,2.1422312564458075,3.9375,3.6312500000000028,3.457086810521563,3.4221486538362846,2.704519907553052,2.5045464434284277,3.602083333333333,3.6020833333333337,3.4379840686274523,3.470254438875886,3.1633333333333336,3.1633333330389717,5.746875,5.85625,5.56256378220375,5.532270299643215,5.437593890304251,5.372110276719712,2.5885416666666665,2.440833333333334,2.3081914534016086,2.287627034819564,1.8060281870992962,2.020430661264505
2012-02-29,POMRB,3.5,3.275,3.5,3.4450000000000003,5.42,3.8,2.455,4.1,3.62,5.745,2.486666666666667,3.440625,3.195,3.1594290564878675,3.2090133029712984,2.26656390884317,2.061325017635555,2.9625,2.9625000000000004,2.9187500000000024,2.90328143565357,3.275,3.274999999999999,3.7645833333333334,3.62916666666667,3.4320257897030357,3.589158040775724,3.7783116458968267,4.045497066138461,3.1991666666666667,3.1996938775565282,3.096871996702156,3.438037380263511,3.699970238095238,3.7125000000000017,3.7305334971563022,3.9617471062250367,3.587889574184069,3.8040044260316495,3.1625,3.7683333333333335,3.510850443140134,3.4328170077445477,3.5294992790326134,3.223152929240081,2.494958333333333,2.4949583333333343,2.3676121322810766,2.344810855873416,2.454246516697973,2.4439420142441666,4.1265624999999995,3.8625000000000025,3.7142520863129374,3.5526604963392394,3.3931875368876736,3.6415231444354883,3.602083333333333,3.6020833333333337,3.5107904411764714,3.495148612322413,3.62,3.619999999534757,5.756562500000001,5.7562500000000005,5.63553826932225,5.573044635596105,6.077611535238935,6.261611611807339,2.6220833333333333,2.5075000000000003,2.3795815387076322,2.2945271804352587,2.113096161147974,2.201862803569067
2012-05-31,PREMON,4.56,4.025,5.75,,5.8148809523809515,3.5,3.6639999999999997,5.9499999999999975,4.33,7.2200000000000015,3.785,3.2737499999999997,3.515,3.71965743389272,3.9024318035448404,3.76757244788281,3.645369152321552,2.9625,2.9625000000000004,3.361250000000002,3.376079471407497,4.025,4.025,3.8324999999999996,3.70416666666667,4.359215473821822,4.439963661659142,5.000302960760575,5.119936828055787,,,,,3.6555952380952377,3.7187202380952398,4.564272479246162,3.9662619885486894,5.6781680206373455,6.216894779880498,3.0125,3.2,3.5065102658840805,3.4218610182293583,4.3260986253626825,4.209493948005877,2.4949583333333334,2.4949583333333343,2.886167279368646,3.0028258030129393,3.6646222698150206,3.64918809800312,4.281249999999999,4.012500000000001,4.608551251787761,4.009007154153697,5.479733633805306,5.2956000182746115,3.6020833333333333,3.602083333333334,3.838474264705883,3.8275202698405315,4.33,4.3299999995255956,5.732500000000001,5.737500000000001,6.2693229615933515,5.902306789003037,7.17643915239686,7.035186681720317,2.54875,2.6695833333333336,2.9417489232245795,2.301448145578592,2.969181623705085,2.9824380585928654
2012-08-31,MONSOON,2.305,2.18,2.6,2.99,1.44,1.7,1.7125,3.2125000000000004,3.295,4.5925,1.6566666666666665,3.12125,3.3662500000000004,3.1537944603356323,3.594249345616103,3.7300631257559687,3.761034355429941,2.9625000000000004,2.9625000000000004,2.888750000000001,2.9977207856157078,2.18,2.18,3.9349999999999996,3.8250000000000037,3.655529284293093,4.016386065821646,2.828390376677298,2.5583696048883695,3.0854166666666667,3.115816326533917,3.1394129381844254,2.989159642725739,3.226220238095238,3.68122023809524,3.314563487547697,3.9707820049420466,2.6676533386278924,2.761919052594013,2.803125,3.125,2.7839061595304484,2.856198455616406,3.2874068045479006,2.665374764282988,2.494958333333333,2.4949583333333343,2.4167003676211873,2.5246362025362155,1.7109826984722651,1.7050769722985524,4.405625,4.2406250000000005,4.050130751072656,3.860562597843969,3.4284389037840337,3.7987837270897185,3.6020833333333337,3.602083333333334,3.62108455882353,3.669614221515319,3.295,3.294999999640399,5.705625,5.775625000000001,5.598593776956011,5.699992807094445,4.448146978746983,4.923143642136953,2.4974999999999996,2.574583333333334,2.427716020601414,2.308389975287162,1.420137589191227,1.5774713532598836
