Date,Season,Thakurganj,Pothia,Tehragachhi,Kochadhiman,Bahadurganj,Kishanganj,Thakurganj_Trend,Thakurganj_SMA,Thakurganj_EWMA,Thakurganj_DES,Thakurganj_TES,Thakurganj_ARIMA,Pothia_Trend,Pothia_SMA,Pothia_EWMA,Pothia_DES,Pothia_TES,Pothia_ARIMA,Tehragachhi_Trend,Tehragachhi_SMA,Tehragachhi_EWMA,Tehragachhi_DES,Tehragachhi_TES,Tehragachhi_ARIMA,Kochadhiman_Trend,Kochadhiman_SMA,Kochadhiman_EWMA,Kochadhiman_DES,Kochadhiman_TES,Kochadhiman_ARIMA,Bahadurganj_Trend,Bahadurganj_SMA,Bahadurganj_EWMA,Bahadurganj_DES,Bahadurganj_TES,Bahadurganj_ARIMA,Kishanganj_Trend,Kishanganj_SMA,Kishanganj_EWMA,Kishanganj_DES,Kishanganj_TES,Kishanganj_ARIMA
2015-08-31,MONSOON,7.2,0.44,0.55,1.255,1.825,1.885,8.535312500000002,8.810000000000004,8.51728648469152,8.886048411859615,8.063555987678349,8.664393978152727,1.5875000000000001,1.8474999999999997,1.5256200469477004,1.8016742820239433,0.48098432075581354,0.425356655383842,2.9,2.70625,2.268854182635294,2.5044968742511107,1.0837920146772748,0.712073833094778,3.1678124999999997,3.201250000000001,2.9343273820558693,3.2039469362305812,1.4035558541750577,1.29,3.0302083333333334,2.887083333333334,2.665237415659278,2.6784850944548624,1.7417798925212888,1.83821438153372,4.104583333333334,3.362708333333336,2.985800235850205,3.2907863477863573,1.5349311030522421,1.038594559115898
2015-11-30,POMKH,7.65,0.95,3.04,2.95,2.94,5.5500000000000025,8.596874999999999,8.522500000000004,8.170371890814913,8.844703282943362,8.490857511732267,8.589424228226708,1.745,1.6349999999999996,1.2953720281686203,1.621260892870894,1.2810263130204993,1.5061038091926933,2.92125,2.8174999999999994,2.5773125095811764,2.6144113955057633,2.433548861007101,3.2943684355454135,2.82,3.1893750000000005,2.940596429233522,3.1387947200768704,3.0442168758904513,2.9975,3.1100000000000003,2.9345833333333338,2.7751424493955668,2.749303053206751,2.7523941867391564,2.761041164876968,4.367083333333333,4.005208333333337,4.011480141510124,3.277363454591611,2.968173961651372,1.7141526283231259
2016-02-29,POMRB,9.2125,2.09,3.98,2.3,3.605,4.3183333333333325,8.183125,8.548125000000004,8.587223134488948,8.995711044065054,8.795759624907312,8.52464226101974,1.9525000000000001,1.5399999999999996,1.6132232169011722,1.7147826577453305,2.1593004268527123,2.3814348577781765,2.86,2.9824999999999995,3.138387505748706,3.04522889738511,3.5664828195038356,3.910587247720212,2.498125,3.14625,2.684357857540113,2.930899660764659,2.510053488774347,2.4725,3.0810416666666667,3.125833333333334,3.1070854696373402,2.986985322451827,3.1044378217224495,3.072074544524111,4.386770833333333,4.203958333333336,4.134221418239408,3.263995303328299,4.483385424759364,3.0626331195049517
2016-05-31,PREMON,10.52,4.32,3.87,3.47,4.006666666666667,6.3675,7.783125,8.645625000000004,9.360333880693368,9.28760267671861,9.990174339689311,8.90730662700361,2.01125,1.9499999999999997,2.6959339301407033,2.350730778012301,2.7690478380473245,3.349637507884062,2.7487500000000002,2.8599999999999994,3.4310325034492237,3.4033160900562973,4.347072981607526,3.7007954963158696,2.5143750000000002,2.49375,2.998614714524068,3.0108217950847154,6.001924854337537,6.08,3.009791666666667,3.094166666666667,3.466917948449071,3.313929879801348,3.614755233924693,3.779811257613012,3.95875,4.530208333333336,5.027532850943645,3.2506816954957634,5.016008038709579,3.250889484374308
2016-08-31,MONSOON,3.5,0.46,0.55,1.29,1.72,0.7374999999999999,7.881562499999999,7.7206250000000045,7.016200328416021,8.703810434153663,8.202327739574645,8.37390264656845,2.03375,1.9549999999999998,1.801560358084422,2.0369227971125885,0.5276862499667707,0.6143633829482641,2.4725,2.8599999999999994,2.2786195020695343,2.606459764143033,1.0744669866291394,-0.04995100547240949,2.569375,2.5025000000000004,2.315168828714441,2.596902045260154,1.1390562984488333,1.255,2.7954166666666667,3.0679166666666675,2.7681507690694427,3.0170920702316883,1.8370954701287294,1.7800586573196702,3.7934375,4.243333333333336,3.311519710566187,3.237422350593702,2.7594472703598285,2.255667428706782
2016-11-30,POMKH,8.15,1.4,2.15,3.045,2.475,3.273333333333333,7.8774999999999995,7.845625000000005,7.469720197049613,8.742299861335129,8.027999945702106,7.726403786936283,1.8287499999999999,2.0675,1.6409362148506532,1.941363458049402,1.3292937048386135,1.249144893701001,2.4299999999999997,2.6374999999999993,2.2271717012417205,2.4136035340334296,2.424879696288646,2.256689841377966,2.645,2.52625,2.6071012972286645,2.621481038520462,2.8338003424378218,2.95,2.6083333333333334,2.9516666666666675,2.6508904614416657,2.917295419623718,2.878293352614566,2.8368882778318305,3.9558333333333326,3.6741666666666686,3.2962451596730453,3.224217108984356,3.4874118358026056,2.6030273707933924
2017-02-28,POMRB,9.5,1.82,2.66,2.645,2.355,5.2725,8.3525,7.917500000000006,8.281832118229767,8.938954676936751,8.483805362889665,8.213243358060641,1.6700000000000002,2.0,1.712561728910392,1.941316047412843,2.232850476954043,2.037313997750722,2.6231249999999995,2.307499999999999,2.4003030207450324,2.4229496934187247,3.5090182163635517,2.9627711713609566,2.6687499999999997,2.6125,2.622260778337199,2.5657233569199107,2.211572130312563,2.3,2.538125,2.6391666666666675,2.5325342768649994,2.788703457181567,3.3155696264894132,3.2411698947631113,4.2527083333333335,3.9127083333333355,4.086747095803827,3.2110657459285576,4.171309073647928,4.652465453775852
2017-05-31,PREMON,10.2,2.95,4.85,3.73,3.76,6.7125,8.89375,7.837500000000005,9.049099270937859,9.198507734729633,9.77216920569878,8.767626085985075,1.6487500000000002,1.6574999999999998,2.2075370373462353,2.2055048165902527,2.8278393338459513,2.900927926747029,2.7125000000000004,2.5524999999999993,3.3801818124470193,3.2007223519137398,4.2171824484781135,4.6969016854881485,2.5850000000000004,2.6774999999999998,3.065356467002319,2.774770611989021,3.777245695562476,3.4700000000000006,2.4275,2.5775000000000006,3.0235205661189997,3.028301164888321,3.7059390120534283,3.666134595327115,4.500625,3.998958333333336,5.137048257482297,3.197968037433836,5.0804273146643935,4.991354652853467
2017-08-31,MONSOON,7.62,0.56,1.115,1.22,1.405,2.7675,8.97,8.867500000000005,8.477459562562714,9.119756414863241,7.968337518260555,7.106266226543803,1.765,1.6824999999999999,1.548522222407741,1.8920400603636613,0.5103194603569499,0.5087069549300527,2.9187499999999997,2.693749999999999,2.4741090874682117,2.647200806268113,1.000173854768752,0.7448385072820937,2.724375,2.66,2.3272138802013913,2.4050399870654426,1.3064737297288818,1.29,2.5256250000000002,2.4987500000000002,2.3761123396713995,2.653494185228707,1.7190128857220692,1.7466018299258244,4.675416666666667,4.5064583333333355,4.189228954489378,3.1849237239593324,2.9072924086203358,2.6417974747488255
2017-11-30,POMKH,8.36,1.13,2.3,2.4450000000000003,1.905,3.2266666666666666,9.04,8.920000000000005,8.430475737537629,9.138503901612433,8.47638636369033,8.437338069816224,2.0006250000000003,1.6149999999999998,1.3811133334446446,1.7230205208062004,1.3176462005403442,1.3221489342020747,3.045,2.731249999999999,2.4044654524809266,2.5281793953106213,2.38321627465161,2.6159643114138422,2.9225000000000003,2.5100000000000002,2.3743283281208347,2.348499668772787,3.0408792917759655,3.045,3.3150000000000004,2.35625,2.1876674038028394,2.434382757921586,2.639905085512792,2.603448677083674,4.834479166666667,4.494791666666669,3.8042040393602936,3.1719326209858174,4.194883416206047,3.2397046761346764
2018-02-28,POMRB,9.9,3.02,4.16,4.359999999999999,3.71,6.717499999999999,9.09375,9.020000000000005,9.018285442522577,9.340398549404744,8.894830805199575,8.788067899472146,2.10125,1.9149999999999996,2.036668000066787,2.0059489064182268,2.2063697059258467,2.2177416598301174,3.0543749999999994,3.106249999999999,3.106679271488556,3.0563776339413176,3.476873597541659,3.6724840901261815,2.9124999999999996,2.93875,3.1685969968725005,2.7529615708670985,2.562492012500979,2.645,4.006458333333334,2.6950000000000003,2.7966004422817035,2.697522670153997,2.8489953358541276,2.7173435627349454,4.612604166666666,4.856041666666668,4.969522423616176,3.1589945343766503,4.654550590610992,3.2096847730965004
2018-05-31,PREMON,10.36,3.635,4.3599999999999985,3.6,8.72,6.54,9.114374999999999,9.060000000000006,9.554971265513547,9.575766189074663,10.18146669183795,9.151570141544175,2.1331249999999997,2.0862499999999997,2.676000800040072,2.430912583612901,2.868173725840283,3.629949338447498,3.1156249999999996,2.9837499999999983,3.6080075628931327,3.61672828677154,4.269558039776432,4.2584831296970185,2.95625,2.90625,3.3411581981235003,2.9659711222508167,3.7981407125791766,3.73,4.113541666666666,3.935,5.165960265369023,4.349072579878269,3.7086823081766274,3.989530133277783,4.151458333333333,4.812916666666668,5.597713454169706,3.1461092201645804,5.849631208594786,6.167759671402289
2018-08-31,MONSOON,7.89,0.68,1.68,1.27,1.9766666666666663,1.165,,9.127500000000007,8.888982759308128,9.488672391953862,8.33856399777564,8.64851685600204,,2.1162499999999995,1.8776004800240433,2.1299401722499636,0.5885721928689476,0.3143916334051525,,3.1249999999999982,2.8368045377358797,3.1830795029970815,1.0261819737923523,1.390518093206468,,2.9187499999999997,2.5126949188741,2.6219044248866887,1.2889333375639833,1.22,,4.077916666666666,3.8902428258880803,4.1199976483647305,1.860417144311038,2.479115733004592,,4.412291666666668,3.824628072501824,3.1332764238237214,3.396496813463978,1.066514944248358
2018-11-30,POMKH,8.254999999999999,1.265,2.225,2.745,2.19,1.14,,9.101250000000007,8.635389655584877,,8.830904905248687,8.72785670141532,,2.1499999999999995,1.6325602880144259,,1.4021838880711124,1.1000456080913923,,3.1062499999999984,2.592082722641528,,2.441296046089148,1.8967063884647486,,2.9937499999999995,2.60561695132446,,2.6006492449336926,2.4450000000000003,,4.149166666666666,3.210145695532848,,2.663441917464409,2.2053958678580954,,3.8906250000000018,2.750776843501094,,4.062155419067627,-0.04847905162989011
