Date,Season,Karimpur-i,Shantipur,Kaliganj,Hanskhali,Krishnaganj,Krishnanagari,Krishnanagar-ii,Tehata-i,Ranaghati & Ii,Haringhata,Tehata-ii,Chakdah,Chapra,Navadwip,Karimpur-ii,Nakashipara,Karimpur-i_Trend,Karimpur-i_SMA,Karimpur-i_EWMA,Karimpur-i_DES,Karimpur-i_TES,Karimpur-i_ARIMA,Shantipur_Trend,Shantipur_SMA,Shantipur_EWMA,Shantipur_DES,Shantipur_TES,Shantipur_ARIMA,Kaliganj_Trend,Kaliganj_SMA,Kaliganj_EWMA,Kaliganj_DES,Kaliganj_TES,Kaliganj_ARIMA,Hanskhali_Trend,Hanskhali_SMA,Hanskhali_EWMA,Hanskhali_DES,Hanskhali_TES,Hanskhali_ARIMA,Krishnaganj_Trend,Krishnaganj_SMA,Krishnaganj_EWMA,Krishnaganj_DES,Krishnaganj_TES,Krishnaganj_ARIMA,Krishnanagari_Trend,Krishnanagari_SMA,Krishnanagari_EWMA,Krishnanagari_DES,Krishnanagari_TES,Krishnanagari_ARIMA,Krishnanagar-ii_Trend,Krishnanagar-ii_SMA,Krishnanagar-ii_EWMA,Krishnanagar-ii_DES,Krishnanagar-ii_TES,Krishnanagar-ii_ARIMA,Tehata-i_Trend,Tehata-i_SMA,Tehata-i_EWMA,Tehata-i_DES,Tehata-i_TES,Tehata-i_ARIMA,Ranaghati & Ii_Trend,Ranaghati & Ii_SMA,Ranaghati & Ii_EWMA,Ranaghati & Ii_DES,Ranaghati & Ii_TES,Ranaghati & Ii_ARIMA,Haringhata_Trend,Haringhata_SMA,Haringhata_EWMA,Haringhata_DES,Haringhata_TES,Haringhata_ARIMA,Tehata-ii_Trend,Tehata-ii_SMA,Tehata-ii_EWMA,Tehata-ii_DES,Tehata-ii_TES,Tehata-ii_ARIMA,Chakdah_Trend,Chakdah_SMA,Chakdah_EWMA,Chakdah_DES,Chakdah_TES,Chakdah_ARIMA,Chapra_Trend,Chapra_SMA,Chapra_EWMA,Chapra_DES,Chapra_TES,Chapra_ARIMA,Navadwip_Trend,Navadwip_SMA,Navadwip_EWMA,Navadwip_DES,Navadwip_TES,Navadwip_ARIMA,Karimpur-ii_Trend,Karimpur-ii_SMA,Karimpur-ii_EWMA,Karimpur-ii_DES,Karimpur-ii_TES,Karimpur-ii_ARIMA,Nakashipara_Trend,Nakashipara_SMA,Nakashipara_EWMA,Nakashipara_DES,Nakashipara_TES,Nakashipara_ARIMA
2005-08-31,MONSOON,4.06,4.456666666666666,1.9233333333333331,3.84,6.223333333333334,4.17,4.4,3.7566666666666655,4.663333333333333,4.576666666666667,3.3625000000000003,5.57,2.208,3.282,4.74,2.9733333333333336,3.8679166666666664,3.984166666666664,4.190247824855471,3.738914878313084,3.388189567128843,3.3908185233250063,4.434166666666666,4.316666666666666,4.527874981173956,4.592386595143097,3.8178945349807503,4.0970165509262895,3.383571428571429,3.354166666666667,3.2847623952626757,3.271424860979121,1.650994107559977,3.031504070850625,3.8709375,3.845000000000001,4.058468857565581,3.869805837869362,3.1329455808277697,3.11258052540619,6.71625,6.557499999999999,6.662668560765743,7.464296862886597,4.587729755412951,4.343097214141533,3.94375,4.057500000000001,4.218221459471119,4.1436345433666,2.736871458164158,2.787169580330764,4.9662500000000005,4.6850000000000005,4.82564490004595,5.166640872699491,4.230976343948725,4.40261758378489,4.240625,4.187916666666667,4.388282693092727,3.5577167444807944,2.9758296428541158,3.201849369477671,4.285148809523809,4.173392857142857,4.4892682651347044,4.480326861624774,3.6782719425105714,3.6437901024374675,4.88,4.580833333333331,4.748075123353076,5.125232126467355,3.255149146578458,3.249235078306094,4.3553125,4.418125000000001,4.4394818707837,4.892392762162424,2.602301393092664,2.5941550365337656,5.673333333333334,5.355000000000003,5.649737167118095,5.550771674230917,4.215468155962171,4.826378571532292,3.289321428571429,3.514821428571431,3.445609878972575,3.6557211163345853,2.422178147860853,2.4029299139905755,3.88725,3.789499999999999,3.8747919398998607,4.278194630930597,2.458680197683432,2.5027494040639686,4.38825,4.459,4.704225252891331,5.090616231614217,3.0248981704298243,2.742078476701434,3.439270833333333,3.6777083333333347,3.6938688261795862,4.264843152064241,2.3817844374444013,2.830130083630762
2005-11-30,POMKH,2.69,3.776666666666667,2.06,2.8125,5.863333333333332,2.755,4.405,2.9166666666666665,3.33,3.7466666666666666,3.14,4.41,2.1816666666666658,3.0580000000000003,2.975,2.203333333333333,3.92875,3.8933333333333313,3.5901486949132826,3.7535053152813616,3.520396088961154,3.238354098313036,4.524583333333333,4.409166666666667,4.22739165537104,4.304166315555105,3.8213978755940223,3.661648621508433,3.185476190476191,3.3658333333333337,2.7948574371576056,3.11973924883867,2.425071756012196,2.1826357425363514,3.9821875,3.8868750000000007,3.560081314539348,3.7226590670044373,3.3537046187604185,3.11799709460679,6.26875,6.945833333333332,6.3429344697927785,7.040730819494752,4.8733641370928895,4.655789924932791,3.966875,3.9337500000000007,3.6329328756826715,4.054183941477467,3.4264387953368964,3.101411432824789,5.065625000000001,4.916250000000001,4.65738694002757,4.931160265633315,3.9147014315424578,3.4761174053427615,4.2482291666666665,4.239583333333334,3.799636282522303,3.538808259723436,3.231599128961132,2.8144231867566054,4.490654761904762,4.230178571428572,4.025560959080822,4.066120474531611,3.501613803108383,3.7581232761676864,5.0720833333333335,4.761666666666664,4.347511740678513,4.746023802874917,3.5776763731776904,3.8438082026372866,4.135625,4.515000000000001,3.91968912247022,4.248829078410973,2.8194103044508925,2.7752945916868987,5.778333333333333,5.523333333333336,5.153842300270858,5.486805619880464,4.438252521029029,4.111469773073353,3.1780565476190477,3.4422380952380975,2.9400325940502112,3.30070626488003,2.392850764595178,2.4221711026810064,3.9510000000000005,3.8609999999999993,3.5480751639399166,3.868726422050534,3.007168461780128,2.884569162566712,4.468500000000001,4.41425,4.012535151734799,4.026061138139796,3.457405733887002,3.7160138993758935,3.4183333333333334,3.4835416666666683,3.0976546290410854,3.7434185605600234,2.757392670014203,2.4717217044982225
2006-02-28,POMRB,3.4233333333333333,4.47,3.0185714285714282,3.72,5.22,3.715,5.154999999999999,3.943333333333333,4.481428571428571,5.54,3.7925,6.083333333333332,2.7016666666666667,4.2,4.28,3.6133333333333333,4.0687500000000005,3.842499999999998,3.523422550281303,3.768152693802725,3.7018091253555743,3.236490733715652,4.6000000000000005,4.4591666666666665,4.324434993222624,4.326052877931212,4.624932039210449,4.3908280048142245,3.004226190476191,3.4013095238095237,2.884343033723135,3.177705229916575,2.750253799144193,2.808681622753754,3.987291666666667,3.8550000000000004,3.6240487887236092,3.7150112415008265,4.29493551198,4.0089278911394945,6.072916666666667,6.4866666666666655,5.893760681875667,6.294998095394202,6.617263342766839,6.077407857239109,3.7262500000000003,3.9537500000000008,3.665759725409603,4.121175261607529,4.012754045383899,3.4173715045750144,5.059374999999999,5.01625,4.856432164016542,5.081044299255989,5.153170692679161,4.805855934118475,4.267083333333333,4.241666666666666,3.857115102846715,3.594267118918865,4.8068512347644985,4.09041339602504,4.474523809523809,4.340119047619047,4.207908004019922,4.166072058134911,4.211811786616096,3.9463189100297043,5.2075,4.99833333333333,4.824507044407108,5.187267572596217,4.868067888966329,4.89157698247188,3.9144791666666667,4.195625000000001,3.868813473482132,3.976368234671781,5.0180156136618255,4.881679900396815,5.648333333333333,5.823333333333336,5.525638713495848,5.587687984047676,5.468326858950829,4.810455728984207,3.2282083333333333,3.136404761904764,2.8446862230967933,3.1131746572013155,3.567540392947996,3.5104286783859475,3.918,3.9134999999999995,3.80884509836395,3.982414940255376,4.110056696874564,4.079145367503989,4.4126666666666665,4.36225,4.1195210910408795,4.006282361982369,4.347904018304882,4.167626729867436,3.37125,3.395000000000002,3.3039261107579847,3.6907614826283326,3.544477576004001,3.308996641702887
2006-05-31,PREMON,5.886666666666668,5.656666666666666,4.876666666666668,6.065,6.8966666666666665,5.28,6.5,6.4025,6.09,6.72,6.0075,6.87,5.7875000000000005,5.414,6.3039999999999985,4.976666666666667,4.336250000000001,4.014999999999999,4.468720196835449,3.7828572480954303,4.981671997227056,4.902466466360586,4.637083333333334,4.59,4.857327662600241,4.826401947247737,5.4799866929226715,5.173627850323781,3.125684523809524,2.969642857142857,3.681272486900548,3.6589826146817312,4.194808948523111,4.601052378927784,4.036145833333333,4.109375000000001,4.600429273234166,4.062187928114554,5.465772254600742,5.035442452012681,6.165833333333333,6.0508333333333315,6.294923075792067,6.523550248764524,8.34981804787958,7.416566001715764,3.595625,3.9800000000000004,4.311455835245762,4.443573336921183,5.217671656125589,4.64110007511492,4.893125,5.115,5.513859298409925,5.828594368683042,6.231440484367969,5.722224165224275,4.342291666666667,4.254791666666666,4.875269061708028,3.821436054920226,6.06220671975466,5.564167319024987,4.327857142857143,4.641190476190475,4.960744802411953,4.922510364578545,5.582414631583975,5.539721775944848,5.315833333333333,5.14583333333333,5.582704226644265,6.042531209009304,6.364652488716972,6.4763951166382965,3.784583333333334,4.0756250000000005,4.724288084089279,4.70124540072602,6.231817672005895,5.675593257724829,5.719583333333333,5.733333333333336,6.063383228097509,5.763787961475181,6.754534867596491,6.623037357364449,3.3885,3.2197083333333354,4.021811733858076,3.7538599786000875,4.937209251767629,4.938137720171097,3.9167500000000004,3.9884999999999993,4.45090705901837,4.6039548423950825,5.005308882537433,4.944233780238746,4.409645833333333,4.57475,4.993312654624527,5.31148561051308,5.750274006108124,5.530860089509856,3.3491666666666666,3.441666666666668,3.973022333121458,4.070248556878286,4.786796252524469,4.580551524913412
2006-08-31,MONSOON,4.49,4.536666666666667,2.2,2.8633333333333333,6.4,2.14,3.955,3.855,3.33,5.07,2.0733333333333333,4.89,2.276,2.718,3.4433333333333334,2.41,4.709583333333335,4.1225,4.47723211810127,3.7976191744704377,3.649704389782934,3.992006057781473,4.635833333333333,4.61,4.729063264226811,4.813513543705042,4.0798441734115105,4.270808992655289,3.2261755952380953,3.038809523809524,3.0887634921403286,3.4810243874942697,1.7109801624193686,2.0362727814712698,4.355833333333333,3.8652083333333342,3.9055908972738327,3.918550921241134,3.17186325303532,3.545808521116574,6.300416666666667,6.094999999999998,6.33695384547524,6.468205146582517,5.089347001571426,4.606616622177233,3.801875,3.4725000000000006,3.4428735011474574,4.1992583161411465,2.937076367328128,3.261832273118607,4.705,5.00375,4.890315579045955,5.183745314753323,4.627677742786975,4.697267061166729,4.385416666666666,4.279375,4.467161437024817,3.852586472964626,3.1874662436736436,3.654656310610358,4.324866071428572,4.3078571428571415,4.308446881447172,4.4608143144304595,3.884591985039623,4.192900124775147,5.373333333333333,5.2691666666666634,5.377622535986559,5.961217553077359,3.854190071658644,3.912776849361031,3.8717708333333336,3.753333333333334,3.6639061837869007,3.721649900113043,2.784283739114874,2.7762608092306804,5.8575,5.563333333333336,5.5940299368585045,5.7349753961814,4.563711717764319,4.960996119052126,3.6065416666666668,3.2367083333333353,3.3234870403148458,3.4345747567957767,2.1979698176837035,2.20547039006944,3.9855,3.8474999999999993,3.757744235411022,3.991565968914062,2.5795472823515126,2.7322042978267524,4.611208333333333,4.250583333333333,4.3733209261080495,4.530851553811135,3.206877730118271,3.5180901997212737,3.328333333333333,3.300833333333335,3.3478133998728747,3.6253267455593656,2.434644680109918,3.0421370937530874
2006-11-30,POMKH,4.4,3.9933333333333336,2.755,4.18,6.43,3.74,3.52,3.42,3.49,4.12,3.39,5.66,3.3960000000000004,3.612,4.2475,2.59,4.802083333333334,4.55,4.446339270860762,3.812438705886107,3.8700433202575724,3.330946420012312,4.557916666666666,4.664166666666667,4.43477129186942,4.566953301768271,4.016882245205534,3.8571368395350265,3.2005208333333335,3.212559523809524,2.955258095284197,3.4156530339147,2.5043290200258332,2.3000436660355494,4.426145833333333,4.207083333333334,4.015354538364299,3.972903356345365,3.392622287562446,2.814436596764191,6.185833333333333,6.236666666666665,6.374172307285145,6.439172628066124,5.1987611473909565,5.2300211765286795,3.8806249999999998,3.718750000000001,3.5617241006884743,4.229183324011575,3.1138627382742796,2.268894424689184,4.581875,4.7825,4.342189347427573,4.4710468455089645,4.028510132921747,3.5468842784726826,4.0978125,4.405208333333333,4.04829686221489,3.8507525655369386,3.2211849742379224,2.9315237457397125,4.200803571428572,4.347857142857142,3.981068128868303,4.102792298670446,3.508228441100048,3.097465546538637,5.531250000000001,5.362499999999997,4.874573521591936,5.429905200328744,4.154205301817729,4.258126790144923,3.9017708333333334,3.815833333333334,3.55434371027214,3.4461319875079797,2.8263170202786023,2.4484629219525718,5.844166666666666,5.875833333333336,5.620417962115103,5.779062065654729,4.627318399419799,4.044370967063869,3.628104166666667,3.5402916666666693,3.3524922241889077,3.425146252921401,2.3197878259296276,2.4750099267087644,3.9152500000000003,3.985999999999999,3.699446541246613,3.8188918442348654,3.0851336260773223,3.002019611904885,4.514770833333333,4.5687083333333325,4.322992555664829,4.368377106958904,3.507839941985374,2.9969906161694366,3.1683333333333334,3.3975000000000017,3.0446880399237246,3.2793736064297336,2.8102529065712174,2.3642847046599167
2007-02-28,POMRB,4.7,4.243333333333333,3.1275,4.91,5.73,4.38,4.535,3.785,4.297499999999999,5.626666666666668,4.24,5.9366666666666665,3.231666666666667,4.1960000000000015,4.62,3.06,4.61625,4.869166666666667,4.5478035625164575,3.8273160698438327,4.76303923738022,4.2489124637463815,4.337916666666667,4.6075,4.358196108454985,4.44106941048114,4.82815419319709,4.514870572740712,3.0703125,3.2397916666666666,3.0241548571705184,3.423679123906653,2.878194259399612,3.192647646417594,4.2872916666666665,4.5045833333333345,4.37321272301858,4.134237649866171,4.333853185235753,4.368698427717019,5.911666666666666,6.364166666666665,6.116503384371087,6.071442614656329,6.46206335164021,5.9761001686515804,3.7950000000000004,3.8850000000000007,3.889034460413084,4.357178704531136,3.9985238043852895,3.9250339968043155,4.404375,4.6274999999999995,4.4193136084565445,4.401448650582656,4.931283518773285,4.553960044679758,3.735625,4.3656250000000005,3.942978117328934,3.875046127461169,4.864124173925854,4.507150477911143,4.106398809523809,4.301874999999999,4.107640877320982,4.117300972256989,4.238321737574325,4.374242262546403,5.517083333333334,5.3841666666666645,5.175410779621828,5.6172865237102965,5.4013233077068366,5.377520616190816,3.8083333333333336,3.9277083333333342,3.8286062261632843,3.603183522805071,4.7077967566017636,4.816596186877361,5.784166666666667,5.83916666666667,5.746917443935729,5.846359710277226,5.821631098668738,5.490737891739869,3.4659166666666668,3.672791666666669,3.3041620011800115,3.374271324316967,4.0435317933250685,3.8405279625600706,3.6935000000000002,3.9849999999999994,3.8980679247479686,3.9225135211185536,4.20048483231437,4.217800941391433,4.167291666666666,4.6537083333333324,4.441795533398897,4.475784602604765,4.507057317823644,4.739536114094854,2.90125,3.259166666666668,3.050812823954235,3.1258081458370914,3.5973378158744236,3.662617146311904
2007-05-31,PREMON,5.35,5.26,4.5625,5.4375,5.47,5.245,6.135,4.26,5.281428571428571,7.896666666666666,5.8,6.91,5.43,4.856,5.1925,4.25,4.219374999999999,4.735,4.868682137509874,3.8422514944549997,6.1555941773394025,5.884347744413853,4.0275,4.508333333333333,4.718917665072992,4.735018812868993,5.526172667721537,5.193493991992352,2.9540625,3.16125,3.639492914302311,3.7541321778427834,4.328935112861398,4.716367230676492,4.0164583333333335,4.347708333333334,4.798927633811148,4.369733286236522,5.504689931716182,5.777610868473462,5.564583333333333,6.0074999999999985,5.857902030622652,5.671753848861766,8.256825306652253,7.33432993798846,3.39875,3.8762500000000006,4.431420676247851,4.617432361645106,5.359613764007997,5.093923774436007,4.2725,4.536249999999999,5.105588165073927,5.118684918046457,5.875749076055698,5.633809559718596,3.5718749999999995,3.830000000000001,4.06978687039736,3.9316406970098203,6.256802019422489,5.5756461835904805,3.963422619047619,4.099732142857142,4.5771559549640175,4.538721006751023,5.58162901660561,5.6056275054567575,5.23,5.678333333333331,6.263913134439763,6.747672407530747,6.802800221904534,6.786647161623074,3.6279166666666667,3.8758333333333344,4.61716373569797,4.442704882227716,6.169932111331774,5.821642376267838,5.550833333333333,5.84916666666667,6.212150466361438,6.00712497435586,7.030440898418276,6.6232426257900565,3.208083333333333,3.5834166666666682,4.154497200708007,3.905386098313231,5.741304580754923,5.633464258515932,3.4349999999999996,3.8455,4.281240754848781,4.300429603898295,5.10579953698651,5.112415168239362,3.7228125000000003,4.375833333333333,4.742077320039338,4.9147940353301,5.925516037586423,5.828276640727724,2.6081250000000002,3.0775000000000015,3.530487694372541,3.3703594962878367,4.839656488700233,4.597413526737866
2007-08-31,MONSOON,3.54,3.1733333333333333,1.4725,2.3800000000000003,5.633333333333335,1.49,2.9,3.1,3.3833333333333333,3.78,1.5333333333333332,4.37,1.3359999999999999,1.5019999999999998,1.775,1.0,3.8206249999999997,4.4975000000000005,4.337209282505925,3.85724518920634,3.928839743625906,3.855088953051124,3.8291666666666666,4.167499999999999,4.1006839323771285,4.180315461247608,3.9642583518233927,4.114106839038691,2.9196875,2.979375,2.7726957485813863,3.346256702563097,1.820608130266989,1.965370940891182,3.6879166666666667,4.226875000000001,3.8313565802866894,4.1336664397560545,3.2107809279160144,3.00874155026586,5.28875,5.815833333333332,5.768074551706925,5.480304228166255,5.426995635571354,4.6237179744193835,2.8893750000000002,3.71375,3.2548524057487103,4.213600533713901,3.0383349736358216,3.05359935763193,4.14,4.272499999999999,4.223352899044356,4.191267930071143,4.2688577515202075,4.479085922515887,3.5378125,3.641250000000001,3.681872122238416,3.9019643691822803,2.705039205577471,2.5965225494815174,3.7082589285714285,4.113065476190474,4.0996269063117445,4.150508339719217,3.779030064422127,3.5629015374402404,4.898958333333333,5.355833333333331,5.2703478806638575,5.831763559267095,4.4496163439366025,4.756221563401503,3.3649999999999998,3.7408333333333337,3.383631574752115,3.405579715097604,2.609556742407138,2.5100667615801235,5.265000000000001,5.71916666666667,5.475290279816862,5.906182959448678,4.803098215463843,4.965447181123105,3.0612916666666665,3.3484166666666684,3.0270983204248036,3.3313940452273956,2.2681931037781133,2.212602306356416,3.31025,3.5415,3.1695444529092685,3.2579734459032,2.655895610191301,2.809907270484624,3.3546875,3.958749999999999,3.555246392023603,3.277378586793493,3.267646853933361,3.0167233138386833,2.4525,2.7250000000000014,2.5182926166235244,2.640774309724532,2.487504910848102,2.6279857781748848
2007-11-30,POMKH,2.175,2.873333333333333,2.5525,2.4966666666666666,4.42,1.22,3.52,2.865,2.292857142857143,3.1133333333333333,2.486666666666667,4.3133333333333335,2.273333333333333,2.76,2.36,1.6549999999999998,3.6012500000000003,3.9412500000000006,3.472325569503555,3.872297384576637,3.506233921052581,3.1258769007120875,3.7783333333333333,3.887499999999999,3.6097436927596105,3.6068075376162163,3.4455006632917846,3.2197145889897403,2.9460625,2.92875,2.684617449148832,3.1934272441513865,2.559742234352407,2.07052295365693,3.4734375,3.806041666666667,3.29748061483868,3.9158808109639596,3.431539960693314,3.18678549039671,5.345416666666667,5.313333333333333,5.228844731024155,4.800696519388336,5.380385667985619,5.516385029192304,2.748125,3.0837499999999998,2.440911443449226,3.78209820631982,3.042387838129238,2.4320923699843853,3.7831249999999996,4.272499999999999,3.942011739426613,3.7839917354911075,3.435706640054811,3.121605742930881,3.7756250000000002,3.5025000000000017,3.3551232733430494,3.8574329602190334,2.573512893249136,3.407864623410507,3.5695238095238095,3.8137797619047604,3.3769190009299037,3.407250702213345,3.4232765106721983,3.3789914174584488,4.3879166666666665,5.104166666666664,4.407542061731648,4.803918623497065,4.348102139679062,4.050170125244745,3.2196875,3.5150000000000006,3.024845611517936,2.929732056369358,2.8969686411287183,2.5304164567355922,5.220000000000001,5.382500000000003,5.010507501223451,5.7953546590288045,4.749147746159991,4.386152204632669,3.0250833333333333,3.0677500000000015,2.7255923255882153,3.0450496189793355,2.04392654174824,2.215141510510575,3.3553124999999997,3.3285000000000005,3.0057266717455606,2.9115917745269795,3.146784421263969,3.077756690848802,3.2699999999999996,3.4868749999999995,3.0771478352141615,2.5064384308290224,3.414782283838773,2.518212881173973,2.4570833333333333,2.4912500000000013,2.1729755699741142,2.2212857043475993,2.8631131274890684,1.8165650667806816
2008-02-29,POMRB,3.735,3.776666666666667,3.055,3.965,5.533333333333334,2.825,3.475,4.0675,3.453333333333333,3.985,3.0400000000000005,4.996666666666667,3.18,4.05,3.5625,2.75,3.413125,3.700000000000001,3.5773953417021334,3.8874083291671138,3.4256651868110897,3.130889942774081,3.8020833333333335,3.770833333333332,3.676512882322433,3.49839248962532,4.056365119625921,3.8519551733964716,2.97525,2.910625,2.8327704694892994,3.1606507225737492,2.916943430530185,3.085205039838775,3.4341666666666666,3.569791666666667,3.5644883689032083,3.9220224440242992,4.372770852593017,4.081820135414626,5.235,5.264166666666666,5.350640171947827,4.881799203702153,5.952318216224887,5.487943192820448,2.785,2.6950000000000003,2.5945468660695354,3.645304125460948,3.364070559975465,3.046861994368974,3.7025,4.007499999999999,3.755207043655968,3.4938760632742065,4.537719066491511,4.576583947866837,3.9434375,3.573125000000002,3.64007396400583,3.901432217244565,4.0279688815915256,3.7520478069761065,3.5418303571428575,3.6027380952380934,3.407484733891275,3.2552956731924154,4.009109714310582,3.782264778646516,3.877083333333333,4.693749999999997,4.2385252370389885,4.37598236135654,5.339542375484924,5.227297764356132,3.276145833333334,3.2150000000000003,3.0309073669107613,2.798342366725038,4.503594005314719,4.422829437035649,5.317916666666666,5.147500000000003,5.004971167400737,5.750352150093274,5.716129291960635,5.259044627524006,3.0483333333333333,3.0548333333333346,2.9073553953529294,3.022947338389278,3.000833664602042,3.012565414620438,3.498875,3.292,3.4234360030473363,3.1913337283126193,4.2217907465139675,4.171223576627053,3.3896875,3.2224999999999993,3.271288701128497,2.749548130792173,4.254360021365093,3.8873436339302767,2.581666666666666,2.413750000000001,2.4037853419844684,2.2103143649805177,3.6501980298175623,3.0921279245907525
2008-05-31,PREMON,4.5600000000000005,5.32,4.845999999999999,4.666666666666667,6.12,5.67,4.34,5.879999999999999,5.015714285714286,5.45,5.8375,7.49,5.192,5.3625,5.5725,4.596666666666667,3.378125,3.5025000000000017,3.9704372050212804,3.9025782471312414,5.013004158324425,5.158949115952552,3.8235416666666664,3.7858333333333323,4.333907729393459,4.0519319360376755,4.865843242900688,4.89611459862375,2.884625,2.9814999999999996,3.6380622816935793,3.542662854706204,4.360323511878922,4.634604499938212,3.5387499999999994,3.377083333333334,4.005359688008592,4.033435947874248,5.543607595774571,5.175846009961793,5.196458333333334,5.426666666666667,5.6583841031686966,5.316134228306882,7.303577790606637,7.062718660359295,3.046875,2.8012500000000005,3.8247281196417218,3.996081765943104,4.513503351029956,4.483149638644713,3.75375,3.5587499999999994,3.9891242261935806,3.7051944187540586,5.25819812448149,5.248908588493281,3.9018749999999995,3.9781250000000017,4.536044378403497,4.071789266818381,5.615155816686336,5.716993520069089,3.5453869047619047,3.536309523809522,4.05077655462048,3.7867954465168485,5.272652438696046,5.298756788710869,3.69125,4.082083333333331,4.723115142223393,4.67913233020259,6.404559235678776,6.454368457256525,3.506666666666667,3.224375,4.153544420146457,3.9315731904269566,5.924725243188194,5.4983796385827945,5.260833333333334,5.292500000000003,5.998982700440443,5.953721018225453,6.795754241260078,6.423655836079897,3.1381041666666665,2.9953333333333347,3.8212132372117575,3.536431325192207,5.297022382480884,5.284079208521762,3.604375,3.418625,4.199061601828402,4.039055857956428,5.113529831214208,5.034992942223687,3.538125,3.3175,4.191773220677098,4.337060433620462,5.601220780296584,5.232956971767543,2.7085416666666666,2.500416666666668,3.280937871857348,2.803506320598367,4.892516700200409,4.300153987018814
2008-08-31,MONSOON,2.825,3.3033333333333332,1.4225,2.8366666666666664,4.1000000000000005,1.36,4.05,2.8225,3.4275,2.14,1.9475,4.573333333333333,1.76,2.144,2.3525,1.65,3.35625,3.323750000000002,3.5122623230127683,3.9178073508229954,2.9706849872700003,3.3318530432230853,3.8660416666666664,3.818333333333332,3.921677970969409,3.7682681971801193,3.567061567781086,3.7695181256142956,2.881875,2.9689999999999994,2.7518373690161475,3.1230723393294832,1.8700396032313489,2.01853934392277,3.633541666666667,3.4912500000000004,3.537882479471822,3.8674905628416902,3.2496985892592827,2.6817589126912367,5.442083333333334,5.043333333333333,5.0350304619012185,4.69762354183613,5.246538566534957,5.068284025101569,3.330625,2.7687500000000003,2.838836871785033,3.5979254065289195,2.4844852499160446,2.8677716963169178,3.7775,3.846249999999999,4.013474535716148,3.7643036059968895,3.255570570953646,3.420973141236143,3.9999999999999996,3.9087500000000017,3.8506266270420983,4.013405222159427,3.179604115545961,3.5650760679523077,3.5510416666666673,3.5473511904761885,3.801465932772288,3.6414800156504348,3.4756649531556887,3.5955236426446864,3.863541666666667,3.672083333333331,3.6898690853340357,3.594887169361524,3.6151327864651672,3.7401628340535007,3.8262500000000004,3.327916666666667,3.271126652087874,3.2835996928149727,2.2221225812837666,2.3786532494842794,5.269375,5.343333333333336,5.4287229535976,5.859419071620647,4.694529473906682,4.956919169090308,3.214125,3.1013333333333346,2.9967279423270545,3.1252016692930984,1.8216087117400959,1.9053777079318635,3.6491249999999997,3.5791250000000003,3.377036961097041,3.4167536366673303,2.640925474466279,2.6553911332422433,3.6665625000000004,3.4618749999999996,3.456063932406259,3.54330426871151,3.0060080763285186,2.9326997608796446,2.8504166666666664,2.662916666666668,2.628562723114409,2.459883084697242,2.540365122582537,2.468996017222139
2008-11-30,POMKH,2.6100000000000003,2.915,1.8775,2.8766666666666665,5.645,3.4450000000000003,2.78,2.81,2.277142857142857,3.266666666666667,3.9166666666666665,3.653333333333333,2.5675,2.962,2.97,2.02,3.371875,3.432500000000002,3.151357393807661,3.9330958817597,2.6752702605059704,2.453913065907708,3.925208333333333,3.828749999999999,3.519006782581646,3.38715127971606,3.2408861578950274,3.1403054618834645,3.00025,2.8002499999999992,2.4021024214096887,2.8298797591705123,2.603283883683809,2.1539690662585462,3.7790625,3.5862500000000006,3.2733961543497596,3.712464217261115,3.470457623436901,2.841902129469446,5.742083333333333,5.349583333333333,5.279018277140731,5.003251120470172,4.7707922513808665,4.752267305559897,3.4468750000000004,3.325,3.08130212307102,3.5749186030548463,2.585991971085472,2.09123548235641,4.0112499999999995,3.661249999999999,3.520084721429689,3.259408566929997,3.149492203814604,3.6897721155756953,4.060833333333333,3.895000000000002,3.434375976225259,3.957851585569613,2.794676272061913,2.63799711548971,3.625446428571429,3.543422619047617,3.1917367025205157,3.084460654426654,3.1649890612871845,3.0581839384894165,4.15,3.7104166666666645,3.5205881178670886,3.2641614823985954,3.3420719318095333,3.195215090198259,4.0711458333333335,3.6854166666666672,3.5293426579193907,3.527475294170073,2.685724787357855,2.6113291507882956,5.354166666666666,5.178333333333336,4.718567105491893,5.670634997110034,4.688863138258666,4.425910202853858,3.263541666666667,3.174875000000001,2.8250367653962325,2.95686629569348,2.249329696792114,2.340721291887509,3.6290625,3.6296250000000003,3.2110221766582248,3.2073031994165997,3.1738489568278334,3.0631869173353077,3.7815624999999997,3.614375,3.2616383594437557,3.2455301552534954,3.2277961199323224,2.7355011473269104,2.9725,2.754166666666668,2.3851376338686454,2.2712381355936935,2.915973343602258,2.1307968074586303
