Date,Season,Allahpur,Mohammedpur Deomal,Haldaur(khari Jhalu),Jalilpur,Budhanpur Seohara,Nehtaur,Kiratpur,Noorpur,Najibabad,Afzalgarh,Kotwali,Allahpur_Trend,Allahpur_SMA,Allahpur_EWMA,Allahpur_DES,Allahpur_TES,Allahpur_ARIMA,Mohammedpur Deomal_Trend,Mohammedpur Deomal_SMA,Mohammedpur Deomal_EWMA,Mohammedpur Deomal_DES,Mohammedpur Deomal_TES,Mohammedpur Deomal_ARIMA,Haldaur(khari Jhalu)_Trend,Haldaur(khari Jhalu)_SMA,Haldaur(khari Jhalu)_EWMA,Haldaur(khari Jhalu)_DES,Haldaur(khari Jhalu)_TES,Haldaur(khari Jhalu)_ARIMA,Jalilpur_Trend,Jalilpur_SMA,Jalilpur_EWMA,Jalilpur_DES,Jalilpur_TES,Jalilpur_ARIMA,Budhanpur Seohara_Trend,Budhanpur Seohara_SMA,Budhanpur Seohara_EWMA,Budhanpur Seohara_DES,Budhanpur Seohara_TES,Budhanpur Seohara_ARIMA,Nehtaur_Trend,Nehtaur_SMA,Nehtaur_EWMA,Nehtaur_DES,Nehtaur_TES,Nehtaur_ARIMA,Kiratpur_Trend,Kiratpur_SMA,Kiratpur_EWMA,Kiratpur_DES,Kiratpur_TES,Kiratpur_ARIMA,Noorpur_Trend,Noorpur_SMA,Noorpur_EWMA,Noorpur_DES,Noorpur_TES,Noorpur_ARIMA,Najibabad_Trend,Najibabad_SMA,Najibabad_EWMA,Najibabad_DES,Najibabad_TES,Najibabad_ARIMA,Afzalgarh_Trend,Afzalgarh_SMA,Afzalgarh_EWMA,Afzalgarh_DES,Afzalgarh_TES,Kotwali_Trend,Kotwali_SMA,Kotwali_EWMA,Kotwali_DES,Kotwali_TES,Kotwali_ARIMA
2007-02-28,POMRB,3.93,9.65,8.11,9.283333333333333,3.16,4.32,16.310000000000002,7.831666666666668,11.13,1.18,5.404999999999999,3.9025,3.9525000000000006,3.908220478037229,3.6822712142761964,4.236174229708743,4.461654314241679,11.35375,11.594999999999999,11.521685433199428,11.814811213260782,12.717822575157147,11.949982114629348,6.960624999999999,6.896249999999999,7.115643382422992,7.007002887630067,7.136536695635396,5.3708791931132085,8.584166666666667,8.584166666666668,8.527633922363552,8.47439922895458,9.332191851728187,9.274139996993465,3.38,3.209999999999999,3.1156836470427347,3.177070251892886,2.9328651646818282,2.9481396759705034,4.285,4.124999999999997,4.138393394317407,3.9103080435548114,4.122126508696025,4.0286991479874,18.5675,18.567500000000003,16.90824609163068,16.814530448789686,17.222963726584048,16.167286784428022,7.042083333333334,7.042083333333336,7.505729522107718,7.019779176820828,9.827981049000813,8.771949698380313,10.443125,8.905000000000003,9.576157291809299,9.157970451282873,8.110957804127683,8.313629493978478,3.1837500000000003,3.18375,2.4068562488610263,1.2859594008560744,1.1823973056440358,5.918749999999999,5.872499999999999,6.05447245912321,5.944491231635848,7.122557117372413,6.572702464545994
2007-05-31,PREMON,3.875,11.5,6.93,10.0,4.835,4.62,27.5,7.681428571428571,11.525,5.3450000000000015,5.59,3.5787500000000003,3.9962500000000007,3.8949322868223373,3.7156528675979925,5.018890856901309,4.635198611365954,10.785,11.607499999999998,11.513011259919658,11.696109905839823,12.252122590280614,9.69110721724106,7.073125,6.901250000000001,7.041386029453795,7.051939909679412,7.182568553358182,6.949841431245022,8.584166666666667,8.584166666666668,9.116580353418131,9.061823774916185,10.012537627690758,9.989512247441812,3.5075,3.196249999999999,3.803410188225641,4.4783868571023335,4.791198024062298,4.771332503339571,4.40125,4.1999999999999975,4.331036036590445,4.058234664868157,4.980830214857607,4.127210276575075,18.567500000000003,18.567500000000003,21.14494765497841,16.82531078343509,27.54091804391659,26.369376171084998,7.042083333333333,7.042083333333336,7.5760091418360584,7.0720553264077,6.339198901751161,6.402471638181641,11.126249999999999,9.707500000000003,10.35569437508558,9.764114676246384,10.602400802339211,10.075637592401982,3.1837500000000003,3.18375,3.5821137493166164,6.688198532195152,5.343277405878241,5.512499999999999,5.932499999999999,5.868683475473926,5.731852155169872,6.279299907887812,5.936296572247966
2007-08-31,MONSOON,2.45,10.73,6.96,7.996666666666666,2.67,4.47,14.63,5.916666666666668,11.1,3.43,4.955,3.273125,3.8087500000000007,3.316959372093402,3.3184063460890765,3.267631800618626,3.263637601014825,10.573125,11.1,11.199806755951794,11.37962034972145,11.909410702030552,11.359496326900523,7.093125,7.020000000000001,7.008831617672277,7.086924411805077,6.679450348610266,4.261465726422616,8.584166666666667,8.584166666666668,8.668614878717545,8.77768202220438,8.116599249198343,7.987384287265971,3.4406250000000003,3.5637499999999993,3.3500461129353845,3.7225290405894973,2.133336454027373,2.347489508614837,4.52625,4.369999999999997,4.386621621954267,4.114723817496492,3.795490183174729,4.293860224474635,18.567500000000003,18.567500000000003,18.538968592987047,16.836097974405543,14.7362648134787,14.629998538412462,7.042083333333334,7.042083333333335,6.912272151768302,6.3448334296175775,5.216821041284797,5.849392277800342,10.495,11.178750000000004,10.65341662505135,10.130819332235436,9.715000886739958,9.223784203951233,3.1837500000000003,3.18375,3.52126824958997,5.665696551998722,3.43166265887358,5.101875,5.9049999999999985,5.503210085284356,5.307251530737687,5.334469603832505,5.722902229898557
2007-11-30,POMKH,3.14,10.0,6.505,7.056666666666668,3.14,4.32,15.83,6.738571428571428,10.54,2.78,4.53,3.315625,3.348750000000001,3.2461756232560415,3.2445761727699107,2.8617719838077362,2.753501282800592,10.72625,10.469999999999999,10.719884053571075,10.938023894844166,10.983046733814737,11.082034310647973,7.092499999999999,7.126250000000002,6.807298970603366,6.952413733079989,6.560132351463155,6.420233418785859,8.584166666666667,8.584166666666668,8.023835593897195,8.149648645613054,6.894134178984057,7.048763214274347,3.4368750000000006,3.451249999999999,3.266027667761231,3.4180839163870336,3.1362349025796203,3.0007336275526764,5.081250000000001,4.432499999999997,4.35997297317256,4.108593600092458,3.93257575151481,4.353426572998163,18.567500000000003,18.567500000000003,17.455381155792228,16.846892086462823,16.00202732766784,15.829998418529257,7.042083333333333,7.042083333333335,6.842791862489553,6.235413569586632,7.244597721055342,6.630110694330309,10.1834375,11.073750000000004,10.60804997503081,10.281382481682769,9.744095645899996,10.266009492378881,3.1837500000000003,3.18375,3.224760949753982,3.5719556819124962,2.781615421236248,4.920833333333333,5.119999999999999,5.113926051170614,4.884858260128302,5.187115594102891,5.295727587965059
2008-02-29,POMRB,3.325,10.475,7.845,9.283333333333333,3.075,5.07,16.310000000000002,7.831666666666668,6.5,1.18,5.26,3.6025000000000005,3.1975000000000007,3.2777053739536246,3.2476062301566273,2.9764788596182,2.9288056465375267,10.72,10.67625,10.621930432142644,10.775966259864143,10.819343852651771,10.095849633819558,7.065625,7.060000000000002,7.2223793823620195,7.270686771490164,7.473229881989145,6.219998305179266,8.584166666666667,8.584166666666668,8.52763468967165,8.477260232932696,9.321758452829805,9.274139996993465,3.26,3.429999999999999,3.1896166006567386,3.1559268081275134,2.9777631606653703,2.9010743782411903,5.864375,4.619999999999997,4.643983783903536,4.328474612799293,4.449482942424637,4.342122488550361,18.5675,18.567500000000003,16.997228693475336,16.85769312095512,16.54636773628897,16.444191236508583,7.042083333333334,7.042083333333335,7.238341784160399,6.766938797554629,8.429626656267965,7.7040618451861995,10.40875,9.916250000000003,8.964829985018486,9.446477623850159,9.995245401883583,10.536003445728486,3.1837500000000003,3.18375,2.406856569852389,1.2856892332798515,1.18150861503946,4.552708333333333,5.083749999999998,5.172355630702368,5.046480743545032,5.380518914668668,4.872304532424607
2008-05-31,PREMON,4.82,11.9,7.19,10.0,4.89,8.309999999999999,27.5,7.681428571428571,13.6625,5.3450000000000015,4.286666666666666,3.87875,3.4337500000000007,3.894623224372175,3.6909450775658126,4.173736644584832,4.0232243737462845,10.63875,10.77625,11.133158259285587,11.09674888170509,11.217923113657926,9.434103148316765,6.953125,7.125000000000002,7.2094276294172115,7.327920285140029,7.30520247095045,6.278788251367671,8.584166666666667,8.584166666666668,9.11658081380299,9.064239095417554,10.011189618965208,9.989512247441812,3.1325,3.4437499999999988,3.869769960394043,4.330941141244677,4.831147004907276,4.799137716155277,6.0925,5.542499999999997,6.110390270342121,5.447078408081903,5.4620894046952895,4.588273622785253,18.567500000000003,18.567500000000003,21.1983372160852,16.868501128270836,27.70963809641207,28.5631097408894,7.042083333333333,7.042083333333336,7.415576499067667,7.174615919330595,7.4069798233855435,7.570015945141533,10.113958333333333,10.450625000000004,10.84389799101109,10.489338732935646,10.737203343208328,10.301666998102363,3.1837500000000003,3.18375,3.5821139419114343,6.688802553237507,5.343970502320933,4.454166666666667,4.757916666666665,4.818080045088087,4.6343677057450225,5.373508010034448,5.03996846999414
2008-08-31,MONSOON,3.8,10.28,6.4849999999999985,7.996666666666666,1.2,7.045,14.63,5.916666666666668,10.765,3.43,3.313333333333333,4.098125,3.771250000000001,3.856773934623305,3.6995765401303,3.5559705660556586,3.464909595208381,10.510625000000001,10.66375,10.791894955571351,10.826836788004453,11.33034562093572,10.91129253397445,6.933125,7.006250000000001,6.9196565776503265,7.125794724325632,6.850953829348498,5.9136540434159865,8.584166666666667,8.584166666666668,8.66861515494846,8.779563531995173,8.09267973473775,7.987384287265971,3.1993750000000003,3.0762499999999986,2.8018619762364256,2.598043623233579,2.17600700784123,1.8575051466005177,6.2575,6.186249999999998,6.484234162205272,5.835187989479676,5.445190333168535,5.846874355261254,18.567500000000003,18.567500000000003,18.571002329651122,16.87931600965324,14.820731235894456,14.630001374310238,7.042083333333334,7.042083333333335,6.8160125661072675,6.637460676392446,5.647967085849208,5.849392277800342,10.442916666666667,10.366875000000004,10.812338794606653,10.610397489197714,10.387650310424254,10.14463536624124,3.1837500000000003,3.18375,3.5212683651468604,5.666410452330798,3.4309054508208554,4.569583333333333,4.347499999999998,4.2161813603861855,3.9413417066940664,4.220515774797943,4.624466844771281
2008-11-30,POMKH,4.0,9.8,6.08,7.056666666666668,3.59,3.57,15.83,6.738571428571428,8.516666666666666,2.78,5.383333333333333,4.21125,3.986250000000001,3.914064360773983,3.7646319062021325,3.8223352706212275,3.803431869616947,10.3075,10.61375,10.395136973342812,10.493575244111186,10.444939663528533,10.931233774882791,6.933749999999999,6.900000000000001,6.5837939465901965,6.799753629357779,6.501634786005665,5.12150788035095,8.584166666666667,8.584166666666668,8.023835759635745,8.150990286026593,6.933879206880495,7.048763214274347,3.19625,3.1887499999999984,3.117117185741855,3.038564026398882,3.0970304076442896,3.18191947630379,6.4037500000000005,5.998749999999998,5.318540497323163,5.062744565793223,5.919217496077863,6.252052399326651,18.567500000000003,18.567500000000003,17.47460139779067,16.890137829875492,16.0098010250976,15.830001487034782,7.042083333333333,7.042083333333335,6.785036111092932,6.605171810439087,6.799989792122323,6.630110694330309,10.886354166666667,9.86104166666667,9.894069943430658,10.17445385181199,10.146129506046146,10.684908814197566,3.1837500000000003,3.18375,3.224761019088116,3.5723353638216366,2.7809203837098746,4.4875,4.560833333333331,4.683042149565045,4.646762248530182,3.796839063617078,3.9269334199238326
2009-02-28,POMRB,4.22,9.65,8.11,9.283333333333333,3.16,7.1400000000000015,16.310000000000002,7.831666666666668,11.155,1.18,5.329999999999999,4.30375,4.210000000000001,4.036438616464389,3.875001240146581,3.8733673090884615,3.847071397976439,10.32,10.407499999999999,10.097082184005687,10.216680466818175,10.38853298457811,9.090676788829299,6.960624999999999,6.966250000000002,7.194276367954117,7.186173034303975,7.284344861707715,5.804198376602085,8.584166666666667,8.584166666666668,8.52763478911478,8.478101327862237,9.31235165840927,9.274139996993465,3.55,3.209999999999998,3.134270311445113,3.093960727431623,2.963400598756946,2.954040220593929,5.943125,6.516249999999998,6.047124298393898,5.600366963956028,5.439595363899512,5.3450450666549285,18.5675,18.567500000000003,17.008760838674405,16.900966590297156,16.4867079022458,16.183371502848015,7.042083333333334,7.042083333333335,7.203688333322426,7.144946487850992,8.01516586986479,7.7040618451861995,10.722916666666666,11.02479166666667,10.398441966058394,10.459725030652345,9.74591967761136,9.790499762057813,3.1837500000000003,3.18375,2.4068566114528696,1.2857962381503567,1.1809052057572862,4.39375,4.578333333333331,4.941825289739027,4.965233328744872,5.165048631752963,4.645689807787738
2009-05-31,PREMON,4.83,11.1,6.93,10.0,4.78,7.41,27.5,7.681428571428571,12.555,5.3450000000000015,3.56,4.44125,4.2125,4.353863169878633,4.132123256704131,5.069429363428881,5.0098795848346676,10.4825,10.2075,10.498249310403413,10.465365101857438,10.662018745543909,10.039682767350337,7.12625,6.901250000000002,7.08856582077247,7.142550080138439,7.277792264994213,6.912873712147946,8.584166666666667,8.584166666666668,9.116580873468868,9.064639130060375,10.008666988953017,9.989512247441812,3.805,3.1824999999999983,3.792562186867068,4.3655730538781805,4.82138362210442,4.790388630824297,6.069375,6.291249999999999,6.592274579036339,6.049216878134222,6.845435481962017,5.952056803922998,18.567500000000003,18.567500000000003,21.205256503204645,16.911802341318026,27.671787775763022,26.496804915886603,7.042083333333333,7.042083333333336,7.3947844285648845,7.5122787202602535,7.646910880504278,7.570015945141533,11.123958333333333,10.74791666666667,11.261065179635036,11.00888228155972,11.804989342968028,11.693406809150282,3.1837500000000003,3.18375,3.582113966871723,6.68856329056507,5.344355041618171,4.149791666666666,4.396666666666665,4.389095173843416,4.227834516933198,5.307516599213683,4.966086056792231
2009-08-31,MONSOON,4.53,11.18,6.96,7.996666666666666,4.14,4.26,14.63,5.916666666666668,10.565,3.43,3.29,4.525,4.3950000000000005,4.42431790192718,4.2231798681675095,3.8908588184701145,3.9554462040569938,10.73875,10.4325,10.770949586242047,10.662279449422197,10.696979003194507,10.152220896058806,7.16625,7.020000000000001,7.037139492463483,7.105621638559819,6.740797130041171,3.9958377767188877,8.584166666666667,8.584166666666668,8.668615190747987,8.779622252910647,8.072425829040862,7.987384287265971,3.6712499999999997,3.9174999999999986,3.9315373121202404,4.720794633682097,2.16005992043147,2.3046960260291827,6.36125,5.594999999999999,5.659364747421803,5.4154714021837576,5.997071595804108,6.445099061334776,18.567500000000003,18.567500000000003,18.57515390192279,16.92264498419277,14.795814755621727,14.629998703143068,7.042083333333334,7.042083333333335,6.803537323805598,6.9025411143881525,5.835441507561339,5.849392277800342,11.700625,10.69791666666667,10.982639107781022,10.963374747431159,10.871238837486288,10.716559458624177,3.1837500000000003,3.18375,3.5212683801230336,5.6661276631740645,3.4304643900416725,3.685625,4.390833333333331,3.94945710430605,3.7305180547203056,3.8085794514060325,4.2179955958142905
2009-11-30,POMKH,4.37,10.2,6.93,7.056666666666668,2.69,7.365,15.83,6.738571428571428,11.925,2.78,3.455,4.58875,4.487500000000001,4.402590741156308,4.239560543807058,4.40740107092081,4.223359851651197,11.0675,10.532499999999999,10.542569751745228,10.500984642403917,10.298177524499152,10.463636896542162,7.165000000000001,7.232500000000002,6.99428369547809,7.058359508865195,6.599654310093753,6.486995382041133,8.584166666666667,8.584166666666668,8.023835781115459,8.150820123265213,6.9631194828797875,7.048763214274347,3.6737499999999996,3.692499999999999,3.4349223872721444,3.7644959229591644,3.2439396086330015,3.071348335380552,6.927499999999999,6.543749999999999,6.3416188484530815,5.909149597203372,5.255996331519157,5.706149713535937,18.567500000000003,18.567500000000003,17.47709234115367,16.93349458370595,15.989596008821643,15.829998596771405,7.042083333333333,7.042083333333335,6.777550965711931,6.78952822121976,6.733623865728551,6.630110694330309,12.553749999999999,11.550000000000004,11.359583464668614,11.248418187294217,10.446132660923139,10.721034667627379,3.1837500000000003,3.18375,3.2247610280738197,3.5721849637526146,2.780502450908616,3.5725000000000002,3.9087499999999977,3.75167426258363,3.5702978965209837,3.5883842937286814,3.7184504113673933
2010-02-28,POMRB,4.52,11.3,7.58,9.283333333333333,2.99,5.68,16.310000000000002,7.831666666666668,12.36,1.18,3.545,4.41125,4.562500000000001,4.449554444693785,4.295272027742732,4.322257370201833,3.8859562260308227,10.9925,10.944999999999999,10.845541851047138,10.72348450832849,10.415282452338587,10.547974592636102,7.11125,7.100000000000001,7.228570217286854,7.231389028956968,7.649890085735606,5.761471400930245,8.584166666666667,8.584166666666668,8.52763480200261,8.477780894724003,9.30451988173536,9.274139996993465,3.30875,3.6499999999999995,3.2569534323632867,3.2456631037625496,3.0595894158988117,2.949016493218444,7.687500000000001,6.178749999999999,6.0769713090718485,5.7438053381765455,6.399804861552448,6.2671340455367694,18.5675,18.567500000000003,17.010255404692202,16.94435114122854,16.46393015336544,16.42987160540231,7.042083333333334,7.042083333333335,7.199197246093825,7.252433144555097,7.882469343813223,7.7040618451861995,13.478541666666667,11.851250000000004,11.759750078801169,11.570281485562607,10.88069979274308,11.101352689201304,3.1837500000000003,3.18375,2.4068566168442915,1.2857538510303723,1.1805282619932418,3.5962500000000004,3.4624999999999986,3.669004557550178,3.5372742474903722,4.056025490339485,3.56104108734914
2010-05-31,PREMON,5.04,12.08,7.45,10.0,4.97,13.4,27.5,7.681428571428571,18.175,5.3450000000000015,4.44,3.9662500000000005,4.615,4.685732666816271,4.487654398201186,5.424044953891061,4.825324195513059,10.567499999999999,11.189999999999998,11.339325110628284,11.115052397770475,11.203896800247726,11.352760325510548,6.855,7.230000000000002,7.317142130372113,7.340473009905812,7.324736979403198,6.126681543930909,8.584166666666667,8.584166666666668,9.116580881201564,9.064231639063768,10.006055498074879,9.989512247441812,2.8987499999999997,3.697499999999999,3.942172059417972,4.343359432707158,4.907205236773258,4.828333125101234,7.246875000000001,7.676249999999999,9.006182785443109,7.937093936197072,6.924342289076314,6.06857905656759,18.567500000000003,18.567500000000003,21.20615324281532,16.95521470717176,27.648595180725053,28.449664632914903,7.042083333333333,7.042083333333336,7.392089776227724,7.554566132457585,7.683659171709559,7.570015945141533,13.587291666666667,13.256250000000003,14.325850047280701,13.186711649460806,12.958627796395348,12.86050388718961,3.1837500000000003,3.18375,3.5821139701065756,6.688658063451923,5.344587533654674,3.39375,3.6824999999999988,3.977402734530107,3.9728167022393923,3.8445362705516146,3.5308317960105584
2010-08-31,MONSOON,2.9,9.6,6.01,7.996666666666666,1.03,4.35,14.63,5.916666666666668,12.343333333333335,3.43,2.6,3.4937499999999995,4.2075,3.971439600089763,3.990448303685238,4.153906458467061,3.7996531822433006,9.99375,10.794999999999998,10.643595066376971,10.632794271948988,11.377892366441337,11.432790122866503,6.5112499999999995,6.9925000000000015,6.794285278223267,6.951427668074003,6.956036701086383,6.039443511427157,8.584166666666667,8.584166666666668,8.668615195387606,8.779193094506,8.055866314823293,7.987384287265971,2.8000000000000003,2.919999999999999,2.777303235650783,2.458050712042164,2.255295926068606,1.4721425815047169,6.5825000000000005,7.698749999999999,7.143709671265865,6.735240877846608,8.228462450134106,8.547893985785855,18.567500000000003,18.567500000000003,18.575691945689194,16.96608518280169,14.77345002685231,14.630001227656667,7.042083333333334,7.042083333333335,6.801920532403302,6.899762834562518,5.89526239855701,5.849392277800342,13.240312500000002,13.700833333333339,13.532843361701755,13.058844615141368,13.224368818901143,13.081592893297794,3.1837500000000003,3.18375,3.521268382063945,5.666239676855465,3.43022447455521,3.18375,3.509999999999999,3.426441640718064,3.2574091010629154,3.5724380542508527,3.9728444367552327
2010-11-30,POMKH,2.44,8.38,5.83,7.056666666666668,2.52,3.75,15.83,6.738571428571428,11.016666666666666,2.78,2.525,3.09,3.7249999999999996,3.3588637600538576,3.5073958904900437,3.471805491445176,3.1859322214712877,9.325000000000001,10.34,9.738157039826183,9.92717326938909,10.261603917697398,10.20823323101542,6.1674999999999995,6.717500000000001,6.40857116693396,6.545303929670649,6.400346506839943,5.0191766697070355,8.584166666666667,8.584166666666668,8.02383578389923,8.150420434096175,6.98499521525785,7.048763214274347,2.6250000000000004,2.877499999999999,2.67438194139047,2.216654190565531,3.1655315303519127,3.348648714138973,5.23625,6.794999999999998,5.786225802759519,5.732909234636372,6.707614392235405,7.128264515518158,17.574166666666667,18.567500000000003,17.47741516741352,16.976962632914336,15.968439671826765,15.830001328352374,7.042083333333333,7.042083333333335,6.7765808908705525,6.759068620167032,6.731442442549099,6.630110694330309,12.2003125,13.473750000000006,12.526372683687718,12.648147980479191,12.644894550435895,13.075116713893193,3.1837500000000003,3.18375,3.2247610292383664,3.5722445375392833,2.780265384722484,2.961875,3.2774999999999985,3.0658649844308385,2.869277592701696,3.1145919882164614,3.247856866535112
2011-02-28,POMRB,2.67,8.53,5.93,9.283333333333333,2.37,3.98,16.310000000000002,7.831666666666668,10.4925,1.18,2.795,2.82625,3.2625,3.0833182560323147,3.2378707354448597,2.7570230593865297,2.8471638513522564,8.8775,9.6475,9.25489422389571,9.483065952082216,9.812749432864885,8.910322987485646,6.089375,6.3050000000000015,6.217142700160376,6.236058648563329,7.130150678085557,6.214005196535972,8.584166666666667,8.584166666666668,8.527634803672871,8.477435889767424,9.298418847961264,9.274139996993465,2.585,2.722499999999999,2.552629164834282,2.071780296955123,2.971159540881568,3.0153628234192196,3.9425,6.369999999999998,5.063735481655712,5.115197350072678,6.006448702805034,5.985814543978109,16.58083333333333,18.567500000000003,17.010449100448113,16.98784705889211,16.443594736002364,16.196201780638628,7.042083333333334,7.042083333333335,7.198615201188998,7.206961284298037,7.844288311712659,7.7040618451861995,11.265416666666667,13.006875000000004,11.71282361021263,12.208545822515601,12.245016383192581,12.610517006797195,3.1837500000000003,3.18375,2.4068566175430197,1.285770640625135,1.1803040185329376,2.58375,3.0899999999999985,2.957518990658503,2.815510770848492,3.343352237512506,2.8589723414670205
2011-05-31,PREMON,3.66,9.5,6.35,10.0,4.19,4.33,19.55333333333333,7.681428571428571,11.7225,5.3450000000000015,3.415,2.78,2.9175000000000004,3.3139909536193892,3.3417918056469893,3.678502203493876,3.930603579693208,8.82125,9.002500000000001,9.352936534337426,9.469764274076434,9.913531446360507,9.021210021946489,6.217499999999999,6.030000000000002,6.270285620096225,6.129173729029941,6.40289437120855,5.149650833538903,8.584166666666667,8.584166666666668,9.116580882203722,9.06395485246051,10.003887139826908,9.989512247441812,2.6812500000000004,2.527499999999999,3.2075774989005694,3.421400522617441,4.784124324058652,4.7765938332332585,3.67875,4.102499999999999,4.770241288993427,4.796738329269236,6.055180736821083,5.307495022769471,16.580833333333334,16.580833333333334,18.0276027936022,16.998738477063245,27.628923540539304,26.59845084785912,7.042083333333333,7.042083333333336,7.391740549284828,7.504618322351001,7.684977911407461,7.570015945141533,11.227812499999999,11.393750000000004,11.716694166127578,12.15954016265174,13.45500376452145,13.866229615648997,3.1837500000000003,3.18375,3.5821139705258123,6.688620523061856,5.344735772308162,2.243125,2.8337499999999984,3.140511394395102,3.1021028879389885,3.112317865741098,2.808651206806761
2011-08-31,MONSOON,2.17,8.6,6.4849999999999985,7.996666666666666,1.49,3.07,14.63,5.916666666666668,11.316666666666668,3.43,0.6,2.8325,2.7350000000000003,2.8563945721716335,2.974632522560376,2.6398187037127263,2.872441223976759,8.945,8.752500000000001,9.051761920602456,9.186898978543462,9.678269378110956,8.808246408577737,6.389374999999999,6.1487500000000015,6.356171372057735,6.1113587316021425,5.970812552363074,5.073607966759541,8.584166666666667,8.584166666666668,8.6686151959889,8.778989286757144,8.042690015725176,7.987384287265971,2.7675,2.642499999999999,2.5205464993403415,2.4355253253128626,2.0891469413878414,2.543498890670977,3.475,3.7824999999999993,4.090144773396056,4.202194140369222,4.373021819108052,4.9769290899321375,16.58083333333333,16.580833333333334,16.668561676161318,17.009636856872287,13.829877486741552,14.629998834543295,7.042083333333334,7.042083333333335,6.8017109962375635,6.8543956422123244,5.911762926384421,5.849392277800342,11.246979166666668,11.137083333333338,11.556683166343213,12.02629047794284,11.854546145047651,11.612119841004143,3.1837500000000003,3.18375,3.5212683823154878,5.666195307197477,3.4301014400948775,2.065625,2.3337499999999984,2.1243068366370608,1.821678096831597,2.6869124043843935,3.1006343039069595
2011-11-30,POMKH,2.8,8.93,6.38,7.056666666666668,2.83,2.92,15.83,6.738571428571428,11.742499999999998,2.78,1.8,2.8649999999999998,2.8250000000000006,2.83383674330298,2.904109952830725,2.4541877934134506,2.4510859224751025,9.104166666666666,8.89,9.003057152361473,9.090918028042683,8.78400198785643,8.273744985460006,6.561249999999999,6.286250000000001,6.36570282323464,6.089812427847302,5.93461388732522,4.883822050971631,8.584166666666667,8.584166666666668,8.023835784260008,8.150285002850252,7.001617618781964,7.048763214274347,2.91125,2.7199999999999993,2.644327899604205,2.640700744230863,3.025578856951631,3.306335735780461,3.41125,3.5749999999999993,3.622086864037634,3.7502149914181993,3.790002804363122,4.332050314302068,16.580833333333334,16.580833333333334,16.33313700569679,17.020542229054108,15.045044674071551,15.829998738949607,7.042083333333333,7.042083333333335,6.7764551691711095,6.722652409499282,6.735262522786957,6.630110694330309,11.192916666666667,11.318541666666672,11.631009899805926,12.023910690573596,11.367230274219164,11.538409598683307,3.1837500000000003,3.18375,3.2247610293892928,3.5722209397850953,2.7801365673565153,1.968125,2.1524999999999985,1.9945841019822366,1.8004019665586384,1.6455016774848237,1.805651173862362
2012-02-29,POMRB,2.73,8.97,6.755,9.283333333333333,2.75,3.18,16.310000000000002,7.831666666666668,9.920000000000002,1.18,2.1,2.9591666666666665,2.8400000000000007,2.792302045981788,2.8341916570692316,2.6116877483125864,2.779023335277391,9.292708333333335,9.0,8.989834291416884,9.036467119699564,8.978594522599124,8.777265611785609,6.570624999999999,6.492500000000001,6.521421693940784,6.2180675163430905,7.025776615935218,3.78536211686587,8.584166666666667,8.584166666666668,8.527634803889338,8.477360961124726,9.293904051983091,9.274139996993465,3.0365625,2.8149999999999995,2.686596739762523,2.7364624142139635,2.8493760949918836,3.1600106475289023,3.540625,3.374999999999999,3.4452521184225806,3.5183656677531423,3.8490265576083975,3.854527955121119,16.58083333333333,16.580833333333334,16.323882203418073,17.031454595002593,15.54833684564298,16.418309569152274,7.042083333333334,7.042083333333335,7.198539768169333,7.180954365594512,7.834422599828198,7.7040618451861995,11.266875,11.175416666666672,10.946605939883558,11.593141843257026,11.50541387916774,11.610678302142022,3.1837500000000003,3.18375,2.4068566176335757,1.2857639900986793,1.1801743815227517,2.0478125,1.9787499999999985,2.036750461189342,1.941396411314084,2.2638848999638506,1.7915999291290658
2012-05-31,PREMON,3.86,10.333333333333334,6.9,10.0,4.96,4.62,19.55333333333333,7.681428571428571,11.8625,5.3450000000000015,3.33,3.072083333333333,2.8900000000000006,3.2193812275890727,3.1188538814936546,3.663181464167665,3.5921096265065664,9.62625,9.208333333333334,9.527233908183463,9.413181657463303,9.483721771430284,9.445291741647033,6.442499999999999,6.630000000000001,6.672853016364471,6.39796352772944,6.629155816800543,6.354030797257243,8.584166666666667,8.584166666666668,9.116580882333603,9.063931117739585,10.002307331158375,9.989512247441812,3.196875,3.0074999999999994,3.5959580438575136,4.553858663041063,4.6846280229183135,4.986242184562057,3.8912500000000003,3.4474999999999993,3.9151512710535483,3.7898197030953384,4.392054556453519,3.6264183918849517,16.580833333333334,16.580833333333334,17.615662655384178,17.042373971057458,19.658429821316325,20.794453797894345,7.042083333333333,7.042083333333336,7.391695289473027,7.488804230109227,7.6830449448488585,7.570015945141533,11.342395833333333,11.210416666666674,11.312963563930134,11.71862902113385,12.760278513668625,12.794316702775847,3.1837500000000003,3.18375,3.582113970580146,6.6886353930723725,5.3448322644002895,2.220625,1.9574999999999985,2.554050276713605,2.6312181612299006,2.234166557963369,1.9378622648271226
