Date,Season,Ankola,Haliyal,Yellapur,Kumta,Mundgod,Honavar,Siddapur,Bhatkal,Karwar,Supa,Sirsi,Ankola_Trend,Ankola_SMA,Ankola_EWMA,Ankola_DES,Ankola_TES,Ankola_ARIMA,Haliyal_Trend,Haliyal_SMA,Haliyal_EWMA,Haliyal_DES,Haliyal_TES,Haliyal_ARIMA,Yellapur_Trend,Yellapur_SMA,Yellapur_EWMA,Yellapur_DES,Yellapur_TES,Yellapur_ARIMA,Kumta_Trend,Kumta_SMA,Kumta_EWMA,Kumta_DES,Kumta_TES,Kumta_ARIMA,Mundgod_Trend,Mundgod_SMA,Mundgod_EWMA,Mundgod_DES,Mundgod_TES,Mundgod_ARIMA,Honavar_Trend,Honavar_SMA,Honavar_EWMA,Honavar_DES,Honavar_TES,Honavar_ARIMA,Siddapur_Trend,Siddapur_SMA,Siddapur_EWMA,Siddapur_DES,Siddapur_TES,Siddapur_ARIMA,Bhatkal_Trend,Bhatkal_SMA,Bhatkal_EWMA,Bhatkal_DES,Bhatkal_TES,Bhatkal_ARIMA,Karwar_Trend,Karwar_SMA,Karwar_EWMA,Karwar_DES,Karwar_TES,Karwar_ARIMA,Supa_Trend,Supa_SMA,Supa_EWMA,Supa_DES,Supa_TES,Supa_ARIMA,Sirsi_Trend,Sirsi_SMA,Sirsi_EWMA,Sirsi_DES,Sirsi_TES,Sirsi_ARIMA
2007-02-28,POMRB,6.2025,10.44,8.99,5.26,7.295,8.122499999999999,6.891666666666668,6.295,1.854,5.377999999999999,11.761666666666665,5.686562499999999,5.811666666666672,5.770187830933054,6.187476235552079,6.856617105422881,7.112820049558958,7.193125,8.778750000000002,8.27256966092542,8.526682254494277,6.659202821744561,6.8243897049343,8.620312499999999,8.498958333333334,8.536452133227153,8.519317087754997,9.538631823653303,9.719900278557185,5.090208333333334,5.356666666666665,5.0724187960064935,5.303300233279366,5.908188365929224,5.874486470895747,5.731249999999999,5.695000000000003,5.78760155067812,4.956639895377438,6.468091387720438,7.385580369229768,6.4705208333333335,6.187708333333334,6.607027437786989,6.606363642582053,5.869333314278211,5.022895625030112,5.639166666666668,5.6533333333333315,5.942989608887997,5.9606471789191255,6.647739802185802,6.770426700443379,5.6899999999999995,5.707499999999998,5.699988170195994,5.704339579203062,6.792059982111801,6.564027747765022,1.568375,1.4186249999999996,1.5112902975512972,1.4288248155357632,1.848855811234314,1.8492977406157824,4.980437500000001,4.773875000000004,4.693292689635106,4.90624435010071,5.870332773058899,5.982861018158171,10.17625,11.261000000000003,10.996670430490806,10.99809333589347,11.269396673347162,11.48078107863029
2007-05-31,PREMON,9.1825,7.51,11.823333333333332,6.926666666666668,9.425,5.956666666666668,7.118333333333332,7.289999999999999,2.466,9.2325,10.836,5.445729166666666,5.890625000000005,7.135112698559832,6.961273274821167,8.649469918596727,8.210623576802282,6.5787499999999985,7.738750000000001,7.967541796555253,8.65931590350661,12.84669353579021,11.62797805632735,8.442499999999999,8.501458333333334,9.851204613269624,9.412760424015477,11.897366847697754,12.119771034740845,5.133125000000001,5.195833333333331,5.8141179442705635,5.725615761820679,7.118696005962152,6.673944273084772,5.406875,5.803750000000003,7.2425609304068725,6.408845129669557,9.079588910848555,10.09901098534309,6.9288541666666665,5.991875000000001,6.346883129338861,6.737501167552249,7.598520198189591,7.205900256259692,5.649375000000001,5.549999999999998,6.413127098666131,6.105975765286693,7.809950426133067,7.640699578210805,5.66625,5.682499999999997,6.335992902117596,6.122949463571789,6.486842784988143,6.3774491486714,1.5433125,1.5816249999999998,1.8931741785307783,1.518767698791597,2.3577559222639,2.7898270695466723,5.063625000000001,4.878250000000005,6.508975613781064,5.630828425793744,8.724303143431829,9.125557860572847,9.345708333333333,10.527500000000003,10.932402258294484,10.982111487752139,12.976524991846988,12.935566945346824
2007-08-31,MONSOON,1.7675,3.47,4.593333333333333,3.49,1.675,6.3525,3.5116666666666667,3.965,0.708,1.9200000000000004,5.7139999999999995,5.3178125000000005,5.482500000000005,4.988067619135899,5.803035334586261,3.9319417764456466,3.7614556579260623,6.54375,6.647500000000001,6.168525077933151,7.993437356587432,6.338590283884686,7.3790227370529715,8.206666666666667,8.739166666666668,7.748056101295108,8.383797065724096,5.350670413935485,3.8635258794738165,5.315,4.984583333333331,4.884470766562338,5.238646655115637,4.033437282546499,4.179740542546486,4.960625000000001,5.658750000000003,5.015536558244123,5.056918840644742,3.7559408982945914,3.7287344848896398,6.937916666666667,6.949166666666668,6.349129877603317,6.914545797246317,3.5570329063633475,2.678665583471428,5.507083333333334,5.728333333333332,5.2525429258663445,5.601639416699339,3.8131851849364975,3.695099539444442,5.6575,5.697499999999997,5.387595741270557,5.658452152009873,4.130457257649919,3.929869588007953,1.52975,1.5551249999999999,1.4191045071184671,1.4643997854130726,0.6623833448452119,0.7288087478967191,5.060874999999999,5.0826250000000055,4.673385368268638,4.998855357636513,2.530973447829511,2.161850279973252,8.932666666666666,9.825000000000003,8.84504135497669,10.390826749975282,8.213542598200839,8.512787747766248
2007-11-30,POMKH,4.483333333333333,4.62,7.176666666666668,5.45,2.225,7.2025000000000015,4.760000000000002,4.99,1.098,3.648,7.154000000000001,5.298854166666667,5.408958333333339,4.786173904814873,5.406178333577334,5.3970584663580725,5.305268549193152,7.11125,6.510000000000002,5.549115046759891,7.526818524534528,4.904090518585565,3.649665913325495,8.149166666666666,8.145833333333336,7.5195003274437315,8.063984650455298,7.190493016812324,7.449708606529149,5.343541666666667,5.2816666666666645,5.1106824599374026,5.275641682730527,4.721436180963194,4.939457046034642,4.93625,5.155000000000003,3.8993219349464736,4.058039634013682,3.5647283089579243,4.192488386152977,7.481770833333333,6.908541666666668,6.690477926561991,7.258996886680632,6.4062680751857375,6.309274213206789,5.390208333333334,5.570416666666665,5.055525755519808,5.357680161273281,5.35018415792943,5.870399684952519,5.6831249999999995,5.634999999999996,5.228557444762334,5.478966649234445,5.1359099626306,4.997645664515375,1.5252500000000002,1.5314999999999999,1.2906627042710803,1.4414132128368025,1.1904658827382728,1.2243084220515497,4.8702499999999995,5.044625000000005,4.263231220961183,4.709930527812996,4.301926340848756,4.369488171307498,9.254,8.86641666666667,8.168624812986014,9.997163829880641,9.041644090043091,9.156950933479024
2008-02-29,POMRB,5.473333333333334,10.71,9.476666666666668,5.526666666666666,5.74,8.3575,6.3850000000000025,6.475,1.84,5.507999999999999,12.291666666666664,5.684479166666667,5.226666666666672,5.061037676222257,5.305087197540067,6.262140743452901,6.988064451766881,8.0125,6.577500000000002,7.613469028055935,8.185895406963606,7.778430332442548,7.8595567896413305,8.090416666666666,8.267500000000002,8.302366863132907,8.358236193423275,9.31875133038263,9.78611880435956,5.401250000000001,5.348333333333331,5.277076142629108,5.332116142060218,5.701895097773664,5.59608002163722,5.18875,4.766250000000003,4.635593160967884,4.390120298203031,5.619330222566973,6.392337993710996,8.004687500000001,6.967291666666669,7.357286755937195,7.84733219256783,7.115507962586941,7.0033658782763775,5.514958333333335,5.443749999999998,5.587315453311886,5.433632459111015,6.3601855643836505,7.080345105852528,5.7281249999999995,5.679999999999996,5.7271344668574,5.694211545746779,6.712411854753001,6.4994378561330235,1.5280000000000002,1.5279999999999998,1.5103976225626483,1.4785968559169176,1.844929868246418,1.8252341226664246,4.791125,5.077125000000005,4.761138732576709,4.779619343483551,5.870332773058516,5.866154766613461,10.069625,8.99891666666667,9.817841554458274,10.20623966059308,9.536688531615766,9.813214100579334
2008-05-31,PREMON,9.76,11.78,10.876666666666667,6.8883333333333345,10.785,10.0725,6.69,7.314999999999999,2.4440000000000004,7.5775,12.876666666666667,6.13875,5.371041666666672,6.940622605733354,6.330609049869161,8.44124443562026,8.33806239941304,8.965,7.645000000000003,9.28008141683356,9.021645353589168,11.095245254313607,9.313033290351903,8.236354166666668,8.030833333333335,9.332086784546412,9.003733908616104,11.801985469754575,11.913140332766933,5.356041666666667,5.338749999999997,5.921579018910799,5.736447581059449,7.128228508249482,7.000379628453096,5.67,5.106250000000003,7.095355896580731,6.575485557577881,7.964219687299289,9.168372727521131,8.06875,7.9962500000000025,8.443372053562317,8.821706081454861,7.849665019352902,6.407711305591085,5.817000000000002,5.336666666666665,6.028389271987132,5.575956570789022,7.473439655059365,7.656837115599734,5.847499999999999,5.686249999999996,6.36228068011444,6.117536862386942,6.695294933366721,6.559156170163006,1.56725,1.5224999999999997,1.8838385735375893,1.5647403854052746,2.391379372611821,2.1053201534328627,5.089874999999999,4.663375000000006,5.887683239546026,5.2358916026577464,8.72430314343178,9.146192049006281,11.292166666666667,9.509083333333336,11.04137159934163,10.471782525034063,11.89341517663602,11.695306286014448
2008-08-31,MONSOON,4.275,6.41,5.07,3.99,2.335,6.420000000000001,4.9380000000000015,4.3,0.752,2.942,10.198333333333334,6.324791666666667,5.997916666666672,5.874373563440012,5.901893951643831,2.784383706871836,3.4924941869615966,9.555,8.380000000000003,8.132048850100137,8.80908536266123,5.845939766229916,6.600868869707275,8.378958333333333,8.150000000000002,7.627252070727847,8.121268441785105,5.1052859344802215,3.915566288189618,5.226875,5.463749999999997,5.148947411346479,5.3689092142653685,3.905916747481746,4.353772209087175,6.3343750000000005,5.271250000000003,5.191213537948439,5.5738010160098295,3.5750337149762146,3.897125464110289,8.1128125,8.013125000000002,7.634023232137391,8.715568629483542,5.325999852530475,5.0260360530843045,5.9266250000000005,5.693249999999999,5.59223356319228,5.405275156425439,3.4561583992398472,3.388720036295189,5.900625,5.769999999999996,5.537368408068663,5.736371333379969,4.125531664339057,3.9320560124780726,1.5997500000000002,1.5334999999999996,1.4311031441225535,1.5117930942808069,0.6670877586548993,0.766638134564596,5.269874999999999,4.918875000000005,4.709409943727616,4.833853897174291,2.5309734478288113,2.1151859409542406,11.638458333333334,10.630166666666671,10.704156292938311,10.422267008312453,8.027234247406597,8.081710761031427
2008-11-30,POMKH,5.609999999999999,9.3,7.8675,4.588333333333333,5.415,7.6475,5.75,5.609999999999999,1.368,5.016,12.449999999999998,6.3412500000000005,6.279583333333338,5.768624138064007,5.830016603800908,5.107297841316783,5.193032299282935,8.96875,9.550000000000002,8.599229310060082,9.105472389017613,5.5112992136814904,5.855476359823874,8.5425,8.322708333333335,7.723351242436708,8.00314910446721,7.0723395759211,7.863005639984217,5.161875,5.24833333333333,4.924701780141221,5.171050480918775,5.133007115995859,4.959964741960093,6.445625,6.068750000000002,5.280728122769063,5.661468970987913,3.701267038231427,4.020283477958903,8.061250000000001,8.124375000000002,7.639413939282434,8.850253415539674,7.497013343979654,6.8799945007575625,6.098125,5.940749999999999,5.655340137915368,5.398522149107551,5.391615479314422,5.149274143083283,5.865625,5.924999999999995,5.5664210448411975,5.705657792426115,5.154128503057371,4.9895307087043275,1.6302500000000002,1.6009999999999998,1.4058618864735322,1.5084988867065012,1.1488788926877087,1.150276450154286,5.5666875000000005,5.260875000000005,4.83204596623657,4.827390843333389,4.301926340848231,4.230279034862325,11.221291666666666,11.95416666666667,11.402493775762986,10.63043180973333,10.19622498865318,10.085632978574266
2009-02-28,POMRB,5.834999999999999,10.75,9.926666666666668,5.355,7.865,8.265,6.272,6.279999999999999,1.83,5.58,9.766,6.061562499999999,6.370000000000005,5.795174482838403,5.820574702710539,6.195458679784399,6.786458857594391,8.60125,9.560000000000002,9.459537586036049,9.63900212224458,9.759612530409385,10.202626884287234,8.779166666666667,8.435208333333335,8.60467741212869,8.4295256649025,9.343147663032752,9.484691164090343,5.060833333333333,5.205416666666664,5.096821068084733,5.184166191620753,5.636761726218046,5.424193682455677,6.4418750000000005,6.600000000000001,6.314436873661438,6.582510761449505,6.908563112239811,7.7156914180407075,7.8999999999999995,8.101250000000002,7.88964836356946,9.069929766777207,8.212266935716295,7.868580280612374,6.2895,5.912499999999999,5.902004082749221,5.496479065773004,6.613556628238896,6.9447115182927215,5.669375,5.876249999999995,5.851852626904718,5.848355190062631,6.745844625027619,6.485881668593257,1.65975,1.5984999999999996,1.5755171318841192,1.5423498576963297,1.87228883936077,1.8477446592821165,5.902687500000001,5.2788750000000055,5.131227579741942,4.929480993956517,5.870332773058333,5.797384480762177,11.173541666666665,11.322750000000003,10.747896265457792,10.525336073127345,11.88022476567903,12.268232299474485
2009-05-31,PREMON,9.53,7.05,11.735,6.54,9.55,9.7525,8.174999999999999,7.23,2.6979999999999995,9.88,12.064999999999998,5.6865625,6.312500000000005,7.289104689703041,6.769820153580043,9.228827160613173,8.521894592740919,8.647499999999999,8.377500000000001,8.495722551621629,9.43651836107283,12.275479467899219,9.370678653160134,8.720729166666667,8.649791666666669,9.856806447277215,9.307669887833317,11.901376484795797,11.499221144485729,5.090833333333333,5.11833333333333,5.67409264085084,5.505446658833058,7.017172887757712,6.96419029406186,6.421875,6.291250000000001,7.608662124196863,8.021934066403155,9.568958090917643,10.532250377004857,7.761874999999999,8.021250000000002,8.634789018141674,9.607573644638878,8.992466287066781,8.749302074963847,6.259625,6.283749999999999,6.811202449649532,5.948075279315347,7.644952027661919,8.2382196961028,5.438124999999999,5.854999999999996,6.403111576142831,6.226702224584427,6.899322893847292,6.707507577461796,1.6835,1.6619999999999995,2.0245102791304714,1.646755904513906,2.4394919048447194,2.4561701788718975,5.882937500000001,5.854500000000005,7.030736547845166,5.834316462061728,8.724303143431367,8.844983156429327,11.095749999999999,11.119833333333336,11.274737759274675,10.685884818818554,12.8390574457339,12.715225450814803
2009-08-31,MONSOON,2.2675,8.2,6.105,3.5300000000000007,3.54,5.4499999999999975,4.984,2.815,0.7340000000000001,3.3275,10.627999999999998,5.708124999999999,5.810625000000005,5.280462813821825,5.804237445194519,3.54959929563058,3.5940577475340594,8.40125,8.825000000000003,8.377433530972977,9.416967725224865,6.491336511329799,5.835051975590861,8.688645833333332,8.90854166666667,8.35608386836633,8.671558698604754,5.338408500122454,4.346251767883777,5.147500000000001,5.00333333333333,4.816455584510504,5.042252976862259,3.87573225492437,4.144592971232509,6.179375,6.5925,5.981197274518118,7.107483018003939,4.107759217595808,2.9748578365899565,7.726875,7.7787500000000005,7.360873410885004,8.931016899615694,6.01473314724824,5.916699440011904,6.260833333333334,6.295249999999998,6.080321469789719,5.800392825939231,3.9211447605077754,4.475403206150293,5.378125,5.483749999999996,4.9678669456856985,5.451261058034269,4.221985246732924,4.0033087111133625,1.6817499999999999,1.6574999999999995,1.508306167478283,1.5894835232827667,0.7545341381155763,0.7276596422562054,5.82075,5.950875000000005,5.5494419287070995,5.4962844638733515,2.5309734478293056,2.2739447918389573,11.119124999999997,11.227250000000002,11.016042655564805,10.67598631987916,8.468372677587473,8.690950359479762
2009-11-30,POMKH,4.6175,7.88,6.3649999999999975,5.288333333333334,4.05,7.5124999999999975,5.465,5.245,1.5759999999999998,4.4725,11.398,5.81,5.562500000000005,5.015277688293095,5.484758917333812,5.2073873797614265,5.245938816537541,8.8725,8.470000000000002,8.178460118583786,9.310664156538866,7.2382726952990115,7.388156584898242,8.829583333333332,8.532916666666669,7.559650321019797,8.125194668644816,7.4467591941665905,7.753554384759865,5.139583333333334,5.178333333333331,5.005206684039636,5.057153767979514,4.807656314385536,4.995720282556656,5.699375,6.251250000000001,5.208718364710871,6.3494525801815405,4.487778922473451,4.92677333995509,7.780520833333333,7.744999999999999,7.421524046531001,8.766678739908805,7.744452841195233,7.370386701325838,6.2400416666666665,6.2239999999999975,5.834192881873831,5.743646353880021,5.762987254729361,6.047923829591351,5.368125,5.3924999999999965,5.0787201674114195,5.342719356248296,5.223581367787138,5.111827164271975,1.6915,1.7094999999999994,1.5353837004869697,1.6000785308665206,1.2792672157885396,1.218638713844897,5.774,5.815000000000005,5.11866515722426,5.3662756214836635,4.30192634084889,4.381147487299203,11.314,10.964250000000002,11.168825593338882,10.753692602137843,10.634070003194797,10.706950050467276
2010-02-28,POMRB,7.0,10.2,11.1725,5.108333333333333,7.29,8.120000000000001,6.566666666666666,6.165,1.608,5.626,11.005,5.8371875,5.853750000000005,5.809166612975857,5.797587384361297,5.841133026981817,6.660952230559127,8.898124999999999,8.332500000000003,8.987076071150272,9.614416483196893,10.360485882453297,10.397919616642499,8.805833333333332,8.844375000000001,9.004790192611878,8.846290994186083,9.386839418935136,9.471112540001386,5.059791666666667,5.1166666666666645,5.046457343757115,5.033503586597917,5.509290909562015,5.387460971807335,5.343125,6.1075,6.041231018826522,6.742342522822985,6.882870430872639,7.0934652932430975,7.860624999999999,7.708749999999998,7.700914427918601,8.736148574095584,8.384156655361894,8.121869851476738,6.020458333333333,6.2976666666666645,6.127182395790966,5.89069294218603,6.8382745355839445,7.0856446653087515,5.485625,5.363749999999996,5.513232100446851,5.486584712227812,6.594173490219992,6.434758477231377,1.72025,1.6539999999999995,1.564430220292182,1.612423668805365,1.9199940389774257,1.835531899487226,5.626812500000001,5.826500000000005,5.321599094334557,5.445920287232956,5.870332773058581,5.75577660284513,11.133416666666665,11.274000000000003,11.10329535600333,10.78288037081726,11.890351856563932,12.115987278373018
2010-05-31,PREMON,9.18,11.37,11.616666666666665,6.723333333333334,6.285,10.326666666666666,7.713999999999999,7.265,2.998,9.46,12.385,5.8834375,5.766250000000005,7.1574999677855144,6.667268305911179,9.273624996465225,8.649154121794757,7.98375,9.412500000000003,9.940245642690162,10.108365936252225,10.876334923466679,9.644681093421696,8.735937499999999,8.814791666666668,10.049540782233795,9.647171062144173,12.15689495395218,11.263915919313668,4.9399999999999995,5.162499999999998,5.717207739587603,5.431804939817105,6.796926809093284,6.759002054398964,5.365625,5.29125,6.1387386112959135,6.726134271811096,9.335899642535624,9.994359025172212,7.748645833333334,7.852291666666666,8.751215323417828,9.25608867688275,9.274147780902712,9.390288280990505,5.893499999999999,6.182416666666665,6.7619094374745785,6.244383986834709,7.885298665742015,7.72540087306829,5.557499999999999,5.372499999999996,6.213939260268111,5.913665514833664,6.913159626442609,6.807011706458578,1.6875,1.7289999999999994,2.1378581321753094,1.738056830172037,2.5720947374649676,2.5574897530244587,5.4915,5.721500000000004,6.976959456600735,6.235681515245749,8.72430314343207,9.04308770519189,10.664749999999998,11.354000000000003,11.615977213601997,10.966218091444524,13.201980273084086,13.032324830208168
2010-08-31,MONSOON,2.835,4.085,6.033333333333334,2.708333333333333,3.955,5.516666666666668,3.688333333333334,3.72,0.664,2.5700000000000003,8.863333333333333,5.732083333333334,5.908125000000005,5.428499980671309,5.8581166301667364,2.960589678532358,3.42120785627061,7.665,8.383750000000003,7.598147385614097,9.218950242525572,7.69289412612338,7.908156779200709,8.6009375,8.796875,8.44305780267361,8.940525519420179,5.528051368710867,5.0222757808900695,4.779875,4.957083333333331,4.513657977085895,4.789041941089678,3.742630765375978,4.013150794207954,5.386875,5.395,5.265243166777548,5.895496749781227,2.7301303910905603,1.60839969920099,7.733333333333334,7.8689583333333335,7.457395860717364,8.486914942099409,6.048132928822311,5.6185051396227585,6.000166666666667,5.858499999999998,5.532478995818081,5.842759736514107,4.004788751420813,3.8204564543421835,5.7664583333333335,5.5987499999999955,5.216363556160867,5.410402477457841,3.8670598284423647,3.751870246920772,1.6897499999999999,1.7114999999999994,1.5483148793051857,1.671425688195939,0.8062752389187073,0.7439574190770069,5.5541875,5.532125000000004,5.214175673960441,5.716969899099188,2.5309734478298207,2.475597625225856,10.486041666666667,10.912833333333335,10.514919661494531,10.741809407305439,8.818972838880434,9.181354070963778
2010-11-30,POMKH,4.42,4.68,5.8775,5.151666666666667,3.815,6.55,5.745,4.915,1.384,4.1475,9.413333333333334,5.331979166666667,5.858750000000006,5.025099988402785,5.491178745963641,4.99901657134289,5.162763749813736,7.598125,7.583750000000003,6.430888431368458,8.454441652628221,7.64914977642688,8.748403915688545,8.349166666666665,8.675,7.416834681604167,8.219506773557825,7.590357286031015,7.339245400990173,4.509333333333333,4.922916666666664,4.768861452918204,4.811326844755003,4.8951483728542335,4.88553374118754,5.720625,5.33625,4.685145900066529,5.1254222752248,3.7868748345082084,4.904720429751257,7.537083333333333,7.628333333333334,7.0944375164304185,8.014488376447247,7.855340229272887,7.461188986567606,6.138,5.928499999999998,5.617487397490848,5.826850554866177,5.5384503479252745,5.408005301296273,5.786666666666666,5.516249999999995,5.09581813369652,5.24440624167554,5.235122163996601,5.132748272990297,1.6607500000000002,1.6634999999999993,1.4825889275831114,1.662467332097408,1.4380548925317764,1.4609364906656985,5.609500000000001,5.450875000000004,4.787505404376264,5.489415683395202,4.301926340849072,4.398632563430413,10.641041666666666,10.416666666666668,10.074285130230052,10.591564637942247,10.37740059832257,10.523625290562139
2011-02-28,POMRB,5.986666666666667,10.85,10.579999999999998,3.964,7.695,8.959999999999997,7.1400000000000015,8.166666666666666,1.818,6.4525000000000015,11.560000000000002,5.0304166666666665,5.605416666666673,5.409726659708339,5.550768756954891,6.2821803973619055,6.701829723652886,7.9018749999999995,7.7462500000000025,8.198533058821074,8.845040632047453,10.179109244069318,9.821444942730329,7.919791666666667,8.526875,8.682100808962499,8.746344637355294,9.419233109920617,9.9466018157462,4.356,4.63683333333333,4.446916871750922,4.546014160526529,5.234498332367302,5.241836102442194,5.814375,5.4375,5.889087540039918,5.790875309905443,6.357847048077559,7.00860368244327,6.989999999999999,7.838333333333332,7.84066250985825,8.190416354534658,8.33595725440484,8.12067512312454,6.303125000000001,6.071833333333331,6.2264924384945095,6.067599667466711,6.7264668634908755,6.616855056358861,5.449166666666667,6.016666666666662,6.324157546884578,5.93451090050479,6.491368603487687,6.370534961112766,1.61075,1.7159999999999993,1.616753356549867,1.688026213334434,1.8166756912554647,1.730808168616418,5.619000000000001,5.657500000000004,5.453503242625759,5.687143637545031,5.870332773058574,5.7309888985189605,10.643958333333334,10.555416666666668,10.668571078138033,10.691963793024417,11.137593668170778,11.320023000449067
2011-05-31,PREMON,6.9925,10.185,10.195,5.703333333333332,8.55,7.916666666666668,8.243333333333334,5.425,2.556,9.076,13.07,5.169166666666667,5.058541666666673,6.042835995825003,5.872665789526041,9.088016193464298,8.713803742356914,8.729375,7.450000000000003,8.993119835292646,9.103532358318057,10.92455872181303,8.735091835775497,7.790312499999999,8.171458333333334,9.2872604853775,9.14903806945766,12.079177506704323,11.330771011488643,4.269333333333334,4.38183333333333,4.949483456383886,4.752308115284855,6.527700417061018,6.39700960523225,5.621875000000001,6.00375,6.953452524023951,6.72861218941917,9.16196390334396,9.258523389075599,6.899479166666666,7.235833333333332,7.871064172581617,8.097871480520674,9.639703310382762,9.988580615794028,6.476458333333333,6.204166666666666,7.0332287964300395,6.504264467238996,7.92657280049105,7.809345819939169,5.401041666666666,5.556666666666662,5.964494528130746,5.879266181525193,7.08986158072404,6.892905479454706,1.621,1.6054999999999995,1.9924520139299202,1.7731844996847537,2.7761733483964903,2.832043015383219,5.7177500000000006,5.561500000000004,6.902501945575455,6.365772706459127,8.72430314343252,9.122719152364082,10.77,10.726666666666668,11.62914264688282,10.957766518980625,12.824664906947241,12.621736919885233
2011-08-31,MONSOON,2.6100000000000003,7.6999999999999975,4.0200000000000005,2.5016666666666665,2.44,3.55,4.48,2.8600000000000003,0.7060000000000001,3.03,8.201666666666666,5.532395833333334,5.002291666666673,4.669701597495002,5.0799120285183665,2.518178346730787,3.3450939603619956,8.913124999999999,8.353750000000002,8.475871901175587,8.893619990635013,6.348285031925917,6.977647186387251,7.6590625,7.668125000000001,7.1803562912265,7.9536913192258165,5.213519596744386,5.6263783541216785,4.393416666666667,4.330166666666663,3.970356740496998,4.156838332393301,3.0086021531063905,3.4818350881175606,5.371875,5.625,5.1480715144143705,5.475770275273425,3.4769029022752957,3.2737467685343207,6.957916666666666,6.744166666666664,6.14263850354897,6.932799131288606,5.674133894224304,5.553436168905619,6.513333333333334,6.402083333333333,6.011937277858024,6.225798094075245,4.155110487926278,4.404121396717127,5.207083333333333,5.341666666666662,4.722696716878447,5.170026242626813,3.8313227301107418,3.7403780211494912,1.6317500000000003,1.6159999999999997,1.4778712083579522,1.7057498929858304,0.7284155933594958,0.7027232964105823,5.81775,5.676500000000004,5.353501167345272,5.895736632874357,2.5309734478299837,2.493628750269114,10.985000000000001,10.561250000000001,10.258152254796357,10.659650759709484,8.746636392186506,9.085665241512102
2011-11-30,POMKH,5.755,7.685,6.855,4.665,3.79,7.7925,6.34,5.39,1.4240000000000002,4.4775,11.083333333333336,6.108750000000001,5.336041666666672,5.103820958497002,5.14125917903276,4.380546941745546,5.066021113169693,8.899999999999999,9.105000000000002,8.159523140705353,8.6847232451428,6.904694752913704,7.082976866462407,7.524374999999999,7.9125000000000005,7.0502137747359,7.5652031474644525,6.976483440856667,6.612950381798398,4.784166666666667,4.208499999999996,4.248214044298199,4.164441770307342,4.666208721905278,4.7883184665693985,5.0218750000000005,5.6187499999999995,4.604842908648623,4.8232237408514385,3.6798189409284245,3.9270818673683277,7.171770833333333,7.054791666666664,6.8025831021293826,6.944898525273614,7.08650382297716,6.878991239844597,6.455,6.550833333333332,6.143162366714814,6.288252533259253,5.832068487435087,6.249261512165848,5.209375,5.460416666666663,4.989618030127069,5.152813470257892,5.116020132021008,5.08098733331382,1.69225,1.626,1.4563227250147714,1.6959307423423817,1.4020420461374927,1.4902124701547397,5.857,5.759000000000004,5.003100700407163,5.692501343273442,4.301926340849261,4.350665521663918,11.1246875,10.978750000000002,10.588224686211149,10.702745471200075,10.135874003945839,10.212210016907807
2012-02-29,POMRB,7.557500000000001,9.315,8.5525,5.4433333333333325,5.7200000000000015,8.184999999999999,6.84,6.1400000000000015,1.864,6.922499999999999,11.61,6.590343750000001,5.728750000000005,6.085292575098201,5.6753960942897095,5.96354096964903,6.608921214941271,8.683828125,8.721250000000001,8.621713884423212,8.781869904785472,10.8676522292833,10.0513669630398,7.678333333333334,7.405625000000001,7.65112826484154,7.658884489264105,9.085771737391168,10.406723460712405,5.054020833333333,4.57833333333333,4.726261759912252,4.3890205076384365,4.3870022371609,4.709203086181918,5.049531249999999,5.125,5.050905745189175,4.929589196812307,6.281767591063552,7.14187071283958,7.545343749999999,6.861041666666664,7.355549861277629,7.090568881289666,8.273959295844499,8.656955806154066,6.368034266591252,6.475833333333332,6.4218974200288885,6.434774244230973,7.087423083387612,7.333635567064099,5.472578125,4.953749999999996,5.449770818076242,5.340325685498087,6.821720780634541,6.733635854267953,1.7791193181818181,1.6375000000000002,1.619393635008863,1.7211936202669724,1.806637069836629,1.7018301107682534,5.8095357142857145,5.876500000000004,5.770860420244298,5.940019367371316,5.870332773059052,5.868610945110614,11.17330018939394,10.99125,10.996934811726689,10.803095096848567,11.44484508625885,11.624243348349129
2012-05-31,PREMON,10.0325,11.615,11.145,7.35,7.725,10.4025,8.076666666666666,7.47,2.9939999999999998,8.92,14.1375,6.7394375,6.488750000000005,7.664175545058921,6.843572893648365,8.315799224380545,8.4928847962693,8.05671875,9.078750000000001,9.819028330653927,9.300925342004517,10.997309611673693,10.273683462331787,7.665,7.6431249999999995,9.048676958904924,8.436358406321109,11.447213326852996,11.032534316234798,5.210916666666667,4.989999999999997,5.775757055947351,5.109656842263756,6.086437711245136,6.096409498986928,5.1371875000000005,4.91875,6.120543447113505,5.757692541699368,8.369034148620457,8.132690578558176,7.5688125,7.482499999999997,8.574329916766578,7.821737311094669,8.963428965339537,8.664745878579039,6.122794723658695,6.434166666666666,7.083805118683999,6.799372709406764,8.13985084672283,8.11929932530192,5.263072916666667,5.464999999999995,6.257862490845746,5.86866625231441,6.584536704705863,6.5803661588572595,1.7737386363636365,1.747,2.1692361810053176,1.8383391861847989,2.6886200648813636,2.800509957335391,5.793133928571428,5.837500000000004,7.030516252146579,6.5494980850083495,8.724303143433012,9.113807875253897,11.016987283549783,11.258125000000001,12.253160887036014,11.183767889788399,13.058062305772685,12.872248067450855
