Date,Season,Raniganj,Forbesganj,Palasi,Araria,Narpatganj,Bhargama,Jokihat,Raniganj_Trend,Raniganj_SMA,Raniganj_EWMA,Raniganj_DES,Raniganj_TES,Raniganj_ARIMA,Forbesganj_Trend,Forbesganj_SMA,Forbesganj_EWMA,Forbesganj_DES,Forbesganj_TES,Forbesganj_ARIMA,Palasi_Trend,Palasi_SMA,Palasi_EWMA,Palasi_DES,Palasi_TES,Palasi_ARIMA,Araria_Trend,Araria_SMA,Araria_EWMA,Araria_DES,Araria_TES,Araria_ARIMA,Narpatganj_Trend,Narpatganj_SMA,Narpatganj_EWMA,Narpatganj_DES,Narpatganj_TES,Narpatganj_ARIMA,Bhargama_Trend,Bhargama_SMA,Bhargama_EWMA,Bhargama_DES,Bhargama_TES,Bhargama_ARIMA,Jokihat_Trend,Jokihat_SMA,Jokihat_EWMA,Jokihat_DES,Jokihat_TES,Jokihat_ARIMA
2013-05-31,PREMON,7.123333333333332,4.3500000000000005,2.8433333333333333,4.5,3.1,3.4666666666666663,2.82,3.633020833333333,2.99395833333333,3.819348757052812,2.821490998882446,2.9278481125278235,2.316869593634253,3.3045312499999997,3.4409374999999986,3.802228031344465,3.5322381498712483,3.8052075994443495,3.5542249060264695,2.315,2.3525,2.569767156862745,2.539680091225324,2.822381278288413,2.843333331155077,4.147500000000001,4.124375000000001,4.462978327602815,4.419148028958944,4.695565940265589,4.862118810879041,2.2645833333333334,2.2645833333333343,2.576345630281395,2.6692572377799726,3.118344948473087,3.1,2.4091666666666662,2.3891666666666667,2.849718137254902,2.700037762484857,3.4640591975801445,3.4666666666666663,2.27375,2.347499999999999,2.6315509102192807,2.6307750378966017,3.0210624444900205,3.017708885592272
2013-08-31,MONSOON,3.575,2.185,1.5466666666666669,2.46,1.5333333333333332,0.995,1.3,4.325833333333333,3.31770833333333,3.721609254231687,2.9349433673130756,2.3076557012200007,2.8736509325797917,3.10225,3.325312499999999,3.155336818806679,3.414258326035504,2.5992867836046454,2.4310699879216786,2.26125,2.3525,2.160526960784314,2.2541101157718786,1.5555715892902358,1.5466666657826662,4.047499999999999,4.117500000000001,3.661786996561689,4.076841258556274,2.7456771059015206,2.3395444838257013,2.2645833333333334,2.2645833333333343,2.15914071150217,2.230066829256005,1.5515436716380595,1.5333333333333332,2.4472916666666666,2.3891666666666667,2.1078308823529412,2.32350841098561,0.9909637349821654,0.995,2.2691666666666666,2.244999999999999,2.0989305461315686,2.349760292967184,1.5309238040773145,1.531292482726949
2013-11-30,POMKH,3.985,2.04,2.19,3.84,2.0,2.4,1.89,4.167083333333333,3.94833333333333,3.8269655525390123,3.115089912394805,3.4199486362180913,3.399596593043162,2.8160625,3.2837499999999986,2.7092020912840074,3.2645800235056694,2.5571887325084317,2.1567290497370153,2.1683333333333334,2.2775,2.1723161764705883,2.2090664490054475,2.4967074249298618,2.489999996611179,3.9275,4.1775,3.7330721979370134,4.086930240787122,3.637958291665765,3.3701351170429863,2.2645833333333334,2.2645833333333343,2.0954844269013018,2.0958179116609124,2.01802744534951,2.0,2.4345833333333333,2.4291666666666667,2.2246985294117647,2.3288047892466066,2.2346216012511584,2.24,2.3045833333333334,2.3024999999999993,2.015358327678941,2.232621717934221,1.7263707362689078,1.6520262394149006
2014-02-28,POMRB,4.13,3.108,2.4,4.87,2.425,3.0,2.9333333333333336,3.423958333333333,4.7033333333333305,3.9481793315234075,3.2830512862386794,3.855001593724681,3.41528703147136,2.827,2.920749999999999,2.8687212547704046,3.2809683676756554,4.003724905493955,4.234319160824288,2.0358333333333336,2.245,2.2633897058823527,2.2442145813966277,2.3382741477703757,2.4050292618970466,4.0075,3.9175000000000004,4.187843318762208,4.35172827357347,4.1319068908994065,4.394385939176701,2.2645833333333334,2.2645833333333343,2.227290656140781,2.212128459377432,2.4428609812535806,2.425,2.451875,2.4654166666666666,2.534819117647059,2.4917741934645,2.8572285380149194,2.855,2.4758333333333336,2.235833333333333,2.3825483299406978,2.3914540004111493,3.080930169923655,3.0090617270861766
2014-05-31,PREMON,2.833333333333333,3.5125,2.23,4.58,3.1,3.22,3.37,3.062708333333333,3.6308333333333307,3.5022409322473775,3.1055110427469916,5.12497197330953,5.051504003539045,2.9841875,2.7113749999999985,3.1262327528622427,3.3565448170481953,3.884272566447642,4.082021542471271,1.9799999999999998,2.091666666666667,2.2500338235294115,2.2245260655077868,2.6683606494454235,2.595308466604588,4.01375,3.9375,4.3447059912573245,4.513675002960974,4.76825978940826,4.511011200473604,2.2645833333333334,2.2645833333333343,2.5763743936844685,2.671575388855295,3.117664469242712,3.1,2.4800000000000004,2.40375,2.8088914705882355,2.7034773032971406,3.4757080964554943,3.4666666666666663,2.555833333333333,2.373333333333333,2.777528997964419,2.657141277064853,2.9777509093958887,2.8983781176963443
2014-08-31,MONSOON,1.92,3.1100000000000003,1.1,3.02,1.5333333333333332,1.38,2.12,2.6520833333333336,3.2170833333333304,2.869344559348426,2.7601907474207508,2.2434297935295726,3.018764999944346,2.9978750000000005,2.9426249999999983,3.119739651717346,3.3611993440475123,2.2367681173744787,2.267864437837707,1.9962499999999996,1.98,1.7900202941176468,1.847834870768344,1.0790173056224224,1.29280079989946,3.83,4.0775,3.8148235947543947,4.244731073085095,2.8195283345440396,2.388057038315451,2.2645833333333334,2.2645833333333343,2.1591579695440144,2.2325661917130963,1.5508206335983798,1.5333333333333332,2.441875,2.5000000000000004,2.237334882352941,2.4199415551662606,0.9891736694905653,0.995,2.5516666666666667,2.578333333333333,2.5145173987786515,2.5791921638792386,1.4781558776720158,1.3674759515169692
2014-11-30,POMKH,2.75,2.3725,2.19,3.33,2.0,2.24,1.71,2.4829166666666667,2.9083333333333306,2.8216067356090555,2.6967804772159267,2.8011939878197656,2.961812192307847,3.1079375000000002,3.0257499999999986,2.8208437910304074,3.2433566569336327,2.322478437012447,2.0793086827348737,2.0731249999999997,1.98,1.950012176470588,1.880536086827846,2.04114050377782,1.8744252396909353,3.7750000000000004,3.95,3.6208941568526365,4.0569538583467075,3.7888212037839786,3.6228425425930633,2.2645833333333334,2.2645833333333343,2.0954947817264085,2.0980557014460524,2.0173092920405766,2.0,2.49125,2.4600000000000004,2.238400929411765,2.3713452991494997,2.254432931300157,2.2537719898762374,2.31875,2.533333333333333,2.192710439267191,2.393010895603854,1.7985871111371718,1.7679553916080968
2015-02-28,POMRB,2.08,2.885,2.53,3.91,2.425,2.855,3.08,2.445625,2.3958333333333304,2.5249640413654335,2.493217646508065,3.0214296683522597,2.764279847740533,3.0965,2.9699999999999984,2.8465062746182443,3.205917903104827,3.7121582613356887,3.4872896682599444,2.19625,2.0124999999999997,2.182007305882353,2.038357448551334,2.202610557232543,2.3168045446902257,3.8125,3.71,3.736536494111582,4.02431182766148,4.178081353649937,4.382964796572025,2.2645833333333334,2.2645833333333343,2.227296869035845,2.2139096494667085,2.4421347456575453,2.425,2.55875,2.4237500000000005,2.485040557647059,2.4859515685623212,2.8683036502893775,2.86748086582534,1.95625,2.57,2.547626263560315,2.5665037217450553,3.054560024843417,2.919104616925092
2015-05-31,PREMON,3.53,4.6160000000000005,2.715,5.1,3.1,3.76,1.36,2.425,2.5699999999999967,2.92697842481926,2.680033734364756,3.867364773754103,3.5482320183323015,2.9886875,3.245874999999999,3.554303764770947,3.443357429421287,3.7793169763834826,3.704287234404085,2.25875,2.1337499999999996,2.3952043835294115,2.2529056031680335,2.7192485039692267,2.64685067312499,3.8287500000000003,3.8399999999999994,4.281921896466949,4.299310456246324,4.655044383235958,4.287124870217753,2.2645833333333334,2.2645833333333343,2.576378121421507,2.6728190080190877,3.1169594737349255,3.1,2.5787499999999994,2.5587500000000003,2.9950243345882352,2.8338176053681323,3.478826337281726,3.445434848940801,1.9187500000000002,2.0675,2.072575758136189,2.290076035320812,3.1223855947969232,3.1539537792897225
2015-08-31,MONSOON,0.925,1.915,1.6,2.8,1.5333333333333332,1.38,1.23,2.67375,2.321249999999997,2.126187054891556,2.211216766000556,1.6670639036480603,2.327836185768775,3.0750416666666665,2.947124999999999,2.898582258862568,3.2433401456808086,2.707399457783831,2.826409585211463,2.2424999999999997,2.2587499999999996,2.077122630117647,2.0728906873610304,1.4347427478959252,1.532038006164312,3.905625,3.7849999999999993,3.6891531378801696,3.966878308620535,2.8066216947534777,2.6727769339586276,2.2645833333333334,2.2645833333333343,2.159160206186238,2.2333090156612183,1.5501204064570788,1.5333333333333332,2.616875,2.5587500000000007,2.349014600752941,2.5357459816118237,1.022398161642983,1.0281388506396953,1.9225,1.845,1.7355454548817133,2.0048630765369992,1.7018438772801274,1.7594801661945942
2015-11-30,POMKH,3.58,2.705,2.19,3.68,2.0,2.4,2.3,2.82875,2.528749999999997,2.7077122329349335,2.4817445432064114,2.0788962229968324,2.2301087983627133,3.052833333333334,3.0302499999999988,2.821149355317541,3.170229068578459,2.302979872527215,2.273767383766426,2.165625,2.2587499999999996,2.122273578070588,2.103620386863117,2.498176883047016,2.0706928360750467,3.8762500000000006,3.872499999999999,3.685491882728102,3.87755181840576,3.743108536511834,3.4924961652214166,2.2645833333333334,2.2645833333333343,2.095496123711743,2.098394490038104,2.0166162731300967,2.0,2.5675,2.598750000000001,2.3694087604517646,2.511467461254742,2.2875608686305204,2.386228010123763,2.05375,1.9925,1.9613272729290279,2.01803671893773,1.7908954386432145,1.7057158588836374
2016-02-29,POMRB,3.24,3.2433333333333336,2.4,4.175000000000002,2.425,3.0,2.52,2.886875,2.818749999999997,2.9206273397609603,2.603816877941181,2.840248161886823,2.4766188307508186,2.9479583333333332,3.1198333333333323,2.990022946523858,3.1833200040007594,3.4392501154720687,3.087821949955572,2.0425000000000004,2.22625,2.233364146842353,2.2028081996076767,2.3387117387168033,2.4553780169133064,3.801875000000001,3.9387499999999998,3.881295129636862,3.9242889212151177,4.195054225707452,4.3481557929492585,2.2645833333333334,2.2645833333333343,2.227297674227046,2.2139419728729712,2.441447378110428,2.425,2.5,2.6350000000000007,2.6216452562710586,2.642965995562232,2.910153252273267,2.98751913417466,2.2262500000000003,1.8525,2.1847963637574166,2.0962674647532493,3.0829907422610314,2.995056786344208
2016-05-31,PREMON,3.61,4.08,2.23,4.6,3.1,3.22,2.97,2.7645833333333334,2.838749999999997,3.196376403856576,2.781046762365637,4.153706402997571,3.757709844489613,2.8892083333333334,2.985833333333332,3.426013767914315,3.328651266254137,4.151274344598582,4.308979357504532,2.0175,2.105,2.2320184881054117,2.233340066610145,2.6684909599488806,2.083570908298056,3.7400000000000007,3.8137499999999993,4.168777077782117,4.081059827189091,4.711307673142978,4.551614931023111,2.2645833333333334,2.2645833333333343,2.5763786045362274,2.6726147068411086,3.1162800135760422,3.1,2.46,2.500000000000001,2.8609871537626352,2.8223794125931763,3.528464165230926,3.2664804658323003,2.19125,2.2550000000000003,2.49887781825445,2.2923215859980974,2.584493904461577,2.204328850732608
2016-08-31,MONSOON,1.3099999999999998,1.612,1.1,2.705,1.5333333333333332,1.38,1.0,2.491979166666667,2.934999999999997,2.4418258423139454,2.376267850189074,1.8814768006002431,2.3547572476027465,2.8920833333333333,2.910083333333332,2.700408260748589,3.0794027509250226,2.4113162633409866,2.221918546045864,2.0875,1.98,1.779211092863247,1.8868371401144313,1.079056110868894,1.1206189172082008,3.618125,3.789999999999999,3.58326624666927,3.748034955964208,2.7747663375569487,2.579218753971331,2.2645833333333334,2.2645833333333343,2.15916049605507,2.233006578094551,1.5494477508259448,1.5333333333333332,2.38375,2.500000000000001,2.268592292257581,2.508563491980872,1.0417065266512633,1.38,2.16,2.1975000000000002,1.89932669095267,1.9802361996486146,1.5727595996564934,1.3978063591062295
2016-11-30,POMKH,2.216666666666667,2.5380000000000003,2.49,3.28,2.0,2.08,2.25,2.3272916666666665,2.5941666666666636,2.351762172055034,2.2864800803235314,2.3527741639819126,2.659148364186985,2.8867708333333337,2.868333333333332,2.6354449564491533,2.9833206069889786,2.411668426420247,2.559781769108502,2.24125,2.055,2.0635266557179484,2.0387087154202175,2.0411520596101247,2.3797525657007914,3.49625,3.6899999999999995,3.4619597480015623,3.587826671114829,3.7012503252380204,3.5127440492654345,2.2645833333333334,2.2645833333333343,2.095496297633042,2.098078884638905,2.015950495298936,2.0,2.4825,2.420000000000001,2.1931553753545487,2.3917928073671306,2.3064714659887584,2.2537719898762374,2.1625,2.1850000000000005,2.039596014571602,2.008734183884219,1.9725404252236074,1.9994932114820125
2017-02-28,POMRB,2.4225,3.4333333333333336,2.66,3.6,2.425,2.71,2.32,2.294791666666667,2.3897916666666634,2.3800573032330203,2.2676642290319493,2.543409801536843,2.307821749089909,2.9077708333333336,2.9158333333333317,2.9546003072028255,3.033191015562486,3.3100187856247816,3.190964641524141,2.4875000000000003,2.12,2.3021159934307693,2.2411464309811504,2.4132767897791965,2.662680549669794,3.4106250000000005,3.5462499999999997,3.517175848800937,3.530244624096754,4.096462145646452,4.202466137855607,2.2645833333333334,2.2645833333333343,2.227297778579825,2.2136581764875456,2.4407882561213476,2.425,2.5693750000000004,2.347500000000001,2.399893225212729,2.4477868987609686,2.9109283583711165,2.8674808658253395,2.23375,2.1350000000000007,2.151757608742961,2.059500125182627,2.92503289318137,2.735983040913493
2017-05-31,PREMON,3.11,3.8475,3.2,4.2,3.1,4.3,3.19,2.2645833333333334,2.2647916666666634,2.6720343819398122,2.4140913192865585,3.6753703398816167,3.2577257410056917,2.955895833333334,2.8577083333333317,3.3117601843216953,3.1493274278313934,4.104727948040537,4.157109142387943,2.65,2.3625,2.661269596058462,2.612751832663134,2.87327015755713,3.0702666920371695,3.3275,3.4462499999999996,3.790305509280562,3.640099377251671,4.537246977944321,4.417673294269841,2.2645833333333334,2.2645833333333343,2.576378667147895,2.6723854092565875,3.1156276537829393,3.1,2.54125,2.617500000000001,3.1599359351276375,2.9243103535122983,3.5127941839158696,3.7135195341677,2.18375,2.1900000000000004,2.5670545652457766,2.336645178302858,2.7269860630762315,2.815924154185959
2017-08-31,MONSOON,1.55,2.0125,2.1,2.42,1.5333333333333332,0.995,1.35,2.4809375,2.3247916666666635,2.2232206291638876,2.159066371289578,1.3955888948327968,1.7767429152094076,3.0277083333333334,2.957833333333332,2.792056110593017,2.9739768615404145,2.094007438790061,1.8173909860026016,2.6712500000000006,2.6125,2.436761757635077,2.561057467449594,1.8211804759713313,1.8929017413674207,3.37,3.3749999999999996,3.242183305568337,3.3046992783136373,2.5649142009869124,2.5100219963489936,2.2645833333333334,2.2645833333333343,2.15916053362207,2.2328448423621783,1.5488020223339947,1.5333333333333332,2.579375,2.521250000000001,2.2939615610765824,2.511089022501999,1.0857018557539684,1.3800000000000001,2.2249999999999996,2.2775000000000003,2.080232739147466,2.1246824149462853,1.4117074798124385,1.2463977500495147
2017-11-30,POMKH,1.735,2.5225,2.79,2.9,2.0,2.24,1.5,2.44,2.2043749999999966,2.0279323774983324,2.012365285890776,2.1199238882757547,2.36094425533549,3.311770833333333,2.9539583333333317,2.6842336663558104,2.8856936988461412,2.4994645199929284,2.545335043446506,2.6425,2.6874999999999996,2.5780570545810466,2.726139090548934,2.964359095276983,2.8350347803904676,3.4850000000000003,3.28,3.105309983341002,3.1276945497073587,3.47949388113837,3.3813043843831125,2.2645833333333334,2.2645833333333343,2.095496320173242,2.0979807161861443,2.01531134033857,2.0,2.42,2.561250000000001,2.2723769366459496,2.4382147326415406,2.3285770578856706,2.372456020247526,2.3462500000000004,2.0900000000000003,1.8481396434884796,1.963272034783818,2.080809882411462,2.041398109356341
2018-02-28,POMRB,4.635,4.0233333333333325,2.53,4.32,2.425,2.855,3.4,2.09625,2.7574999999999967,3.0707594264989995,2.5798905846159554,2.2238244949968355,2.009846311874949,3.4996875,3.1014583333333317,3.2198735331468193,3.039454375643379,3.383732547089759,3.351715312517965,2.5475,2.6549999999999994,2.558834232748628,2.767626667976542,2.898862046832323,2.7192152270521155,3.5300000000000002,3.4599999999999995,3.5911859900046013,3.3378192872845154,3.849638061654735,3.954907662297656,2.2645833333333334,2.2645833333333343,2.227297792103945,2.213613960593042,2.4401555935863826,2.425,2.194375,2.597500000000001,2.50542616198757,2.530344265412426,2.9414215247949462,2.97503826834932,2.3575,2.3600000000000003,2.468883786093088,2.3041398939419517,2.7537561985380177,2.5887687213629444
2018-05-31,PREMON,0.57,5.53,3.1,4.4,3.1,2.88,3.08,2.022708333333333,2.122499999999997,2.0704556558993996,2.0538141732405997,4.238445923521034,3.7206622537457488,3.4544791666666663,3.522083333333332,4.143924119888092,3.433595726146966,4.114466649548804,3.951761343490443,2.465,2.629999999999999,2.775300539649177,2.9790538639821667,2.926585719648151,2.781395174372104,3.5737500000000004,3.51,3.914711594002761,3.567961395197713,4.443579194580575,4.538032166237304,2.2645833333333334,2.2645833333333343,2.576378675262367,2.672386960752179,3.1150014301654307,3.1,2.12625,2.2425000000000006,2.655255697192542,2.624584916068008,3.550857452443008,3.3129609316646005,2.4293750000000003,2.3325000000000005,2.713330271655853,2.546745569214067,2.89403430993757,2.9593197965669074
2018-08-31,MONSOON,1.34,1.8333333333333333,1.44,2.58,1.5333333333333332,0.61,1.55,,2.0699999999999967,1.7782733935396398,1.8418244106964499,0.8769618004963258,1.2894197362913664,,3.477291666666665,3.2196878052661884,3.2288088403725155,2.3748783066497214,1.9467967466349063,,2.464999999999999,2.2411803237895063,2.589706876217271,1.7668364238651058,1.532276440115471,,3.5499999999999994,3.3808269564016564,3.3248147849109424,2.5177668478675734,2.535586478101706,,2.2645833333333343,2.1591605384907533,2.232871549905985,1.5481821684622115,1.5333333333333332,,2.1462500000000007,1.8371534183155251,2.136909781881636,1.0443428182981527,1.3468611493603044,,2.3825000000000007,2.247998162993512,2.370137135072063,1.412541344324282,1.3653989785634317
2018-11-30,POMKH,1.356666666666667,2.34,2.79,3.09,2.0,2.08,1.875,,1.9754166666666635,1.6096307027904504,,1.7088812679350118,1.8814602299135457,,3.431666666666665,2.8678126831597126,,2.757686508699698,2.530189735161025,,2.464999999999999,2.460708194273704,,2.4847178012312354,2.9679582213479927,,3.5974999999999997,3.2644961738409934,,3.465161100405202,3.2982007772188275,,2.2645833333333343,2.095496323094452,,2.0146977922140836,2.0,,2.1062500000000006,1.9342920509893151,,2.265585609248253,2.0937719898762372,,2.4762500000000007,2.098798897796107,,1.9172113796757362,1.7154829444638295
